movie_id,titulo,url_wordpress,ruta_local,url_cloudinary,success,error
160418,"Chaco","https://cinenacional.com/wp-content/uploads/2022/11/0000054329-1.jpg","C:/Users/diego/cinenacional/uploads/2022/11/0000054329-1.jpg","https://res.cloudinary.com/dzndglyjr/image/upload/v1760222913/cinenacional/posters/160418/poster.jpg",true,""
160419,"Chaco","https://cinenacional.com/wp-content/uploads/2022/11/0000053074-1.jpg","C:/Users/diego/cinenacional/uploads/2022/11/0000053074-1.jpg","https://res.cloudinary.com/dzndglyjr/image/upload/v1760222914/cinenacional/posters/160419/poster.jpg",true,""
160431,"Claudia","https://cinenacional.com/wp-content/uploads/2022/11/0000040473-1.jpg","C:/Users/diego/cinenacional/uploads/2022/11/0000040473-1.jpg","https://res.cloudinary.com/dzndglyjr/image/upload/v1760222915/cinenacional/posters/160431/poster.jpg",true,""
160442,"Convivencia","https://cinenacional.com/wp-content/uploads/2022/11/0000010545-1.jpg","C:/Users/diego/cinenacional/uploads/2022/11/0000010545-1.jpg","https://res.cloudinary.com/dzndglyjr/image/upload/v1760222916/cinenacional/posters/160442/poster.jpg",true,""
160454,"De la noche a la mañana","https://cinenacional.com/wp-content/uploads/2022/11/0000065742-1.jpg","C:/Users/diego/cinenacional/uploads/2022/11/0000065742-1.jpg","https://res.cloudinary.com/dzndglyjr/image/upload/v1760222917/cinenacional/posters/160454/poster.jpg",true,""
160467,"Desmadre","https://cinenacional.com/wp-content/uploads/2022/11/0000040709-1.jpg","C:/Users/diego/cinenacional/uploads/2022/11/0000040709-1.jpg","https://res.cloudinary.com/dzndglyjr/image/upload/v1760222918/cinenacional/posters/160467/poster.jpg",true,""
160480,"Dolores","https://cinenacional.com/wp-content/uploads/2022/11/0000050191-1.jpg","C:/Users/diego/cinenacional/uploads/2022/11/0000050191-1.jpg","https://res.cloudinary.com/dzndglyjr/image/upload/v1760222919/cinenacional/posters/160480/poster.jpg",true,""
160486,"Dos hermanos","https://cinenacional.com/wp-content/uploads/2022/11/0000039233-1.jpg","C:/Users/diego/cinenacional/uploads/2022/11/0000039233-1.jpg","https://res.cloudinary.com/dzndglyjr/image/upload/v1760222920/cinenacional/posters/160486/poster.jpg",true,""
160491,"Educación rural","https://cinenacional.com/wp-content/uploads/2022/11/0000060725-1.jpg","C:/Users/diego/cinenacional/uploads/2022/11/0000060725-1.jpg","https://res.cloudinary.com/dzndglyjr/image/upload/v1760222921/cinenacional/posters/160491/poster.jpg",true,""
160496,"El árbol","https://cinenacional.com/wp-content/uploads/2022/11/0000036209-1.jpg","C:/Users/diego/cinenacional/uploads/2022/11/0000036209-1.jpg","https://res.cloudinary.com/dzndglyjr/image/upload/v1760222921/cinenacional/posters/160496/poster.jpg",true,""
