persona_id,persona_nombre,imagen_url,post_status,thumbnail_id,mime_type
102878,"Natalia Comello","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000068267.jpg",publish,70393,"image/jpeg"
102879,"Bahía Flores Pacheco","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000068264.jpg",publish,70395,"image/jpeg"
102889,"Joaquin Spahn","https://cinenacional.com/wp-content/uploads/2021/06/jspahn.jpg",publish,161966,"image/jpeg"
102891,"Selva Almada","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000068258.jpg",publish,70408,"image/jpeg"
102895,"Ana Oca","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000068252.jpg",publish,70413,"image/jpeg"
102896,"Victoria Teijeiro","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000068249.jpg",publish,70415,"image/jpeg"
102897,"Aitor Luna","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000068246.jpg",publish,70417,"image/jpeg"
102898,"Nerea Barros","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000068243.jpg",publish,70419,"image/jpeg"
102967,"Marisol Otero","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000067948.jpg",publish,70489,"image/jpeg"
102968,"Matías de Leis Correa","https://cinenacional.com/wp-content/uploads/2021/06/matias-de-leis-correa-2.jpg",publish,191554,"image/jpeg"
102971,"Pablo De Biase","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000067918.jpg",publish,70495,"image/jpeg"
102973,"Vicky Soulé","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000067909.jpg",publish,70498,"image/jpeg"
102974,"Pame Soulé","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000067906.jpg",publish,70500,"image/jpeg"
102975,"María Elena Soulé","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000067903.jpg",publish,70502,"image/jpeg"
102976,"Iván Soulé","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000067900.jpg",publish,70504,"image/jpeg"
102978,"Graciela Hildebrand","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000067894.jpg",publish,70507,"image/jpeg"
102980,"Alejandro Caravario","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000067849.jpg",publish,70510,"image/jpeg"
102981,"Tomás Sanz","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000067846.jpg",publish,70512,"image/jpeg"
102982,"Roberto Perfumo","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000067843.jpg",publish,70514,"image/jpeg"
102983,"Carlos Bilardo","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000067837.jpg",publish,70516,"image/jpeg"
102984,"Dante Zavatarelli","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000067834.jpg",publish,70518,"image/jpeg"
102985,"Gonzalo Bonadeo","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000067921.jpg",publish,70520,"image/jpeg"
102986,"Matías Bauso","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000067852.jpg",publish,70522,"image/jpeg"
103014,"Miguel Ángel Molfino","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000067741.jpg",publish,70551,"image/jpeg"
103033,"Sofía Rocha","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000067699.jpg",publish,70571,"image/jpeg"
103146,"Norberto Rufino Cabrera","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000067485.jpg",publish,70685,"image/jpeg"
103148,"Ricardo Porta","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000067482.jpg",publish,70688,"image/jpeg"
103149,"Juan Larena","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000067479.jpg",publish,70690,"image/jpeg"
103150,"Alicia Ramos Fondeville","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000067470.jpg",publish,70692,"image/jpeg"
103151,"Sugar Ray Leonard","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000067461.jpg",publish,70694,"image/jpeg"
103152,"Lucho Avilés","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000067455.jpg",publish,70696,"image/jpeg"
103153,"Al Bernstein","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000067449.jpg",publish,70698,"image/jpeg"
103154,"Silvia Monzón","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000067446.jpg",publish,70700,"image/jpeg"
103155,"Nino Benvenuti","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000067440.jpg",publish,70702,"image/jpeg"
103180,"Franklin Delano Roosevelt","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000067380.jpg",publish,70728,"image/jpeg"
103181,"Guillermo Saavedra","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000067377.jpg",publish,70730,"image/jpeg"
103188,"Richard Shpuntoff","https://cinenacional.com/wp-content/uploads/2021/05/spuntoff.jpg",publish,161638,"image/jpeg"
103254,"Mati Diop","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000067281.jpg",publish,70804,"image/jpeg"
103258,"Meritxell Colell Aparicio","https://cinenacional.com/wp-content/uploads/2021/05/collell-2-crop.jpg",publish,189433,"image/jpeg"
103286,"Miss Bolivia","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000066969.jpg",publish,70837,"image/jpeg"
103453,"Eva Halac","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000066960.jpg",publish,71005,"image/jpeg"
103535,"Flavio Etcheto","http://nuevo.cinenacional.com/wp-content/uploads/2021/05/etcheto.jpg",publish,159621,"image/jpeg"
103787,"Werner Herzog","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000066273.jpg",publish,71340,"image/jpeg"
103861,"Lorena Benítez","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000066042.jpg",publish,71415,"image/jpeg"
103920,"Marcelo Longobardi","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000065960.jpg",publish,71475,"image/jpeg"
103955,"Marco de la O","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000065852.jpg",publish,71511,"image/jpeg"
104020,"María Estela Martínez Cartas","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000065687.jpg",publish,71577,"image/jpeg"
104024,"Enrique Savio","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000065684.jpg",publish,71582,"image/jpeg"
104026,"Harry Ingham","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000065678.jpg",publish,71585,"image/jpeg"
104027,"Hugo Curto","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000065675.jpg",publish,71587,"image/jpeg"
104028,"Oraldo Britos","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000065663.jpg",publish,71589,"image/jpeg"
104087,"Kily González","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000065525.jpg",publish,71649,"image/jpeg"
104089,"Daniel Divinsky","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000065501.jpg",publish,71652,"image/jpeg"
104092,"Svend Segovia","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000065489.jpg",publish,71656,"image/jpeg"
104104,"Sendra","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000065480.jpg",publish,71669,"image/jpeg"
104105,"Oscar Salas","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000065477.jpg",publish,71671,"image/jpeg"
104106,"Tute","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000065474.jpg",publish,71673,"image/jpeg"
104107,"Beas","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000065465.jpg",publish,71675,"image/jpeg"
104109,"Javier Armentano","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000065459.jpg",publish,71678,"image/jpeg"
104129,"Ana Masitto","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000065453.jpg",publish,71699,"image/jpeg"
104130,"Alicia Reynoso","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000065447.jpg",publish,71701,"image/jpeg"
104132,"CAE","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000065357.jpg",publish,71704,"image/jpeg"
104150,"Carlos Nahuel Cerutti","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000066393.jpg",publish,71723,"image/jpeg"
104153,"Javier de Azkue","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000066414.jpg",publish,71727,"image/jpeg"
104164,"Pablo Radice","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000066291.jpg",publish,71739,"image/jpeg"
104184,"Andrés Grandi","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000067401.jpg",publish,71760,"image/jpeg"
104185,"Florencia Mara Greco","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000067407.jpg",publish,71762,"image/jpeg"
104186,"Fernando Antúnez","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000067404.jpg",publish,71764,"image/jpeg"
104192,"Juan Salvador Ramos","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000066369.jpg",publish,71771,"image/jpeg"
104210,"Luis Garay Guevara","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000066861.jpg",publish,71790,"image/jpeg"
104223,"Lorena Lio","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000066840.jpg",publish,71804,"image/jpeg"
104298,"Juliana M. Ramadori","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000066816.jpg",publish,71880,"image/jpeg"
104302,"Virgilio Martínez","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000065009.jpg",publish,71885,"image/jpeg"
104303,"Gastón Acurio","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000065006.jpg",publish,71887,"image/jpeg"
104304,"Mauro Colagreco","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000065003.jpg",publish,71889,"image/jpeg"
104306,"Pablo Jesús Rivero","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000064997.jpg",publish,71892,"image/jpeg"
104313,"Alfred Oliveri","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000065012.jpg",publish,71900,"image/jpeg"
104315,"Juan Pablo Geretto","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000064937.jpg",publish,71903,"image/jpeg"
104316,"Alexandre Trocki","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000064934.jpg",publish,71905,"image/jpeg"
104317,"Gilles Privat","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000064931.jpg",publish,71907,"image/jpeg"
104338,"Leoncio Bueno","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000064913.jpg",publish,71929,"image/jpeg"
104344,"Sergio Rotman","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000064901.jpg",publish,71936,"image/jpeg"
104364,"Pato Lacoste","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000064865.jpg",publish,71957,"image/jpeg"
104392,"Ricardo Mosner","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000064838.jpg",publish,71986,"image/jpeg"
104414,"Ofelia Fernández","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000066162.jpg",publish,72009,"image/jpeg"
104418,"Stella Morales","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000065450.jpg",publish,72014,"image/jpeg"
104453,"Carlos Skliar","https://cinenacional.com/wp-content/uploads/2021/04/carlos-skliar-crop.jpg",publish,189656,"image/jpeg"
104508,"Pietro Metastasio","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000064613.jpg",publish,72105,"image/jpeg"
104552,"Carolina Hernández","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000067386.jpg",publish,72149,"image/jpeg"
104569,"Yoel Walas","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000066108.jpg",publish,72167,"image/jpeg"
104571,"Alfredo Arias","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000064574.jpg",publish,72170,"image/jpeg"
104573,"Alexie Ribes","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000064571.jpg",publish,72173,"image/jpeg"
104574,"Denis D'Arcangelo","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000064568.jpg",publish,72175,"image/jpeg"
104575,"Arielle Dombasle","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000064559.jpg",publish,72177,"image/jpeg"
104583,"Delfina Sirota","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000066081.jpg",publish,72186,"image/jpeg"
104584,"Gustavo Jamardo","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000064520.jpg",publish,72188,"image/jpeg"
104587,"Tito Fargo","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000064517.jpg",publish,72192,"image/jpeg"
104596,"Álvaro Abós","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000064499.jpg",publish,72202,"image/jpeg"
104598,"Sylvia Saítta","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000064496.jpg",publish,72205,"image/jpeg"
104602,"Juana Rouco Buela","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000064490.jpg",publish,72210,"image/jpeg"
104615,"Juan Ingaramo","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000064406.jpg",publish,72224,"image/jpeg"
104617,"Ca7riel","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000064397.jpg",publish,72227,"image/jpeg"
104618,"Marilina Bertoldi","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000064394.jpg",publish,72229,"image/jpeg"
104619,"Louta","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000064391.jpg",publish,72231,"image/jpeg"
104620,"Nathy Peluso","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000064388.jpg",publish,72233,"image/jpeg"
104622,"Eric Davies","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000066033.jpg",publish,72236,"image/jpeg"
104623,"Tokyo Lee Cohen","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000066030.jpg",publish,72238,"image/jpeg"
104627,"Nicolas Szwarc","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000066021.jpg",publish,72243,"image/jpeg"
104628,"Kevin Borensztein","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000066015.jpg",publish,72245,"image/jpeg"
104632,"Fabricio Oberto","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000064385.jpg",publish,72250,"image/jpeg"
104637,"Simón Campusano","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000064382.jpg",publish,72256,"image/jpeg"
104638,"Tom Quintans","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000064376.jpg",publish,72258,"image/jpeg"
104639,"María Zamtlejfer","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000064373.jpg",publish,72260,"image/jpeg"
104655,"Peter Kubelka","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000064322.jpg",publish,72277,"image/jpeg"
104656,"Patricio Toscano","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000066012.jpg",publish,72279,"image/jpeg"
104692,"Daniel Molina","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000064268.jpg",publish,72316,"image/jpeg"
104693,"Valeria del Mar Ramírez","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000064265.jpg",publish,72318,"image/jpeg"
104695,"Jorge Luis Giacosa","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000064262.jpg",publish,72321,"image/jpeg"
104722,"Juan Gabriel Labaké","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000064220.jpg",publish,72349,"image/jpeg"
104773,"Heinz Emigholz","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000064069.jpg",publish,72401,"image/jpeg"
104779,"Stanisław Ignacy Witkiewicz","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000064051.jpg",publish,72408,"image/jpeg"
104780,"Olga Orozco","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000064048.jpg",publish,72410,"image/jpeg"
104827,"Wo Portillo del Rayo","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000066171.jpg",publish,72458,"image/jpeg"
104828,"Paula Maffía","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000063982.jpg",publish,72460,"image/jpeg"
104867,"Sofía Jallinsky","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000065735.jpg",publish,72500,"image/jpeg"
104881,"Elina Firpo","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000065306.jpg",publish,72515,"image/jpeg"
104898,"Juana Varela","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000065189.jpg",publish,72533,"image/jpeg"
104952,"Ben Battersby","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000064754.jpg",publish,72588,"image/jpeg"
104991,"Georg Friedrich Händel","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000063601.jpg",publish,72628,"image/jpeg"
104997,"Mariano Pozzi","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000065354.jpg",publish,72635,"image/jpeg"
105010,"Sergio De Loof","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000063598.jpg",publish,72649,"image/jpeg"
105020,"Nacho Guggiari","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000063595.jpg",publish,72660,"image/jpeg"
105021,"Franco Rizzaro","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000063568.jpg",publish,72662,"image/jpeg"
105022,"Lola Abraldes","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000063565.jpg",publish,72664,"image/jpeg"
105023,"Malena Filmus","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000063562.jpg",publish,72666,"image/jpeg"
105050,"Luciana Gentinetta","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000064550.jpg",publish,72694,"image/jpeg"
105072,"Beatriz García","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000064138.jpg",publish,78038,"image/jpeg"
105073,"Víctor Ángel Buso","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000064141.jpg",publish,72717,"image/jpeg"
105074,"Martha Nowill","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000063343.jpg",publish,72719,"image/jpeg"
105075,"Gabriel Stauffer","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000063340.jpg",publish,72721,"image/jpeg"
105076,"Clarice Lispector","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000063346.jpg",publish,72723,"image/jpeg"
105116,"Daniel Carrizo","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000064334.jpg",publish,72764,"image/jpeg"
105139,"Gordana Zikic","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000063898.jpg",publish,72788,"image/jpeg"
105169,"Luis Chitarroni","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000063271.jpg",publish,72818,"image/jpeg"
105170,"Alejandro López","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000064135.jpg",publish,72820,"image/jpeg"
105208,"Tobías Findling Prado","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000063538.jpg",publish,72859,"image/jpeg"
105218,"Esther Díaz","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000063199.jpg",publish,72870,"image/jpeg"
105224,"Gustavo Winkler","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000063181.jpg",publish,72877,"image/jpeg"
105229,"Andrés Parra","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000063175.jpg",publish,72883,"image/jpeg"
105230,"Ale Gigena","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000063172.jpg",publish,72885,"image/jpeg"
105232,"Juan Carlos Kreimer","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000063145.jpg",publish,72888,"image/jpeg"
105233,"Jonas Mekas","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000063142.jpg",publish,72890,"image/jpeg"
105236,"Indio Solari","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000063127.jpg",publish,72894,"image/jpeg"
105237,"Lisandro Aristimuño","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000063136.jpg",publish,72896,"image/jpeg"
105238,"Andrea Álvarez","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000063130.jpg",publish,72898,"image/jpeg"
105260,"Vivi Pozzebón","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000063085.jpg",publish,72921,"image/jpeg"
105291,"Juan de Battisti","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000063019.jpg",publish,72953,"image/jpeg"
105292,"Victoria Ríos","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000063013.jpg",publish,72955,"image/jpeg"
105300,"Juan Manuel Lara","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000063010.jpg",publish,72964,"image/jpeg"
105306,"Nico García Hume","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000062845.jpg",publish,72971,"image/jpeg"
105307,"Belén Fretes","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000062842.jpg",publish,72973,"image/jpeg"
105308,"Sergio Minore","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000062803.jpg",publish,72975,"image/jpeg"
105309,"Juan Diego Incardona","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000062794.jpg",publish,72977,"image/jpeg"
105425,"Ricardo Alfonsín","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000062491.jpg",publish,73094,"image/jpeg"
105428,"Alejandro Bodart","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000062488.jpg",publish,73098,"image/jpeg"
105429,"Vilma Ripoll","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000062485.jpg",publish,73100,"image/jpeg"
105433,"Gastón Salgado","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000062443.jpg",publish,73105,"image/jpeg"
105440,"Pedro Lemebel","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000062362.jpg",publish,73113,"image/jpeg"
105442,"Leonardo Ortizgris","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000062356.jpg",publish,73116,"image/jpeg"
105456,"Marina Arnaudo","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000062323.jpg",publish,73131,"image/jpeg"
105469,"Juan Belvis","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000062290.jpg",publish,73145,"image/jpeg"
105491,"Dai Hernández","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000062026.jpg",publish,73168,"image/jpeg"
105492,"Manuel Vainstein","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000062023.jpg",publish,73170,"image/jpeg"
105498,"Roberto Peloni","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000061942.jpg",publish,73177,"image/jpeg"
105499,"Melina Matthews","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000061933.jpg",publish,73179,"image/jpeg"
105538,"Iñigo de la Iglesia","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000061756.jpg",publish,73219,"image/jpeg"
105539,"Daniel Chamorro","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000061753.jpg",publish,73221,"image/jpeg"
105540,"Elena Uriz","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000061750.jpg",publish,73223,"image/jpeg"
105541,"Asier Oruesagasti","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000061747.jpg",publish,73225,"image/jpeg"
105542,"Lorea Ibarra","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000061744.jpg",publish,73227,"image/jpeg"
105543,"Jone Laspiur","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000061741.jpg",publish,73229,"image/jpeg"
105544,"Irati Sáez de Urabain","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000061738.jpg",publish,73231,"image/jpeg"
105545,"Garazi Urkola","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000061735.jpg",publish,73233,"image/jpeg"
105546,"Yune Nogueiras","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000061732.jpg",publish,73235,"image/jpeg"
105547,"Amaia Aberasturi","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000061729.jpg",publish,73237,"image/jpeg"
105560,"Florencia Etcheves","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000061600.jpg",publish,73251,"image/jpeg"
105561,"Laura Fernández","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000061597.jpg",publish,73253,"image/jpeg"
105562,"Romina Fernandes","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000061594.jpg",publish,73255,"image/jpeg"
105624,"Octavio Aceves","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000061486.jpg",publish,73317,"image/jpeg"
105625,"Marcia Schvartz","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000061480.jpg",publish,73319,"image/jpeg"
105626,"Carlos Ruckauf","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000061477.jpg",publish,73321,"image/jpeg"
105642,"Mariano Frigerio","https://cinenacional.com/wp-content/uploads/2021/02/mariano-frigerio-crop.jpeg",publish,194246,"image/jpeg"
105643,"Denise Urfeig","https://cinenacional.com/wp-content/uploads/2021/02/denise-urfeig-crop.jpeg",publish,194248,"image/jpeg"
105652,"Ignacio Montoya Carlotto","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000061411.jpg",publish,73348,"image/jpeg"
105665,"Stéphanie Cléau","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000061399.jpg",publish,73362,"image/jpeg"
105666,"Fabrizio Rongione","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000061396.jpg",publish,73364,"image/jpeg"
105673,"Andreas Fontana","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000061393.jpg",publish,73372,"image/jpeg"
105695,"Aída Kancepolski","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000061342.jpg",publish,73395,"image/jpeg"
105697,"Buscarita Roa","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000061309.jpg",publish,73398,"image/jpeg"
105698,"Ledda Barreiro","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000061333.jpg",publish,73400,"image/jpeg"
105699,"Sonia Torres","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000061339.jpg",publish,73402,"image/jpeg"
105726,"José Soza","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000061273.jpg",publish,73430,"image/jpeg"
105730,"Oona Chaplin","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000061267.jpg",publish,73435,"image/jpeg"
105744,"Natalio Pagés","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000061207.jpg",publish,73450,"image/jpeg"
105763,"Florencia García Long","https://cinenacional.com/wp-content/uploads/2021/02/retrato-crop-1.jpg",publish,188200,"image/jpeg"
105767,"Zulema Merched","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000061177.jpg",publish,73474,"image/jpeg"
105768,"Luciana Galván","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000061162.jpg",publish,73476,"image/jpeg"
105809,"Laura Josefina Kramer","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000060994.jpg",publish,73518,"image/jpeg"
105810,"Juan Román Diosque","http://nuevo.cinenacional.com/wp-content/uploads/2021/09/0000060988.jpg",publish,73520,"image/jpeg"
