tmdb_id;tmdb_title;tmdb_original_title;tmdb_year;tmdb_release_date;premiere_date;premiere_country;premiere_note;tmdb_overview;tmdb_popularity;tmdb_vote_average;tmdb_vote_count
1564511;Los Bobos;Los Bobos;2025;19/11/2025;19/11/2025;ES;Festival de Cine Internacional de Xixón;Una banda organizada ofrece un tratamiento ilegal con electricidad para anular las capacidades mentales de las personas a la cuales se aplica el procedimiento. Cuando una de las integrantes de la band;1224;0;0
1380093;ek • stasis;ek • stasis;2025;25/11/2025;25/11/2025;ES;Festival de Cine de Zaragoza;En la fiesta de Año Nuevo de Martina, una joven influencer argentina, su compleja amistad de toda la vida con Joaco da un giro inesperado, seguido por un trágico accidente.;1534;0;0
1369667;Siempre es de noche;Siempre es de noche;2025;26/9/2025;26/9/2025;ES;Festival de Cine de San Sebastián;;3342;0;0
1589320;Ayer ya es tarde;Ayer ya es tarde;2025;5/12/2025;5/12/2025;AR;Festival de Cine de la Escuela Subiela;Tras sobrevivir al derrumbe que le arrebató al amor de su vida, Kairo descubre una grieta en el tiempo: la oportunidad de regresar unos segundos antes del desastre. ¿Será capaz de recuperar lo perdido;2528;0;0
1589341;Detrás de la reja;Detrás de la reja;2025;5/12/2025;5/12/2025;AR;Festival de Cine de la Escuela Subiela;Juan López está yendo a su primer partido de un torneo de pelota paleta como federado, pero está de suplente. Sin embargo hay una posibilidad de que entre a jugar.;2109;0;0
1589327;Tu peor pesadilla;Tu peor pesadilla;2025;5/12/2025;5/12/2025;AR;Festival de Cine de la Escuela Subiela;Lucia le cuenta a su psicólogo las recurrentes pesadillas que tiene en las que se encuentra secuestrada por una familia de dementes sádicos.;784;0;0
1589340;Silencio;Silencio;2025;5/12/2025;5/12/2025;AR;Festival de Cine de la Escuela Subiela;Parte de la programación del Festival de Cine de la Escuela Subiela;538;0;0
1589289;Encías;Encías;2025;5/12/2025;5/12/2025;AR;Festival de Cine de la Escuela Subiela;Una madrugada, Pablo va al baño a cepillarse los dientes. En un momento, comienza a cepillarse con más fuerza, hasta que, de golpe, siente algo extraño: se mete la mano en la boca y, de ella, saca una;71;0;0
1589323;Crimen por crimen;Crimen por crimen;2025;5/12/2025;5/12/2025;AR;Festival de Cine de la Escuela Subiela;La caminata de un chico se ve interrumpida por un sospecho que sigue sus pasos, el cual no logra perderlo. La huida se torna de vida o muerta cuando el sospechoso saca un cuchillo dejando ver sus inte;0;0;0
1580860;Finales robados;Finales robados;2025;20/11/2025;20/11/2025;AR;Festival de Buenos Aires Rojo Sangre;;5469;0;0
1479566;Las Descendientes;Las Descendientes;2025;10/11/2025;10/11/2025;AR;Festival Contracampo - Mar del Plata;;863;0;0
1482232;BIYUYA;BIYUYA;2025;17/5/2025;17/5/2025;AR;Festival cine de las Alturas;Una familia de clase media alta sufre la perdida de su perrito, buscaran la manera de encontrarlo;1476;0;0
1436703;Es la reducción mínima del abismo;Es la reducción mínima del abismo;2025;20/3/2025;22/11/2025;FR;Festival Chéries Chéris;;14104;7;4
1447669;Her Dance;Her Dance;2025;15/4/2025;20/11/2025;FR;Festival Chéries Chéris;;2545;0;0
1586826;Invasión del Planeta X-tasis;Invasión del Planeta X-tasis;2025;23/11/2025;23/11/2025;AR;Festival Buenos Aires Rojo Sangre - Proyección Fin de Semana Sangriento;Toda especie siente el paso del tiempo, y la de Eva no es la excepción. Débil y fuera de control, se estrella contra una fábrica en las afueras de Buenos Aires. Lo que debería haber sido su final se c;623;10;1
1580875;El pasillo;El pasillo;2025;20/11/2025;20/11/2025;AR;Festival Buenos Aires Rojo Sangre;;7759;0;0
1586234;La ninfa;La ninfa;2025;21/11/2025;21/11/2025;AR;Festival Buenos Aires Rojo Sangre;;2467;0;0
1586193;Los días de las grietas;Los días de las grietas;2025;21/11/2025;21/11/2025;AR;Festival Buenos Aires Rojo Sangre;;1555;0;0
1580409;Jamás me iré;Jamás me iré;2025;23/11/2025;23/11/2025;AR;Festival Buenos Aires Rojo Sangre;;865;0;0
1586292;Serafín;Serafín;2025;23/11/2025;23/11/2025;AR;Festival Buenos Aires Rojo Sangre;;766;0;0
1583951;You are not alone;No estás sola;2025;28/11/2025;28/11/2025;AR;Festival Buenos Aires Rojo Sangre;En medio de la noche, una joven atormentada por pesadillas recibe la visita de una presencia que viene a rescatarla. Unidas por el deseo y el miedo, construyen un refugio cosido con pedazos de sí mism;593;0;0
1586253;Hermana;Hermana;2025;22/11/2025;22/11/2025;AR;Festival Buenos Aires Rojo Sangre;;589;0;0
1586304;El extraño;El extraño;2025;23/11/2025;23/11/2025;AR;Festival Buenos Aires Rojo Sangre;;72;0;0
1586311;Penumbra;Penumbra;2025;23/11/2025;23/11/2025;AR;Festival Buenos Aires Rojo Sangre;;71;0;0
1581314;Alicia en el Río de la Plata;Alicia en el Río de la Plata;2025;21/11/2025;21/11/2025;AR;Festival Buenos Aires Rojo Sangre;;71;0;0
1585719;El pirquinero;El pirquinero;2025;20/11/2025;20/11/2025;AR;Festival Buenos Aires Rojo Sangre;;71;0;0
1586242;Río seco;Río seco;2025;21/11/2025;21/11/2025;AR;Festival Buenos Aires Rojo Sangre;;0;10;1
1584745;Sacrificium;Sacrificium;2025;21/11/2025;21/11/2025;AR;Festival Buenos Aires Rojo Sangre;;0;10;1
1546843;Identidad;Identidad;2025;22/9/2025;22/9/2025;AR;Festival Biarritz Amérique Latine;;347;0;0
1279093;300 cartas;#300cartas;2025;26/3/2025;26/9/2025;EE;Festheart;Jero y Tom tienen 25 años y son la pareja perfecta que todos quieren ser. Jero cuida su estética y sus criptomonedas. Tom es más alternativo y ama la poesía. El día de su primer aniversario como novio;5446;75;2
1485605;La sombra del ángel;La sombra del ángel;2025;26/5/2025;13/12/2024;AR;FESAALP;Ella despierta ensangrentada y herida en un pantano en donde el tiempo se disuelve entre sombras y susurros, en las cercanías de un convento abandonado que guarda los ecos de una tragedia: la muerte d;0;0;0
1592931;Ensayo de una Observacion;Ensayo de una Observacion;2025;5/5/2025;5/5/2025;AR;FADU - UBA;Cecilia en la soledad de su rutina esconde algo de sí misma de lo que no puede escapar, un musgo que crece invadiendo los espacios de su casa y un ojo gigante que la domina y reprime para que no quite;2286;0;0
1587305;La Hermandad de los Dientes;La Hermandad de los Dientes;2025;1/12/2025;1/12/2025;AR;FADU;En una escuela primaria de barrio corre un rumor inquietante: dicen que cada vez que la directora expulsa a un alumno, le saca un diente y lo guarda en un frasco en su oficina. Toribio, Julian y Belis;8627;0;0
1591938;Relatos Colectivos;Relatos Colectivos;2025;1/12/2025;1/12/2025;AR;FADU;;338;0;0
1562037;Noches Reptiles;Reptile Nights;2025;21/10/2025;21/10/2025;ES;Estreno mundial en el Festival de Jovenes Realizadores de Malaga;Luciana recibe en su casa a Carolina y a Paola por separado en dos noches distintas.  Junto a Carolina comienzan a recordar su amistad antigua con Paola, la cual aún afecta a Luciana. Al mismo tiempo,;721;0;0
1548581;CARDIGAN;CARDIGAN;2025;27/11/2025;27/11/2025;AR;Estreno en proyección de cortometrajes animados de ENERC en el cine El Cairo (Rosario, Santa Fe, Argentina));Cuando todo parece vacío, Fifi descubre que la memoria de su madre, guardada en un viejo suéter, puede devolverle los colores y la alegría a su vida.;1981;0;0
1587029;El vuelo del moscardón;El vuelo del moscardón;2025;23/11/2025;23/11/2025;AR;Estrenada en Cine Roma de Alberti;Un joven, Andrés, llega a la ciudad bonaerense de Alberti en busca de su abuelo en el momento que se desarrolla una particular situación en torno a la barihuí. Allí conoce a diferentes personajes, ent;7047;0;0
1471744;atenas, argentina;atenas, argentina;2025;16/5/2025;16/5/2025;AR;ENERC Se Proyecta 5° Edición ;;667;0;0
1484055;Tres jóvenes, un niño y una vaca;Tres jóvenes, un niño y una vaca;2025;16/5/2025;16/5/2025;AR;ENERC Se Proyecta 5° Edición;;11591;0;0
1405176;Una fecha en el almanaque;Una fecha en el almanaque;2025;16/5/2025;16/5/2025;AR;ENERC Se Proyecta 5° Edición;;6962;0;0
1397577;La Peste;La Peste;2025;21/5/2025;21/5/2025;AR;ENERC Se Proyecta 5° Edición;Durante la dictadura militar argentina, un hombre ciego busca desesperadamente reconectar con su hijo adolescente, un joven perturbador que canaliza su tormento interior a través de las ratas.;2553;0;0
1416582;La Sube;La Sube;2025;16/5/2025;16/5/2025;AR;ENERC Se Proyecta 5° Edición;Lucas está drogado en el baño del boliche, y tiene que recuperar lo que perdió para poder escapar de la fiesta. Para lograrlo tendrá que enfrentar a los guardias de seguridad y descubrir nuevas y extr;1465;0;0
1398083;REM;REM;2025;17/5/2025;17/5/2025;AR;ENERC Se Proyecta 5° Edición;;1306;0;0
1476748;Instinto Primario;Instinto Primario;2025;23/5/2025;23/5/2025;AR;ENERC Se Proyecta 5° Edición;;1131;0;0
1474173;Canino;Canino;2025;21/5/2025;21/5/2025;AR;ENERC Se Proyecta 5° Edición;En una noche de lluvia, Veronica y Oscar reciben una escandalosa amenaza por maltrato animal, exigiéndoles que entreguen al perro que adoptaron o serán ajusticiados. Sin tiempo a reaccionar, Oscar se ;794;0;0
1470300;Chismecito;Chismecito;2025;21/5/2025;21/5/2025;AR;ENERC Se Proyecta 5° Edición;"Amado y odiado, ""Chismecito"" busca poner sobre la mesa el correr de los rumores en un pueblo. ¿Cuántos de los chismes que oímos realmente ocurrieron y cuántos se habrán fallado en medio del camino has";591;0;0
1478530;La changada;La changada;2025;21/5/2025;21/5/2025;AR;ENERC Se Proyecta 5° Edición;;505;0;0
1483505;Como pez en el agua;Como pez en el agua;2025;16/5/2025;16/5/2025;AR;ENERC Se Proyecta 5° Edición;Mario tiene oído absoluto, lo cual hace su vida algo meticulosa, organizada y solitaria. Un día conoce a Juana, quien desesperada busca que le enseñen a tocar el piano. La conciencia de Mario, un anti;439;0;0
1478543;Intraterrestres;Intraterrestres;2025;21/5/2025;21/5/2025;AR;ENERC Se Proyecta 5° Edición;;429;0;0
1481732;El pasillo;El pasillo;2025;22/5/2025;22/5/2025;AR;ENERC Se Proyecta 5° Edición;Luisa, un joven que trabaja limpiando en una escuela, se queda sola en el colegio para terminar su jornada. Mientras limpia un aula, descubre una mancha de sangre en el suelo que desata una serie de e;407;0;0
1481721;Una chica Almodóvar (con barba);Una chica Almodóvar (con barba);2025;19/5/2025;19/5/2025;AR;ENERC Se Proyecta 5° Edición;Algunas noches al mes, Facundo se convierte en Tiara Julieta Bebé. Su identidad y convicciones políticas se conectan con su expresión artística.;327;0;0
1478531;Año muerto;Año muerto;2025;21/5/2025;21/5/2025;AR;ENERC Se Proyecta 5° Edición;;214;10;1
1484123;El individuo conectado;El individuo conectado;2025;21/5/2025;21/5/2025;AR;ENERC Se Proyecta 5° Edición;;145;0;0
1477166;Das Bose;Das Bose;2025;22/5/2025;22/5/2025;AR;ENERC Se Proyecta 2025 (Festival);;687;0;0
1494153;My Gut Friend;My Gut Friend;2025;9/9/2025;9/9/2025;GR;Drama International Short Film Festival;Jim, un hombre solitario que vive atrapado en la rutina, recuerda cuando era niño y su instestino estaba vivo. A pesar de los esfuerzos de sus padres y su médico, Jim decidió escuchar a su instestino,;713;0;0
1523261;Los días chinos;Los días chinos;2025;23/8/2025;23/8/2025;AR;Doc Buenos Aires;;4988;0;0
1488390;Souvenir;Souvenir;2025;13/9/2025;2/8/2024;AR;Despegue de Cineastas Primerizos;;1376;0;0
1567187;Memoria de una Madre;Memoria de una Madre;2025;21/10/2025;27/9/2025;GB;Dead Northern Horror Film Festival;Un matrimonio adopta a Genaro, el niño al llegar a su nuevo hogar conoce a sus hermanos Nuria y Samuel. Con el correr de los días, Genaro sospecha que su nueva familia sufre un asedio paranormal que l;31846;0;0
1462591;Hot Line;Hot Line;2025;28/10/2025;28/10/2025;ES;Curtas Festival do Imaxinario;"Buenos Aires, fines de los 80. Malena lleva una doble vida: de noche, es bailarina en un cabaret; de día, contesta llamadas para una línea erótica telefónica. La ciudad está amenazada por una serie de";398;0;0
1554890;Montañas por Gaspar;Montañas por Gaspar;2025;15/11/2025;15/11/2025;GT;Cuarta Muestra Incidental;Diario de viaje.;18;0;0
1544977;Mensajero de la Muerte;Mensajero de la Muerte;2025;20/11/2025;20/11/2025;AR;Cortos Fuera de competencia - 26º Buenos Aires Rojo Sangre;Ángelo, un empleado público, encargado de informar a las criaturas de su mundo cuándo morirán, debe localizar a una que nunca fue notificada y que está destinada a morir en unas pocas horas.;431;0;0
1388904;Después, la niebla;Después, la niebla;2025;26/6/2025;22/11/2024;AR;Contracampo;César es sereno en una fábrica de productos químicos desde hace más de veinte años. Una tarde recibe una carta de su hermana dónde le avisa que ha vendido el terreno familiar de la montaña. César deci;2876;10;1
1564055;La piel bajo mi faja;La piel bajo mi faja;2025;30/9/2025;30/9/2025;AR;Competencia de cortometrajes;;5783;0;0
1555116;Penelope 2;Penelope 2;2025;19/9/2025;19/9/2025;MX;Cineteca Nacional de Mexico;Víctor, un actor en decadencia, encuentra su final junto a Penélope, una enfermera que lleva una doble vida como viuda negra. Lucas, su compañero de noches interminables, está atrapado entre los psico;6765;0;0
1454923;El piletero, el metrodelegado y el cadáver;El piletero, el metrodelegado y el cadáver;2025;26/3/2025;26/3/2025;FR;Cinélatino Film Festival ;;7965;0;0
1543958;Great Prado Hotel;Gran Hotel Prado;2025;13/9/2025;1/9/2025;AR;Cine Visual;Durante la temporada baja, una solitaria recepcionista de hotel se obsesiona con un enigmático huésped.;471;0;0
1564117;Antes del litio;Antes del litio;2025;17/10/2025;17/10/2025;ES;Cine Invisible Film Festival;Este documental da la palabra a las comunidades originarias situadas a la cuenca de la laguna de Guayatayoc, territorio licitado por el gobierno de la Provincia de Jujuy -Argentina-, a empresas transn;71;0;0
1515041;Agregados obreros;Agregados obreros;2025;17/7/2025;17/7/2025;AR;Cine Gaumont;;1515;10;1
1538604;Las escaleras de Luli;Las escaleras de Luli;2025;29/6/2025;29/6/2025;IT;Chia International Film Fest;;311;0;0
1593092;Manual Minimo del Mate;Manual Minimo del Mate;2025;2/12/2025;2/12/2025;AR;Centro Cultural Municipal Munro;;1169;0;0
1528840;No te las comas;No te las comas;2025;25/11/2025;25/11/2025;AR;Buenos Aires Rojo Sangre Edición XXVI;;704;0;0
1587212;Policía Depravado;Policía Depravado;2025;29/11/2025;29/11/2025;AR;Buenos Aires Rojo Sangre 2025;Unos jóvenes de vida licenciosa son acechados, asesinados y ultrajados por un vigilante depravado sediento de venganza.;981;0;0
1528867;Terapia Regresiva;Terapia Regresiva;2025;23/11/2025;23/11/2025;AR;Buenos Aires Rojo Sangre 2025;Nino, un joven con discapacidad e impedimento en el habla que está aparentemente obsesionado con su pequeño reloj de bolsillo, vive con su hermana Felicitas y el novio de esta, Nahuel, a los cuales le;679;0;0
910498;Marisa y Gomoso;Marisa y Gomoso;2025;13/2/2025;25/11/2023;AR;Buenos Aires Rojo Sangre;"Marisa, la estrella del programa infantil ""Marisa y Gomoso están de fiesta"", se separa de su relación de toda la vida y vuelve al barrio de su infancia. Tras reencontrarse con Gomoso, intentará adapta";30644;78;1
1587973;Vital Recipe;Receta vital;2025;20/11/2025;20/11/2025;AR;Buenos Aires Rojo Sangre;Una señora de 50 años invita a unos testigos de Jehová a tomar el té.;2263;10;1
1528772;Un corto de zombies;Un corto de zombies;2025;21/11/2025;21/11/2025;AR;Buenos Aires Rojo Sangre;Escapando de una horda de zombies, una chica entra en una casa vacía a buscar refugio, sin saber lo que encontrará allí.;1135;0;0
1568471;Júpiter;Júpiter;2025;27/11/2025;27/11/2025;AR;Buenos Aires Rojo Sangre;Julián, un músico fracasado, conoce a Rebeca, una joven misteriosa y peligrosa. Juntos se ven envueltos en una noche de persecuciones, ataques de pánico y violencia, donde Julián deberá enfrentarse a ;587;0;0
1589329;La leyenda del Tué Tué;La leyenda del Tué Tué;2025;20/11/2025;20/11/2025;AR;Buenos Aires Rojo Sangre;A Alan, un joven universitario, le cuentan la leyenda del cambiaformas Tué-Tué, un ser que se disfraza de pájaro y siempre que lo ves tienes que invitarlo a cenar, no hacer esto llama a la muerte sobr;546;0;0
1523332;Una Caja De Zapatos;Una Caja De Zapatos;2025;20/11/2025;20/11/2025;AR;Buenos Aires Rojo Sangre;;545;0;0
1558789;Cacería;Cacería;2025;20/11/2025;20/11/2025;AR;Buenos Aires Rojo Sangre;Dos curas caminan, buscando a alguien. O a algo.;51;0;0
1387489;Plesiosaurios vivos;Plesiosaurios vivos;2025;7/4/2025;7/4/2025;AR;Buenos Aires Festival Internacional de Cine Independiente 26°;Partiendo de las historias de extraños monstruos acuáticos -como Nessie en Escocia y Nahuelito en Argentina-, este largometraje documental se centra en una expedición organizada por Clemente Onelli, d;2389;0;0
1450681;El día interrumpido;El día interrumpido;2025;6/4/2025;6/4/2025;AR;Buenos Aires Festival Internacional de Cine Independiente (BAFICI 26) ;;6793;0;0
1419521;Este no es tiempo para carnaval;Este no es tiempo para carnaval;2025;8/4/2025;8/4/2025;AR;Buenos Aires Festival de Cine Independiente - BAFICI;;3343;0;0
1568475;1C;1C;2025;20/11/2025;20/11/2025;AR;Buenos Aire Rojo Sangre;"Desde un pequeño departamento en Buenos Aires, se recuperó un material perturbador. Lo que arranca como la simple documentación de la vida cotidiana se convierte en un descenso oscuro y pesadillesco.";4333;0;0
1568465;El llanto del perro;El llanto del perro;2025;28/11/2025;28/11/2025;AR;Buenos Aire Rojo Sangre;Atormentada por la ansiedad, Gaby se retira a la casa aislada de Ema para recibir terapia alternativa. Lo que comienza como un camino hacia la sanación pronto se convierte en un inquietante ritual de ;1577;0;0
1568469;Fin de semana de la Dulzura;Fin de semana de la Dulzura;2025;28/11/2025;28/11/2025;AR;Buenos Aire Rojo Sangre;Buscando escapar de la rutina y su rol de madre, Pilar se reúne con sus amigos durante un fin de semana de la dulzura. En el transcurso de la noche, la reunión se convierte en una pesadilla cuando com;1488;0;0
1568472;Ojos verdes, rojos malditos;Ojos verdes, rojos malditos;2025;21/11/2025;21/11/2025;AR;Buenos Aire Rojo Sangre;Adrián y su amante coinciden en un antiguo departamento del centro. La cita da un giro cuando descubre que ninguno de los dos la programó. A continuación, un llamado les revela que han caído en una em;107;0;0
1556633;Carcer Lucis;Carcer Lucis;2025;21/11/2025;21/11/2025;MX;Broadway International Film Festival;Carlitos, un niño curioso y solitario, descubre una criatura mítica, oculta y encadenada en su propia casa por su padre, Mario. A medida que Carlitos profundiza su vínculo con esta criatura, Mario pla;643;0;0
1437250;El crepúsculo de las especies;El crepúsculo de las especies;2025;20/2/2025;22/8/2025;KR;Blue Planet Future Festival;Hace mucho tiempo el mundo tenía bosques y las ciudades tenían árboles en las veredas. Cerca del año 2048 todo se quemó, el mundo se quedó sin árboles y sin oxígeno. Ahora, la humanidad debe abandonar;7674;10;1
1559504;EROS (to die in each other);EROS (morir en el otro);2025;31/10/2025;31/10/2025;AR;Bit Bang 2025;Un cruce de miradas entre dos hombres solitarios en una fiesta oscura, desata la conexión de sus espiritus vitales.;496;0;0
1239261;La frecuencia Kirlian: La película;La frecuencia Kirlian: La película;2025;29/11/2025;1/10/2025;US;Beyond Fest;Una radio de trasnoche, un locutor cadavérico, y cinco invitados con cinco historias inusuales de terror y ciencia ficción son el centro de la película que adapta a la pantalla grande la serie animada;2194;0;0
1208758;A Melhor Mãe do Mundo;A Melhor Mãe do Mundo;2025;7/8/2025;15/2/2025;DE;Berlin International Film Festival;;5056;6567;15
1200753;Tú me abrasas;Tú me abrasas;2025;7/3/2025;21/2/2024;DE;Berlin International Film Festival;;4562;10;1
1588861;BUBU;BUBU;2025;22/11/2025;22/11/2025;AR;BARS 2025;;314;10;1
1563254;La Herencia;La Herencia;2025;3/10/2025;13/10/2025;AR;BAFILMA;;97;0;0
1451017;Fiesta pueblo;Fiesta pueblo;2025;2/4/2025;2/4/2025;AR;BAFICI Buenos Aires Festival Internacional De Cine Independiente;En un pequeño pueblo, la comunidad se une para la Fiesta del Potrillo. Gauchos, longboarders, reinas y bomberos conviven en un relato coral que revela la esencia del lugar. En los márgenes de la celeb;1185;0;0
1451060;Morfología underground;Morfología underground;2025;5/4/2025;5/4/2025;AR;BAFICI 26;A través de la mirada de Sidka, la película explora el universo underground de Buenos Aires, donde los Club Kids desafían las convenciones con su arte y estilo único. En este fascinante viaje, Sidka d;2638;0;0
1400197;Pacífico;Pacífico;2025;7/4/2025;7/4/2025;AR;BAFICI 26;Una chica llega a buenos aires para mudarse sola por primera vez;883;0;0
1450857;Señora bien;Señora bien;2025;4/4/2025;4/4/2025;AR;BAFICI 2025;;1453;0;0
1451077;Eso que todxs hacemos;Eso que todxs hacemos;2025;9/4/2025;9/4/2025;AR;BAFICI - Buenos Aires International Festival of Independent Cinema;"¿Qué es la paja para vos? Marta, abogada jubilada; Rubén, mecánico retirado; Ari, astróloga bisexual; y Hugo, cineasta y actor, exploran el mundo de la masturbación en una entrevista colorida e intros";1127;0;0
1451032;Algo ha cambiado: Un viaje quijotesco al blues local;Algo ha cambiado: Un viaje quijotesco al blues local;2025;8/4/2025;8/4/2025;AR;BAFICI;Documental que rastrea los orígenes del blues en español, mientras rinde un homenaje a Deacon Jones y celebra su legado cultural.;38667;0;0
1450566;En el cine;En el cine;2025;8/4/2025;8/4/2025;AR;BAFICI;Dos jóvenes se conocen en un festival de cine. Ella le comparte una canción que compuso. Luego, toman café y conversan. Tres veces.;15757;7;1
1450835;Yo y la que fui;Yo y la que fui;2025;2/4/2025;2/4/2025;AR;BAFICI;Adriana Lestido es una artista esencial de la fotografía argentina, con una mirada amorosa y comprometida sobre el cautiverio, la maternidad y las pulsiones más primitivas. Este es su retrato, hecho d;11965;0;0
1451013;Dinolandia;Dinolandia;2025;7/4/2025;7/4/2025;AR;BAFICI;Un mecánico se convierte en el salvador de Villa El Chocón, un pequeño pueblo patagónico que se enfrenta a la extinción. Pero al descubrir el colosal fósil de un nuevo dinosaurio carnívoro desata una ;5958;10;1
1270335;Señor Jazz, la película de Carlos Inzillo;Señor Jazz, la película de Carlos Inzillo;2025;8/2/2025;19/4/2024;AR;BAFICI;Documental sobre la vida y obra de Carlos Inzillo, referente cultural del jazz en Argentina, creador y coordinador de un ciclo de conciertos de jazz que se realizan todos los martes en la Ciudad de Bu;5039;0;0
1451027;Un mundo imaginado;Un mundo imaginado;2025;4/4/2025;4/4/2025;AR;BAFICI;"En los años 80, familias taiwanesas llegaron a Argentina; años después, muchos que se sentían argentinos terminaron en Taiwán. Padres que se van, hijos que regresan; identidades y memorias divididas, ";4975;0;0
1450782;Río, Luego Existo;Río, Luego Existo;2025;5/4/2025;5/4/2025;AR;BAFICI;Bruno abandona su trabajo tras una revelación divina: Dios le asegura que convertirse en comediante de stand-up es la única manera de alcanzar la riqueza, la fama y el amor de Carla.;4903;55;1
1450547;The Bewilderment of Chile;The Bewilderment of Chile;2025;6/4/2025;6/4/2025;AR;BAFICI;un hombre de lugo europa termina walking sin nadie x la estacion ferroviaria de la plata;4388;8;1
1387499;Cuatro estrellas;Cuatro estrellas;2025;4/4/2025;4/4/2025;AR;BAFICI;Lila, Ámbar, Marcela y Lisete son trabajadoras sexuales que armaron una familia entre sí y viven juntas. La muerte de Lisete y la mudanza de Marcela llevan a Lila y Ámbar a replantearse su vida. En es;4081;10;1
1196848;Una noche en Paladium;Una noche en Paladium;2025;3/4/2025;3/4/2025;AR;BAFICI;Paladium es un misterio. En algún momento fue uno de los templos nocturnos más vivaces y vanguardistas de Buenos Aires, donde performers y pioneros del movimiento queer, viejos tangueros y la nueva ol;3068;0;0
1450837;Mercedes, otra esperanza;Mercedes, otra esperanza;2025;8/4/2025;8/4/2025;AR;BAFICI;;2847;0;0
1451055;Guanaco;Guanaco;2025;13/9/2025;5/4/2025;AR;BAFICI;Filmado en Ushuaia e inspirado en un hecho real, este es un retrato sobre el tormento de vivir en el fin del mundo. Entre la majestuosidad de los Andes y la custodia misteriosa de los espíritus selkna;2758;0;0
1167152;El infierno de los vivos;El infierno de los vivos;2025;27/9/2025;21/4/2024;AR;BAFICI;Mariana, de 15 años, escapa de la violencia de su hogar en Santa Fe. Se embarca en la búsqueda de su padre biológico y se refugia en un orfanato donde halla afecto en un familiar lejano. En su viaje p;2746;0;0
1450810;El amo del jardín;El amo del jardín;2025;4/4/2025;4/4/2025;AR;BAFICI;Yasuo Inomata, el paisajista más importante de Argentina, nació en un pueblo del norte de Japón y en los años 60 se estableció en Escobar. Creó los jardines japoneses de Escobar y de Palermo, pero alg;2608;0;0
1387483;Quinografía;Quinografía;2025;13/4/2025;13/4/2025;AR;BAFICI;Con imágenes y testimonios inéditos, damos cuenta del lugar donde Quino forjó su creatividad. Descubrimos, junto a él, su trabajo, sus afectos y los lugares significativos de quien luego de convertirs;2538;8;4
1450984;Gloria;Gloria;2025;5/4/2025;5/4/2025;AR;BAFICI;;1916;0;0
1450574;Avenida Saenz 1073 -video dedicado a la enfermeda de mi padre;Avenida Saenz 1073 -video dedicado a la enfermeda de mi padre;2025;10/4/2025;10/4/2025;AR;BAFICI;una de las personas q aparecian al final de the urgency of death visita la casa donde vivia de chiquita and talking de too many things q destruieron a su padre;1864;0;0
1450673;Cal;Cal;2025;9/4/2025;9/4/2025;AR;BAFICI;;1781;0;0
1451021;Caían del cielo;Caían del cielo;2025;3/4/2025;3/4/2025;AR;BAFICI;Antropólogos forenses usan tecnología láser para buscar fosas clandestinas de la dictadura en el monte cerrado. Coordina Valeria, hija de desaparecidos. Otilia, Madre de Plaza de Mayo, espera noticias;1767;10;1
1450831;La pintura del futuro;La pintura del futuro;2025;2/4/2025;2/4/2025;AR;BAFICI;Edgardo Marranti pinta guiado por seres de otras dimensiones. Cuando comenzó, su familia y amigos creyeron que estaba loco, y él también. En busca de respuestas, emprendió un camino de autoconocimient;1651;0;0
1450648;Presente continuo;Presente continuo;2025;10/4/2025;10/4/2025;AR;BAFICI;Esta película explora la percepción de Lisandro, un joven de 16 años que está dentro del espectro autista. Su madre, Valentina, actriz, lo ha criado entre backstages y camarines. ¿Existe para él algun;1614;5;4
1451072;El creador;El creador;2025;2/4/2025;2/4/2025;AR;BAFICI;En la profundidad de la selva misionera, un documental sobre la vida de unos colonos se transforma ante el suicidio del protagonista. La directora decide emprender una exploración alquimista, y así pr;1327;0;0
1451085;Los cuerpos públicos;Los cuerpos públicos;2025;3/4/2025;3/4/2025;AR;BAFICI;Un ensayo sobre la prostitución construido en dos capas: cuatro entrevistas y las intervenciones de cuatro coreógrafas de danza contemporánea, quienes exploran su dimensión formal a través del movimie;1138;0;0
1450992;Los Lagos;Los Lagos;2025;2/4/2025;2/4/2025;AR;BAFICI;Tomás y Agustín se dedican a distintas disciplinas de sanación: Tomás trabaja en cuidados paliativos y Agustín en biodecodificación. Un viaje al sur de Argentina, donde Tomás correrá 120 km y Agustín ;1124;0;0
1450809;Burbuja;Burbuja;2025;8/4/2025;8/4/2025;AR;BAFICI;Un recorte de la vida de Karen “Burbuja” Carabajal, una boxeadora argentina que peleará por el título mundial. Mientras tanto, da sus primeras sesiones como psicóloga, vive su maternidad y afronta la ;838;0;0
1446779;Si durmiera;Si durmiera;2025;3/4/2025;3/4/2025;AR;BAFICI;;665;0;0
1457141;The Last Living Boy in Buenos Aires;The Last Living Boy in Buenos Aires;2025;8/4/2025;8/4/2025;AR;BAFICI;;281;0;0
1450619;Dolor fantasma;Dolor fantasma;2025;6/4/2025;6/4/2025;AR;BAFICI;;239;0;0
1450295;Wirchi y amiguito;Wirchi y amiguito;2025;8/4/2025;8/4/2025;AR;BAFICI;Esta es la historia de Wirchi, un actor en busca de su gran oportunidad que asiste a audiciones mientras se hace cargo por unos días de su hermano menor, a quien llama “Amiguito”. Entre encuentros cal;223;0;0
