tmdb_id,tmdb_title,tmdb_original_title,tmdb_year,tmdb_release_date,premiere_date,premiere_country,premiere_note,tmdb_overview,tmdb_popularity,tmdb_vote_average,tmdb_vote_count,status,local_id,local_title,local_year,match_reason
1380714,Revelar: Indicios de identidad,Revelar: Indicios de identidad,2024,2024-11-14,2024-11-14,AR,,Revelar es un documental sobre los indicios y premoniciones que vivieron las nietas y los nietos recuperados antes de conocer su verdadera identidad.,0.4882,0,0,exists_by_tmdb,195967,Revelar,2024,Match por tmdb_id
1199179,Aullido de invierno,Aullido de invierno,2024,2024-11-14,2023-11-16,EE,Tallinn Black Nights Film Festival,"Una pareja de adultos mayores, que sobrevivieron décadas de esclavitud dentro de un poderoso enclave en el sur de Chile, ahora vive aislada en la Patagonia. Su único propósito es vivir, en el presente",0.9799,2,1,missing,,,,No encontrada en CineNacional
987684,Virgen Rosa,Virgen Rosa,2024,2024-11-14,2024-11-14,AR,,"Tres hermanos se reúnen después de mucho tiempo en una peregrinación a Luján para pedirle a la Virgen por la salud de su padre enfermo. Sin embargo, enmarcado en ese espíritu de fe, comienzan a aflora",0.1153,0,0,exists_by_tmdb,196001,Virgen rosa,2024,Match por tmdb_id
1608252,Otro Día de Nick Tovenar [Acto 2 de 1],Otro Día de Nick Tovenar [Acto 2 de 1],2024,2024-11-13,2025-07-17,US,Copias Limitadas; Doblaje de dificil acceso,,0.4226,6,1,missing,,,,No encontrada en CineNacional
1424890,Falta Plata,Falta Plata,2024,2024-11-13,2024-11-13,AR,,"Cortometraje conformado por 4 piezas audiovisuales de distintas modalidades (ficción, documental, animación y experimental) con la misma temática: Falta plata.",0.1248,0,0,missing,,,,No encontrada en CineNacional
1617684,Detrás de las llamas,Detrás de las llamas,2024,2024-11-11,2024-11-11,AR,,"Mientras ejecuta una amenaza, Javier se entera de la construcción de un hotel en la tierra arrasada por un incendio forestal. Al investigar, se encuentra con un laberinto de mentiras y corrupción, par",0.282,0,0,missing,,,,No encontrada en CineNacional
1594703,NO LO VEN,NO LO VEN,2024,2024-11-11,2024-11-11,AR,"Estreno oficial en sala en MUTRA: Muestra Taller de Realización Audiovisual, de la cátedra de Taller de Realización Audiovisual de la Lic. en Cine y Artes Audiovisuales correspondiente a la Universidad Nacional de Córdoba.","Jorge es un taxista cordobés aferrado a discursos de orden, meritocracia y furia. Su único amigo es López, su conejo muerto, confidente y brújula espiritual.  En la noche, Jorge y López se cruzan con ",0.1173,0,0,missing,,,,No encontrada en CineNacional
1586664,"Angustias, Vergüenzas y Basura- Lucas Lauriente","Angustias, Vergüenzas y Basura- Lucas Lauriente",2024,2024-11-10,2024-11-10,AR,,"“Angustias, Vergüenzas y Basura” es el segundo especial de stand up de Lucas Lauriente, comediante argentino. Fue filmado en Junio de 2023 en el Centro Cultural San Isidro.",0.1406,0,0,missing,,,,No encontrada en CineNacional
1407367,Es ahora: Luciano y Abel,Es ahora: Luciano y Abel,2024,2024-11-10,2024-11-10,AR,,,0.2324,0,0,missing,,,,No encontrada en CineNacional
1385240,Eternos Susurros del Sol,Eternal Whispers of Sunshine,2024,2024-11-09,2024-11-09,AR,,,0.2101,10,1,missing,,,,No encontrada en CineNacional
1308982,CARPETA,CARPETA,2024,2024-11-08,2024-11-08,AR,EL CAIRO,"Un hombre huye con información crucial mientras lo persiguen. Su llamada de auxilio es interrumpida, dejando al descubierto un peligro inminente.",0.1141,0,0,missing,,,,No encontrada en CineNacional
1296282,RUTA 51,RUTA 51,2024,2024-11-08,2024-11-08,AR,CINE EL CAIRO,"Una pareja ignora a una mujer en una noche lluviosa en la Ruta 51, sin saber que esa decisión desencadenará una serie de eventos aterradores y peligrosos.",0.1214,0,0,missing,,,,No encontrada en CineNacional
1233393,Un movimiento extraño,Un movimiento extraño,2024,2024-11-08,2024-02-17,DE,Berlin International Film Festival,"Buenos Aires, 2019. Lucrecia, que trabaja como guardia de seguridad en un museo, prevé con su péndulo una fuerte subida del valor del dólar y se enamora de una empleada de una casa de cambio.",1.3453,5.821,14,exists_by_tmdb,9786,Un movimiento extraño,2024,Match por tmdb_id
1138748,El libro,El libro,2024,2024-11-08,2023-06-09,MX,,,0.1841,0,0,missing,,,,No encontrada en CineNacional
1390756,Dial M for Murder,Dial M for Murder,2024,2024-11-07,2024-11-07,AR,,"Margarita mata en defensa propia a un atacante, pero la llegada de Tony, su pareja, revela oscuros secretos que siembran desconfianza y peligro.",0.5105,0,0,missing,,,,No encontrada en CineNacional
1388413,Fuego sin ley,Fuego sin ley,2024,2024-11-07,2024-11-07,AR,,,0.1834,10,1,missing,,,,No encontrada en CineNacional
1381778,Quiéreme Mucho,Quiéreme Mucho,2024,2024-11-07,2024-11-07,AR,Festival Acacia,"Un hombre deambulante de traje encuentra el amor, pero su verdadero anhelo no es ese. A través de un encuentro seductor, comienza a desvelar su identidad y los delirios que lo acompañan.",0.0534,10,1,missing,,,,No encontrada en CineNacional
1328169,Basura,Basura,2024,2024-11-07,2024-11-07,AR,festival de cortometrajes ,,0.2601,0,0,missing,,,,No encontrada en CineNacional
1300506,Norita,Norita,2024,2024-11-07,2024-06-25,US,Dances With Films,Norita fue una madre que buscaba justicia para su hijo desaparecido durante los días oscuros de la dictadura argentina. Su determinación inquebrantable la llevaron a cofundar las reconocidas Madres de,1.167,8.5,2,exists_by_tmdb,195663,Norita,2024,Match por tmdb_id
1259888,Sin salida,Sin salida,2024,2024-11-07,2024-09-10,AR,FICPBA,"Ana, una joven estudiante universitaria, despierta en el baúl de un auto atada y amordazada. Lo último que recuerda es haber sido raptada mientras corría por el parque. Al llegar a destino descubre qu",0.2164,10,1,exists_by_tmdb,195981,Sin salida,2024,Match por tmdb_id
1488989,Ouroboros,Ouroboros,2024,2024-11-06,2024-11-06,AR,,"Una mujer despierta herida y desorientada, con manchas inexplicables en su cuerpo y una misteriosa caja en la mesa que parece ocultar respuestas que no logra recordar.",0.0552,0,0,missing,,,,No encontrada en CineNacional
1453925,Daddy's Auditions 8,Daddy's Auditions 8,2024,2024-11-06,2024-11-06,US,,,0,0,0,missing,,,,No encontrada en CineNacional
1444104,Tiempo de Cambios,Tiempo de Cambios,2024,2024-11-06,2024-11-06,AR,,"Santiago y Federico son dos mejores amigos que disfrutan de su soltería, pero todo cambia cuando Federico consigue pareja inesperadamente.",0.1215,0,0,missing,,,,No encontrada en CineNacional
1382298,Tres esquinas,Tres esquinas,2024,2024-11-06,2024-11-06,AR,,"Una noche, al terminar la jornada laboral, un carpintero recibe a un chico que pide usar el baño de su taller. Al enterarse de un robo en uno de los negocios aledaños, el carpintero empieza a sospecha",0.3425,10,1,missing,,,,No encontrada en CineNacional
1562744,Paul,Paul,2024,2024-11-04,2024-11-04,AR,,Un día en la vida de un bebé de 10 meses.,0.1451,0,0,missing,,,,No encontrada en CineNacional
1530136,Resistenza: Historias del exilio argentino en Roma,Resistenza: Historias del exilio argentino en Roma,2024,2024-11-04,2024-11-04,AR,,"Resistenza recorre las historias de hombres y mujeres que lograron salir de Argentina después del Golpe de Estado de 1976 y llegaron a Roma, donde fueron protagonistas de acciones heroicas, hechas con",0.1591,0,0,missing,,,,No encontrada en CineNacional
1528124,Hacia lo desconocido,Hacia lo desconocido,2024,2024-11-04,2024-11-04,AR,"Cartón, Festival Internacional de Cortos de Animación",,0.0614,0,0,missing,,,,No encontrada en CineNacional
1270340,La danza del impacto,La danza del impacto,2024,2024-11-04,2024-04-22,AR,BAFICI,"Una directora de cine experimental reconstruye –a través del cine, el espiritismo, la danza y el chamanismo– la muerte de su madre en un accidente de tren, utilizando la representación como forma de a",0.7005,0,0,missing,,,,No encontrada en CineNacional
1419628,Nocturna,Nocturna,2024,2024-11-03,2024-11-03,AR,,,0.1113,0,0,possible_match,2486,Nocturno,0,Posible match (88%)
1367804,Popular tradición de esta tierra,Popular tradición de esta tierra,2024,2024-11-03,2024-10-19,AR,FestiFreak,,0.0661,7,2,missing,,,,No encontrada en CineNacional
1443540,Mitã´i Churi,Mitã´i Churi,2024,2024-11-02,2024-11-02,TR,,"Al perder todos sus soldados, el ejército recluta niños en los pueblos cautivando a sus habitantes con promesas de gloria y patriotismo.",0.0143,10,1,missing,,,,No encontrada en CineNacional
1382576,Golden Boyz: Tesoros invisibles,Golden Boyz: Tesoros invisibles,2024,2024-11-01,2024-11-01,AR,,"Golden Boyz es una familia conformada por siete rosarinos de destinos entrelazados por el Hip Hop. La música y la amistad los salvaron de las peores situaciones, por eso se esfuerzan por darles lo mej",0.3318,10,1,missing,,,,No encontrada en CineNacional
1357544,Bizarrofilia,Bizarrofilia,2024,2024-11-01,2024-11-01,AR,Festivales ,"Argentina es un país con una cinematografía extensa y variada. Dentro de esa enormidad, hay un cine raro, atípico…bizarro. Bizarrofilia se propone indagar sobre el origen y sentido de la palabra «biza",0.4444,10,1,exists_by_tmdb,197031,Bizarrofilia,2024,Match por tmdb_id
1381753,Locomotion,Locomotion,2024,2024-10-31,2023-12-09,AR,,Una historia sobre la posibilidad de teletransportarnos a nuestras zonas de confort.,0.0379,0,0,missing,,,,No encontrada en CineNacional
1380896,Espejos,Espejos,2024,2024-10-31,2024-10-31,AR,,Marta descubre durante su rutina de noche que hay algo raro con los espejos y objetos reflectantes.,0.088,0,0,missing,,,,No encontrada en CineNacional
1274686,Simón de la montaña,Simón de la montaña,2024,2024-10-31,2024-05-15,FR,Cannes Critics' Week,"Simón, un joven de 21 años que vive al borde de la Cordillera de los Andes, siente que sus sueños no coinciden con su realidad y decide modificarla. Para eso, comienza a pasar tu tiempo con dos chicos",0.3762,6.6,14,exists_by_tmdb,194346,Simón de la montaña,2024,Match por tmdb_id
1111017,Sara Facio: Haber estado ahí,Sara Facio: Haber estado ahí,2024,2024-10-31,2023-04-21,AR,BAFICI,"A mediados de los 50’s, Sara Facio irrumpe en el mundo de la fotografía y descubre que es un arte, un modo de ver y una manera de pensar. Precursora incansable, fotógrafa de mirada única, fotoperiodis",0.3033,7,1,exists_by_tmdb,191505,Sara Facio: Haber estado ahí,2023,Match por tmdb_id
943414,Los domingos mueren más personas,Los domingos mueren más personas,2024,2024-10-31,2024-05-17,FR,Cannes ACID,"David es un joven que vuelve a vivir a Buenos Aires con su familia para esperar la muerte de su padre, en estado vegetal desde hace años. David es un muchacho treintañero, judío, homosexual, de clase ",1.2743,6.8,6,exists_by_tmdb,196973,Los domingos mueren más personas,2024,Match por tmdb_id
1378168,La violencia nuestra de cada día,La violencia nuestra de cada día,2024,2024-10-30,2024-10-30,AR,Festival de Cine Inusual de Buenos Aires,"Explora el impacto de la pandemia y el confinamiento en un barrio de Buenos Aires, donde el encierro no solo detiene la vida cotidiana, sino que también exacerba las tensiones latentes. Puertas adentr",0.1141,0,0,missing,,,,No encontrada en CineNacional
1382839,MAICOL,MAICOL,2024,2024-10-29,2024-10-29,AR,,,0.1278,0,0,missing,,,,No encontrada en CineNacional
1379729,Hay un elefante desnudo en la habitación,Hay un elefante desnudo en la habitación,2024,2024-10-29,2024-10-29,AR,Bitbang X,,0.0071,0,0,missing,,,,No encontrada en CineNacional
1378575,L'addio,L'addio,2024,2024-10-29,2024-10-29,CZ,Ji.hlava International Documentary Film Festival,"Antonio fue secretario del Partido Fascista Italiano, y aparece en siete negativos de vidrio abrazado a Benito Mussolini. Aunque calló su historia, algo siniestro marcó a sus descendientes. L’addio es",0.2324,0,0,exists_by_tmdb,196843,L’addio,2024,Match por tmdb_id
1378195,Yerba no hay,Yerba no hay,2024,2024-10-29,2024-10-29,AR,Festival de Cine Inusual de Buenos Aires,"Julián llega desde su Misiones natal con el sueño de convertirse en un actor famoso. Atrás quedó el calor de la selva con su magia, sus voces y su presencia que se traduce en una infusión, un símbolo ",0.1317,0,0,missing,,,,No encontrada en CineNacional
1378152,Historias de papel,Historias de papel,2024,2024-10-29,2024-10-29,AR,Festival de Cine Inusual de Buenos Aires,"En medio de la vorágine de una gran ciudad, cinco pequeñas historias se entrelazan para contar el destino de sus protagonistas en el momento más definitivo de sus vidas, cuando la soledad, los suen",0.707,10,1,missing,,,,No encontrada en CineNacional
1374851,82-92,82-92,2024,2024-10-28,2024-10-28,UA,Molodist Kyiv International Film Festival,Un matrimonio explota durante los últimos minutos de un partido de fútbol.,0.0959,0,0,missing,,,,No encontrada en CineNacional
1373364,Cuando más feliz era: Saramalacara - Heráldica,Cuando más feliz era: Saramalacara - Heráldica,2024,2024-10-28,2024-10-28,AR,BAMV,"El proceso de creación de Heráldica, el primer álbum de larga duración de Saramalacara. Un camino epifánico y exigente, desde la concepción hasta la materialización del disco. La obra explora la espir",0.1887,0,0,missing,,,,No encontrada en CineNacional
1337607,Noches Lejos de Oklahoma,Nights Away from Oklahoma,2024,2024-10-28,2024-10-28,AR,,Dos asesinas bajo contrato renuncian a las armas para aprender a jugar tenis de mesa,0.3,0,0,missing,,,,No encontrada en CineNacional
1378916,Divididos - Estadio Argentinos Juniors,Divididos - Estadio Argentinos Juniors,2024,2024-10-26,2024-10-26,AR,,,0.7195,0,0,missing,,,,No encontrada en CineNacional
1378187,Vivir en dogma,Vivir en dogma,2024,2024-10-26,2024-10-26,AR,Festival de Cine Inusual de Buenos Aires,"Transcurría 1982 cuando Alejandro Vaisman, secretario de seguridad del gobierno militar, conducía a un grupo de personas para realizar escuchas ilegales. Mario Álvarez, uno de los empleados, toma una ",0.2671,0,0,missing,,,,No encontrada en CineNacional
1377571,A Day In LC,A Day In LC,2024,2024-10-26,2024-10-26,AR,,,0.2699,0,0,missing,,,,No encontrada en CineNacional
1358541,Any Given Sundae,Any Given Sundae,2024,2024-10-26,2024-10-26,AR,,,0.6525,0,0,missing,,,,No encontrada en CineNacional
1465985,Yo nunca quise ser famosa,Yo nunca quise ser famosa,2024,2024-10-25,2024-10-25,AR,,"Lila es una judía polaca exiliada que escapa de los nazis con su familia. Gracias a un golpe de suerte y un talento innato, se convierte en Lila Kay, una Lady Crooner de las bandas más importantes del",0.0955,0,0,missing,,,,No encontrada en CineNacional
1458975,Una cocina sin puertas,Una cocina sin puertas,2024,2024-10-25,2024-10-25,AR,,"Una mujer aparece en una cocina al azar con un desconocido. De repente, aparecen cosas en la cocina: rompecabezas, teclados, tomates y arroz. Para sobrevivir y obsesionarse mutuamente.",0.0651,0,0,missing,,,,No encontrada en CineNacional
1433461,La Subtrama de Perry,La Subtrama de Perry,2024,2024-10-25,2024-10-25,AR,,,0.0362,6,1,missing,,,,No encontrada en CineNacional
1378182,Trayectoria,Trayectoria,2024,2024-10-25,2024-10-25,AR,Festival de Cine Inusual de Buenos Aires,"Mauro y Luciana regresan al pueblo de su infancia para encontrar respuestas sobre la misteriosa desaparición de su madre. A través de los relatos de familiares y amigos, los hermanos reconstruyen los ",0.1427,0,0,missing,,,,No encontrada en CineNacional
1376796,Todo lo que brilla ve,Todo lo que brilla ve,2024,2024-10-25,2024-10-25,AR,20º Festifreak Festival Internacional de Cine Independiente de La Plata,"A lo largo de la historia, el debate por mantener o derribar ciertas representaciones escultóricas, se ha vuelto un tema predilecto para analizar las disputas de poder en diferentes sociedades. Pero e",0.0614,0,0,missing,,,,No encontrada en CineNacional
1364254,Insomnio doméstico,Insomnio doméstico,2024,2024-10-25,2024-10-25,AR,FestiFreak - Premio Mención del Jurado Competencia de Cortometrajes Argentinos,"¿Cuáles son los materiales de la fiebre? Todo lo pasado parece muy lejano, hasta que se visitan los fantasmas, sueños y fantasías recurrentes que habitaron nuestras casas de la infancia.",0.0696,0,0,missing,,,,No encontrada en CineNacional
1214457,Gaucho Gaucho,Gaucho Gaucho,2024,2024-10-25,2024-01-19,US,Sundance Film Festival,,1.1045,6.75,4,missing,,,,No encontrada en CineNacional
1425310,PedidosYa,PedidosYa,2024,2024-10-24,2024-10-24,AR,,"Fede, un joven repartidor en bicicleta, lleva una vida sencilla y despreocupada, recorriendo la ciudad a diario para entregar pedidos. Un día, en medio de su rutina, le asignan una entrega a una lujos",0.0894,0,0,missing,,,,No encontrada en CineNacional
1377792,De acuerdo,De acuerdo,2024,2024-10-24,2024-10-24,AR,Festival de Cine Inusual de Buenos Aires,"Luego de renunciar a su trabajo en un reconocido banco, Martín decide emprender un negocio en una industria poco conocida. Su mejor amigo le obsequia el libro Los Cuatro Acuerdos, que le oficiará de g",0.0143,0,0,missing,,,,No encontrada en CineNacional
1375392,El ciar del río,El ciar del río,2024,2024-10-24,2024-04-09,AR,Festival Internacional de Cine de las Alturas,"Un kayakista se adentra en una expedición por un río salvaje siguiendo las antiguas cartas de navegación de un explorador. En el transcurso de su viaje, descubre un afluente que desafía toda lógica y ",0.0585,0,0,missing,,,,No encontrada en CineNacional
1375291,La Fábrica de Talentos,La Fábrica de Talentos,2024,2024-10-24,2024-10-24,AR,,"Valentina Funes de 23 años, originaria de Lezama, después de ser campeona de karting y en la copa Bora, corre su primera temporada en la Fórmula Nacional Argentina. “La Fábrica de Talentos”, es un cam",0.2323,0,0,missing,,,,No encontrada en CineNacional
1366159,Confesión Anónima,Confesión Anónima,2024,2024-10-24,2024-10-24,DE,Pornfilmfestival Berlin,,0.1338,0,0,missing,,,,No encontrada en CineNacional
912044,Weekend,Weekend,2024,2024-10-24,2024-10-24,AR,,"Una pareja escapa de la rutina a una casa prestada en lo profundo del Delta. El paisaje salvaje y exótico propicia los juegos y la intimidad de la pareja, pero el romance se desvanece cuando comienza ",2.1684,7.5,2,exists_by_tmdb,9770,Weekend,2024,Match por tmdb_id
1509473,Lo que nos queda por contar,Lo que nos queda por contar,2024,2024-10-23,2024-10-23,AR,,,0.0586,0,0,exists_by_tmdb,197042,Lo que nos queda por contar,2024,Match por tmdb_id
1440302,Acicalado,Acicalado,2024,2024-10-23,2024-10-23,AR,,"Gloria tiene un fetiche peculiar: limpiar casas ajenas a escondidas. Para ella, la limpieza es más que una tarea; es un acto poético y placentero. Mientras se adentra en la casa de un desconocido, la ",0.1436,0,0,missing,,,,No encontrada en CineNacional
1289299,Seedbombs - a tutorial for ecosensual guerilla,Seedbombs - a tutorial for ecosensual guerilla,2024,2024-10-23,2024-10-23,DE,Pornfilmfestival Berlin,,0.0261,0,0,missing,,,,No encontrada en CineNacional
1597296,Síntesis (Esto no es música),Síntesis (Esto no es música),2024,2024-10-22,2024-10-22,AR,,"En el prime time de la televisión argentina, Pappo le dice a Dj Deró que se busque un trabajo honesto. Luego de la polémica, músicos de diferentes ámbitos reivindican al DJ. Qué es ser músico y qué es",0.0686,0,0,missing,,,,No encontrada en CineNacional
1471244,La Voluntad de Los Cuerpos Ciegos,La Voluntad de Los Cuerpos Ciegos,2024,2024-10-22,2024-10-22,AR,,,0.3311,0,0,missing,,,,No encontrada en CineNacional
1382180,Bloody Mary,Bloody Mary,2024,2024-10-22,2024-10-22,CO,Bogotá Horror Film Festival,"La película narra la historia de Moira y Letizia, dos brujas modernas que ocultan un oscuro secreto. Cada Luna de Sangre realizan un ritual con un hombre distinto, pieza fundamental de su magia. Sin e",0.5037,7,2,missing,,,,No encontrada en CineNacional
1378136,Demente,Demente,2024,2024-10-22,2024-10-22,AR,Festival de Cine Inusual de Buenos Aires,"Un hombre y su esposa deciden invitar a la casa de campo a una amiga, pero una terrible tormenta no deja que nadie pueda salir de ese lugar durante varios meses. Aquella estadía de fin de semana pront",0.1275,0,0,missing,,,,No encontrada en CineNacional
1327772,El sótano,El sótano,2024,2024-10-22,2024-10-22,CO,Bogotá Horror Film Festival,"Cuatro desconocidos despiertan, heridos, en un sótano espeluznante. Son sometidos por un hombre con máscara de Conejo a jugar a reconstruir el rompecabezas de un pasado oscuro. Hay verdad en las menti",2.3306,7,1,missing,,,,No encontrada en CineNacional
1376165,En vez de árboles,En vez de árboles,2024,2024-10-21,2024-10-21,PT,,,0.0462,0,0,missing,,,,No encontrada en CineNacional
1367749,Hermanados,Hermanados,2024,2024-10-21,2024-10-21,AR,FIC.UBA,"Antonio es un joven con síndrome de Down que vive en una habitación del club de su barrio; allí también atiende el buffet, siempre con una sonrisa. Pero, en cuestión de días, su rutina se ve afectada ",0.1679,0,0,exists_by_tmdb,195872,Hermanados,2024,Match por tmdb_id
1376128,Sucedió en los 70's,Sucedió en los 70's,2024,2024-10-20,2024-10-20,AR,,,0.22,4,1,missing,,,,No encontrada en CineNacional
1367737,La vida en un tornado,La vida en un tornado,2024,2024-10-20,2024-10-20,AR,FIC.UBA,"A diferencia de lo que muestran las películas de aventuras o de catástrofe, los cazadores de tormenta no son aventureros que manejan camionetas a toda velocidad entre lluvias y relámpagos sino, sencil",0.0143,0,0,missing,,,,No encontrada en CineNacional
1362146,Caída al vacío,Caída al vacío,2024,2024-10-20,2024-10-20,AR,,Un hombre se tira al vacío desde el espacio y rompe con la barrera del sonido. En otra línea temporal una mujer toma un avión y sus tímpanos se perforan a causa de la altura. Esto le provoca un desequ,0.0143,0,0,missing,,,,No encontrada en CineNacional
1184259,Partes del todo,Partes del todo,2024,2024-10-20,2023-10-06,AR,FestiFreak,"Juan es camarógrafo y registra obsesivamente todo aquello que compone sus días, utilizando la cámara como una herramienta para construir vínculos, pero también para escapar de ellos. Viajes, amores, p",0.2205,0,0,missing,,,,No encontrada en CineNacional
1397956,9 Minutos,9 Minutos,2024,2024-10-19,2024-10-19,AR,Festival 1000 Gritos,"El domingo 19 de junio de 2019, a las 7:05 am, una sucesión de fallas generaron el «apagón del siglo», que dejó a oscuras a toda la Argentina y algunos países vecinos por más de trece horas. Pero en e",0.4818,0,0,missing,,,,No encontrada en CineNacional
1386953,42 Reinicio,42 Reinicio,2024,2024-10-19,2024-10-19,CO,,"Sebastián cumple 42 años. La disconformidad de su presente lo impulsa a emprender un viaje de autoconocimiento, desencadenando una serie de cambios radicales que lo motivan a cumplir una simbólica met",0.1109,0,0,exists_by_tmdb,196221,42 reinicio,2024,Match por tmdb_id
1238449,R12,R12,2024,2024-10-19,2024-10-19,AR,Festival 1000Gritos,"Un Renault 12 se detiene en una estación de servicio. Su conductora engaña al Playero, un sumiso empleado, para manejar el auto e impedir el fin del mundo. Mientras el Playero conduce sin parar, enfre",0.0631,0,0,missing,,,,No encontrada en CineNacional
1575616,Resurrexit,Resurrexit,2024,2024-10-18,2024-10-18,AR,,,0.0646,0,0,missing,,,,No encontrada en CineNacional
1563151,Un blanco,Un blanco,2024,2024-10-18,2024-10-18,AR,,,0.1972,0,0,missing,,,,No encontrada en CineNacional
1424656,Esotelúrico,Esotelúrico,2024,2024-10-18,2024-10-18,AR,ANIMA – Córdoba International Animation Festival,"En una noche aburrida y brumosa, como cualquier otra del pueblo, Ezequiel y su simpática mascota están a punto de descubrir que, en el momento menos esperado, la aventura puede caer del cielo.",0.0071,0,0,missing,,,,No encontrada en CineNacional
1373875,Las Brigadistas,Las Brigadistas,2024,2024-10-18,2024-10-18,AR,,"""Las Brigadistas"" cuenta la experiencia de un grupo de estudiantes de medicina que viajan al norte de Argentina para ayudar a distintas comunidades indígenas que sufren el despojo de sus tierras y la ",0.2741,0,0,exists_by_tmdb,196460,Las brigadistas,2024,Match por tmdb_id
1367732,"Legerin, en busca de Alina","Legerin, en busca de Alina",2024,2024-10-18,2024-10-18,AR,FIC.UBA,"Alina Sánchez, Lêgerîn, doctora internacionalista, antropóloga, participante activa del Movimiento de Liberación de las Mujeres de Kurdistán, investigadora especializada en la relación de la medicina ",0.1621,0,0,missing,,,,No encontrada en CineNacional
1266860,Lo que quisimos ser,Lo que quisimos ser,2024,2024-10-18,2025-03-20,ES,Málaga Film Festival,Una historia de amor original: la de un hombre y una mujer que por años se encuentran todos los viernes en un mismo café para contarse y crear una historia entre ellos de lo que hubiesen deseado llega,0.4482,7.75,4,exists_by_tmdb,195845,Lo que quisimos ser,2024,Match por tmdb_id
1372642,That's A Wrap,That's A Wrap,2024,2024-10-17,2024-10-17,AR,,,0.2701,0,0,missing,,,,No encontrada en CineNacional
1372247,Una vez iniciado el fuego,Una vez iniciado el fuego,2024,2024-10-17,2024-10-17,AR,,Documentary on the recording of the Album Una vez iniciado el fuego by Sakatumba,0.1758,0,0,missing,,,,No encontrada en CineNacional
1371853,La creación,La creación,2024,2024-10-17,2024-10-17,AR,,"El escritor y dramaturgo Ricardo Monti viaja en busca de su última creación, una aventura que lo llevará a descubrir el mapa de su propia vida y a indagar en la construcción de su legado a las nuevas ",0.2314,0,0,missing,,,,No encontrada en CineNacional
1361833,SÁNGUCHE CALIENTE,SÁNGUCHE CALIENTE,2024,2024-10-17,2024-12-06,AR,Buenos Aires Rojo Sangre,,0.3733,10,1,missing,,,,No encontrada en CineNacional
1358071,Azul mar,Azul mar,2024,2024-10-17,2024-10-17,AR,,"Borrosos, cubiertos de algas y humedecidos por el tiempo, los recuerdos del mar emergen como una imagen imprecisa, accesible solo a través de los sueños o del cine.  Es en ese momento cuando el agua p",0.0256,0,0,missing,,,,No encontrada en CineNacional
1333099,Dalia y el libro rojo,Dalia y el libro rojo,2024,2024-10-17,2024-10-03,ES,Sitges - Catalonian International Film Festival,"Cuando los personajes de la novela que su padre nunca pudo terminar cobran vida y amenazan con tomar el control de la historia, Dalia es arrastrada a una fascinante aventura dentro de El Libro Rojo. C",1.4565,7.466,29,exists_by_tmdb,195645,Dalia y el libro rojo,2024,Match por tmdb_id
1179006,Río blanco,Río blanco,2024,2024-10-17,2024-10-17,AR,Competencia Iberoamericana FICUBA,"En su afán por cazar un cerdo, un cazador se encuentra atrapado en el bosque donde le espera una bestia.",0.2706,0,0,missing,,,,No encontrada en CineNacional
1156151,A cielo abierto,A cielo abierto,2024,2024-10-17,2023-08-31,IT,Venice Film Festival,,2.5032,7.333,9,missing,,,,No encontrada en CineNacional
1447811,Mi Jardín,Mi Jardín,2024,2024-10-16,2024-10-16,AR,,"Mediometraje musical basado en el primer álbum de El Chango y las Flores. Es la experiencia de recorrer el amor en todas sus instancias, tocando fibras sensibles en 7 capítulos que componen la obra. D",0.2402,9.5,2,missing,,,,No encontrada en CineNacional
1367900,Cuatro tipos y una sirena esperando que algo se prenda fuego,Cuatro tipos y una sirena esperando que algo se prenda fuego,2024,2024-10-16,2024-10-16,AR,,,0.0261,0,0,missing,,,,No encontrada en CineNacional
1367896,"Un beso, chau","Un beso, chau",2024,2024-10-16,2024-10-16,AR,,,0.272,0,0,missing,,,,No encontrada en CineNacional
1367892,Amor 77,Amor 77,2024,2024-10-16,2024-10-16,AR,,,0.0214,0,0,missing,,,,No encontrada en CineNacional
1367890,A la mujer que fui,A la mujer que fui,2024,2024-10-16,2024-10-16,AR,,,0.0286,0,0,missing,,,,No encontrada en CineNacional
1367858,Quiricocho,Quiricocho,2024,2024-10-16,2024-10-16,AR,,,0.1939,0,0,missing,,,,No encontrada en CineNacional
1367853,Sumergidos,Sumergidos,2024,2024-10-16,2024-10-16,AR,,,0.2286,10,1,missing,,,,No encontrada en CineNacional
1367849,"Ciudad porteña, mi único querer","Ciudad porteña, mi único querer",2024,2024-10-16,2024-10-16,AR,,,0.1644,10,2,missing,,,,No encontrada en CineNacional
1367847,-34.527396 ; -58.460862,-34.527396 ; -58.460862,2024,2024-10-16,2024-10-16,AR,,,0.1534,7.5,1,missing,,,,No encontrada en CineNacional
1367841,Chef,Chef,2024,2024-10-16,2024-10-16,AR,,,0.2195,0,0,missing,,,,No encontrada en CineNacional
1367837,Bajo tierra,Bajo tierra,2024,2024-10-16,2024-10-16,AR,,,0.0143,0,0,missing,,,,No encontrada en CineNacional
1367833,Zombies en Buenos Aires,Zombies en Buenos Aires,2024,2024-10-16,2024-10-16,AR,,,0.3486,0,0,missing,,,,No encontrada en CineNacional
1367828,Filo santo,Filo santo,2024,2024-10-16,2024-10-16,AR,,,0.0143,0,0,missing,,,,No encontrada en CineNacional
1367826,Vellichor,Vellichor,2024,2024-10-16,2024-10-16,AR,,,0.1173,0,0,missing,,,,No encontrada en CineNacional
