tmdb_id,full_name,first_name,last_name,gender,reason,movie_title,role
5049915,"Marina Fiorini","","",NULL,"Job no mapeado: "Cinematography" (Crew)","Son las 12","Cinematography"
2654661,"Gonzalo Komel","","",NULL,"Job no mapeado: "Sound Director" (Sound)","Son las 12","Sound Director"
4331222,"Pedro Becco","","",NULL,"Job no mapeado: "Assistant Director" (Directing)","Son las 12","Assistant Director"
4826530,"Agustin Fittipaldi","","",NULL,"Job no mapeado: "Continuity" (Directing)","Son las 12","Continuity"
5049920,"Belén Saitua","","",NULL,"Job no mapeado: "Story" (Writing)","Son las 12","Story"
4331222,"Pedro Becco","","",NULL,"Job no mapeado: "Story" (Writing)","Son las 12","Story"
5049914,"Camila Pagano","","",NULL,"Job no mapeado: "Story" (Writing)","Son las 12","Story"
3771573,"Ana Bilos","","",NULL,"Job no mapeado: "Focus Puller" (Camera)","Son las 12","Focus Puller"
5049928,"Julieta Sol","","",NULL,"Job no mapeado: "Gaffer" (Lighting)","Son las 12","Gaffer"
3690220,"Alan Tejerina","","",NULL,"Job no mapeado: "Electrician" (Lighting)","Son las 12","Electrician"
3973139,"Renata di Benedetto Candelaria","","",NULL,"Job no mapeado: "Costumer" (Costume & Make-Up)","Son las 12","Costumer"
4015668,"Florencia Gongora","","",NULL,"Job no mapeado: "Makeup & Hair" (Costume & Make-Up)","Son las 12","Makeup & Hair"
5049939,"Saddie","","",NULL,"Job no mapeado: "Makeup & Hair Assistant" (Costume & Make-Up)","Son las 12","Makeup & Hair Assistant"
5049942,"Luciana Rosi","","",NULL,"Job no mapeado: "Makeup Effects" (Crew)","Son las 12","Makeup Effects"
4015668,"Florencia Gongora","","",NULL,"Job no mapeado: "Makeup Effects Designer" (Costume & Make-Up)","Son las 12","Makeup Effects Designer"
2822562,"Andrés Brandariz","","",NULL,"Job no mapeado: "Story" (Writing)","Son las 12","Story"
4402120,"Mateo Niro","","",NULL,"Job no mapeado: "Production Assistant" (Production)","Son las 12","Production Assistant"
5059737,"Lilith Coso","Lilith","Coso",NULL,"Primer nombre "Lilith" no encontrado en base de datos","Todo nuevo","cast"
5038905,"Ozbek Cattáneo","Ozbek","Cattáneo",NULL,"Primer nombre "Ozbek" no encontrado en base de datos","Marianela & el cadáver","cast"
5038914,"Delfina Slgueiro","","",NULL,"Job no mapeado: "Production Supervisor" (Production)","Marianela & el cadáver","Production Supervisor"
5038918,"Nicolas Basualdo","","",NULL,"Job no mapeado: "Co-Writer" (Writing)","Marianela & el cadáver","Co-Writer"
5032124,"Nicolas Scheno","","",NULL,"Job no mapeado: "Camera Operator" (Camera)","Marianela & el cadáver","Camera Operator"
5038927,"Santiago Sainz","","",NULL,"Job no mapeado: "Camera Operator" (Camera)","Marianela & el cadáver","Camera Operator"
4096165,"Valentina Dolci","","",NULL,"Job no mapeado: "Gaffer" (Lighting)","Marianela & el cadáver","Gaffer"
5038928,"Juan Ignacio Martín","","",NULL,"Job no mapeado: "Gaffer" (Lighting)","Marianela & el cadáver","Gaffer"
5038930,"Iñaki Espejo","","",NULL,"Job no mapeado: "Sound Director" (Sound)","Marianela & el cadáver","Sound Director"
5038933,"Georgina Grasso","","",NULL,"Job no mapeado: "Makeup Effects" (Crew)","Marianela & el cadáver","Makeup Effects"
5038934,"Sofia Di Santo","","",NULL,"Job no mapeado: "Makeup Supervisor" (Costume & Make-Up)","Marianela & el cadáver","Makeup Supervisor"
5038934,"Sofia Di Santo","","",NULL,"Job no mapeado: "Makeup Effects" (Crew)","Marianela & el cadáver","Makeup Effects"
5038937,"Debora Anessi","","",NULL,"Job no mapeado: "Wardrobe Coordinator" (Costume & Make-Up)","Marianela & el cadáver","Wardrobe Coordinator"
3381756,"Ignacio Rosselló","","",NULL,"Job no mapeado: "Colorist" (Editing)","Marianela & el cadáver","Colorist"
5038947,"Josefina Gondou","","",NULL,"Job no mapeado: "Sound Assistant" (Sound)","Marianela & el cadáver","Sound Assistant"
4510381,"Wanda Barrientos","","",NULL,"Job no mapeado: "Color Grading" (Editing)","Marianela & el cadáver","Color Grading"
4223737,"Milo González","","",NULL,"Job no mapeado: "Sound Director" (Sound)","Muerte, muerte, muerte","Sound Director"
4016849,"María Laura Moyano","","",NULL,"Job no mapeado: "Assistant Director" (Directing)","Muerte, muerte, muerte","Assistant Director"
3902046,"Natán Silvestre","","",NULL,"Job no mapeado: "Assistant Director" (Directing)","Muerte, muerte, muerte","Assistant Director"
3905033,"Laureana Bogado","","",NULL,"Job no mapeado: "Clapper Loader" (Camera)","Muerte, muerte, muerte","Clapper Loader"
4102299,"Milagros Rocha","","",NULL,"Job no mapeado: "Clapper Loader" (Camera)","Muerte, muerte, muerte","Clapper Loader"
3902046,"Natán Silvestre","","",NULL,"Job no mapeado: "Clapper Loader" (Camera)","Muerte, muerte, muerte","Clapper Loader"
3902048,"Lucas Mendoza","","",NULL,"Job no mapeado: "Camera Operator" (Camera)","Muerte, muerte, muerte","Camera Operator"
3902048,"Lucas Mendoza","","",NULL,"Job no mapeado: "Gaffer" (Lighting)","Muerte, muerte, muerte","Gaffer"
3902048,"Lucas Mendoza","","",NULL,"Job no mapeado: "Lighting Technician" (Lighting)","Muerte, muerte, muerte","Lighting Technician"
4016849,"María Laura Moyano","","",NULL,"Job no mapeado: "Lighting Technician" (Lighting)","Muerte, muerte, muerte","Lighting Technician"
3902051,"Zeferí Encina Leveratto","","",NULL,"Job no mapeado: "Lighting Technician" (Lighting)","Muerte, muerte, muerte","Lighting Technician"
4221984,"Guillermo Moyano","","",NULL,"Job no mapeado: "Electrician" (Lighting)","Muerte, muerte, muerte","Electrician"
3902048,"Lucas Mendoza","","",NULL,"Job no mapeado: "Electrician" (Lighting)","Muerte, muerte, muerte","Electrician"
3905033,"Laureana Bogado","","",NULL,"Job no mapeado: "Set Decoration" (Art)","Muerte, muerte, muerte","Set Decoration"
4016849,"María Laura Moyano","","",NULL,"Job no mapeado: "Set Decoration" (Art)","Muerte, muerte, muerte","Set Decoration"
4102299,"Milagros Rocha","","",NULL,"Job no mapeado: "Set Decoration" (Art)","Muerte, muerte, muerte","Set Decoration"
3905033,"Laureana Bogado","","",NULL,"Job no mapeado: "Special Effects Makeup Artist" (Costume & Make-Up)","Muerte, muerte, muerte","Special Effects Makeup Artist"
4016849,"María Laura Moyano","","",NULL,"Job no mapeado: "Special Effects Makeup Artist" (Costume & Make-Up)","Muerte, muerte, muerte","Special Effects Makeup Artist"
4102299,"Milagros Rocha","","",NULL,"Job no mapeado: "Special Effects Makeup Artist" (Costume & Make-Up)","Muerte, muerte, muerte","Special Effects Makeup Artist"
4192576,"Celeste Urreaga","","",NULL,"Job no mapeado: "Sound Assistant" (Sound)","Muerte, muerte, muerte","Sound Assistant"
4192576,"Celeste Urreaga","","",NULL,"Job no mapeado: "Boom Operator" (Sound)","Muerte, muerte, muerte","Boom Operator"
4223737,"Milo González","","",NULL,"Job no mapeado: "Boom Operator" (Sound)","Muerte, muerte, muerte","Boom Operator"
4221985,"Camila Aranda","","",NULL,"Job no mapeado: "Still Photographer" (Camera)","Muerte, muerte, muerte","Still Photographer"
4192576,"Celeste Urreaga","","",NULL,"Job no mapeado: "Still Photographer" (Camera)","Muerte, muerte, muerte","Still Photographer"
3905033,"Laureana Bogado","","",NULL,"Job no mapeado: "Still Photographer" (Camera)","Muerte, muerte, muerte","Still Photographer"
3902048,"Lucas Mendoza","","",NULL,"Job no mapeado: "Still Photographer" (Camera)","Muerte, muerte, muerte","Still Photographer"
4016849,"María Laura Moyano","","",NULL,"Job no mapeado: "Still Photographer" (Camera)","Muerte, muerte, muerte","Still Photographer"
4102299,"Milagros Rocha","","",NULL,"Job no mapeado: "Still Photographer" (Camera)","Muerte, muerte, muerte","Still Photographer"
4223737,"Milo González","","",NULL,"Job no mapeado: "Still Photographer" (Camera)","Muerte, muerte, muerte","Still Photographer"
4221975,"Nayla Accinelli","","",NULL,"Job no mapeado: "Still Photographer" (Camera)","Muerte, muerte, muerte","Still Photographer"
3902051,"Zeferí Encina Leveratto","","",NULL,"Job no mapeado: "Still Photographer" (Camera)","Muerte, muerte, muerte","Still Photographer"
3968221,"Alan Valsangiacomo","","",NULL,"Job no mapeado: "Thanks" (Crew)","Muerte, muerte, muerte","Thanks"
5014593,"Antonio Biaggini","","",NULL,"Job no mapeado: "Thanks" (Crew)","Muerte, muerte, muerte","Thanks"
5014594,"Brenda Martínez","","",NULL,"Job no mapeado: "Thanks" (Crew)","Muerte, muerte, muerte","Thanks"
4221985,"Camila Aranda","","",NULL,"Job no mapeado: "Thanks" (Crew)","Muerte, muerte, muerte","Thanks"
4468954,"Guillermo Moyano","","",NULL,"Job no mapeado: "Thanks" (Crew)","Muerte, muerte, muerte","Thanks"
1093730,"Hernán Sáez","","",NULL,"Job no mapeado: "Thanks" (Crew)","Muerte, muerte, muerte","Thanks"
3812914,"Jaquelina Molina","","",NULL,"Job no mapeado: "Thanks" (Crew)","Muerte, muerte, muerte","Thanks"
3902050,"María del Mar Torales","","",NULL,"Job no mapeado: "Thanks" (Crew)","Muerte, muerte, muerte","Thanks"
3941910,"Martín Masse","","",NULL,"Job no mapeado: "Thanks" (Crew)","Muerte, muerte, muerte","Thanks"
5014595,"Octavio Berardo","","",NULL,"Job no mapeado: "Thanks" (Crew)","Muerte, muerte, muerte","Thanks"
427133,"Pablo Parés","","",NULL,"Job no mapeado: "Thanks" (Crew)","Muerte, muerte, muerte","Thanks"
967002,"Paulo Soria","","",NULL,"Job no mapeado: "Thanks" (Crew)","Muerte, muerte, muerte","Thanks"
5014596,"Ramiro Testa","","",NULL,"Job no mapeado: "Thanks" (Crew)","Muerte, muerte, muerte","Thanks"
3796109,"Vito Sáez","","",NULL,"Job no mapeado: "Thanks" (Crew)","Muerte, muerte, muerte","Thanks"
589123,"Enoc Leaño","Enoc","Leaño",NULL,"Primer nombre "Enoc" no encontrado en base de datos","No negociable","cast"
2367093,"Itza Sodi","Itza","Sodi",NULL,"Primer nombre "Itza" no encontrado en base de datos","No negociable","cast"
4868915,"Habda Malacón","Habda","Malacón",NULL,"Primer nombre "Habda" no encontrado en base de datos","No negociable","cast"
2622330,"Alejandro De Grazia","","",NULL,"Job no mapeado: "Idea" (Writing)","No negociable","Idea"
2388420,"Balthazar Murillo","Balthazar","Murillo",NULL,"Primer nombre "Balthazar" no encontrado en base de datos","Goyo","cast"
4163108,"Eduardo Cohen","","",NULL,"Job no mapeado: "Associate Producer" (Production)","Goyo","Associate Producer"
1241390,"Guido Kaczka","","",NULL,"Job no mapeado: "Associate Producer" (Production)","Goyo","Associate Producer"
4163110,"Alberto Koffman","","",NULL,"Job no mapeado: "Associate Producer" (Production)","Goyo","Associate Producer"
2167658,"Martín Kweller","","",NULL,"Job no mapeado: "Associate Producer" (Production)","Goyo","Associate Producer"
2377734,"Federico Peña","","",NULL,"Job no mapeado: "Production Director" (Production)","Goyo","Production Director"
1152806,"Florencia Limonoff","","",NULL,"Job no mapeado: "Casting" (Production)","Goyo","Casting"
4099049,"Hugo Souto","","",NULL,"Job no mapeado: "Location Manager" (Production)","Goyo","Location Manager"
4061203,"Jonatan Horne","","",NULL,"Job no mapeado: "Hairstylist" (Costume & Make-Up)","Goyo","Hairstylist"
1547607,"Adriana Vior","","",NULL,"Job no mapeado: "Assistant Director" (Directing)","Goyo","Assistant Director"
3893757,"Juan Pablo Pires","","",NULL,"Job no mapeado: "VFX Supervisor" (Visual Effects)","Goyo","VFX Supervisor"
4837488,"Federico Márquez Iribarren","","",NULL,"Job no mapeado: "Third Assistant Director" (Directing)","Goyo","Third Assistant Director"
4163147,"Barbara Bongiovanni","","",NULL,"Job no mapeado: "Production Coordinator" (Production)","Goyo","Production Coordinator"
4837426,"Andrea Basile","","",NULL,"Job no mapeado: "Post Production Coordinator" (Production)","Goyo","Post Production Coordinator"
3103279,"Guillermo Romero","","",NULL,"Job no mapeado: "Camera Operator" (Camera)","Goyo","Camera Operator"
4837427,"Florencia Maldonado","","",NULL,"Job no mapeado: "Production Coordinator" (Production)","Goyo","Production Coordinator"
113375,"José E. Caldararo","","",NULL,"Job no mapeado: "Sound Director" (Sound)","Goyo","Sound Director"
4324029,"Ariel Rinaldi","","",NULL,"Job no mapeado: "Production Manager" (Production)","Goyo","Production Manager"
2310364,"Juan Martín Treffinger","","",NULL,"Job no mapeado: "Producer's Assistant" (Production)","Goyo","Producer's Assistant"
4837500,"Juan Errasquin Rinkewitsch","","",NULL,"Job no mapeado: "Assistant Property Master" (Art)","Goyo","Assistant Property Master"
4837501,"Ana Willimburgh","","",NULL,"Job no mapeado: "Assistant Costume Designer" (Costume & Make-Up)","Goyo","Assistant Costume Designer"
3832432,"Alejandro Parvis","","",NULL,"Job no mapeado: "Location Assistant" (Production)","Goyo","Location Assistant"
2410507,"Diego Aparicio","","",NULL,"Job no mapeado: "Third Assistant Director" (Directing)","Goyo","Third Assistant Director"
4837490,"Martín Carabelli","","",NULL,"Job no mapeado: "Producer's Assistant" (Production)","Goyo","Producer's Assistant"
4837482,"María Milagros Sánchez Angulo","","",NULL,"Job no mapeado: "Continuity" (Directing)","Goyo","Continuity"
4061030,"Aymará Abramovich","","",NULL,"Job no mapeado: "Casting Assistant" (Production)","Goyo","Casting Assistant"
4837493,"Ian Sebastián Lorefice","","",NULL,"Job no mapeado: "Production Trainee" (Production)","Goyo","Production Trainee"
2299275,"Federico Brocchieri","","",NULL,"Job no mapeado: "First Assistant Director" (Directing)","Goyo","First Assistant Director"
4837486,"Lucía Torres","","",NULL,"Job no mapeado: "Third Assistant Director" (Directing)","Goyo","Third Assistant Director"
4837487,"Anabella Etchegaray","","",NULL,"Job no mapeado: "Third Assistant Director" (Directing)","Goyo","Third Assistant Director"
4664564,"Marcos Prebisch","","",NULL,"Job no mapeado: "Producer's Assistant" (Production)","Goyo","Producer's Assistant"
3468297,"Lucía Mariani","","",NULL,"Job no mapeado: "Assistant Set Decoration" (Art)","Goyo","Assistant Set Decoration"
4837503,"Ileana Cecilia Martignoni","","",NULL,"Job no mapeado: "Assistant Costume Designer" (Costume & Make-Up)","Goyo","Assistant Costume Designer"
2674863,"Juan Protto","","",NULL,"Job no mapeado: "Executive Producer's Assistant" (Production)","Goyo","Executive Producer's Assistant"
4837502,"Agustina Bacigalupi","","",NULL,"Job no mapeado: "Assistant Costume Designer" (Costume & Make-Up)","Goyo","Assistant Costume Designer"
4837491,"Alejandro Fogtmann","","",NULL,"Job no mapeado: "Producer's Assistant" (Production)","Goyo","Producer's Assistant"
4837483,"Pablo Discianni","","",NULL,"Job no mapeado: "Second Assistant Director" (Directing)","Goyo","Second Assistant Director"
4739227,"Delfina Ayerza","","",NULL,"Job no mapeado: "Art Department Trainee" (Art)","Goyo","Art Department Trainee"
4837495,"Aramí Cuevas","","",NULL,"Job no mapeado: "Set Designer" (Art)","Goyo","Set Designer"
3667859,"Klara Pawlak","","",NULL,"Job no mapeado: "Assistant Set Decoration" (Art)","Goyo","Assistant Set Decoration"
3484512,"Luz Trosman","","",NULL,"Job no mapeado: "Production Trainee" (Production)","Goyo","Production Trainee"
4837494,"Gastón Torres","","",NULL,"Job no mapeado: "Location Assistant" (Production)","Goyo","Location Assistant"
4837504,"Ariadna Fleming Flores","","",NULL,"Job no mapeado: "Assistant Costume Designer" (Costume & Make-Up)","Goyo","Assistant Costume Designer"
4299010,"Florencia Rosemblit","","",NULL,"Job no mapeado: "Continuity" (Directing)","Goyo","Continuity"
3035145,"Francisco Furgang","","",NULL,"Job no mapeado: "Third Assistant Director" (Directing)","Goyo","Third Assistant Director"
3479052,"Mercedes Durand","","",NULL,"Job no mapeado: "Production Trainee" (Production)","Goyo","Production Trainee"
4837499,"Carlos Orione","","",NULL,"Job no mapeado: "Props" (Art)","Goyo","Props"
3250034,"Ramiro Bonilla Berbedes","","",NULL,"Job no mapeado: "Producer's Assistant" (Production)","Goyo","Producer's Assistant"
4837496,"Nayra Insua","","",NULL,"Job no mapeado: "Assistant Set Decoration" (Art)","Goyo","Assistant Set Decoration"
4837498,"Mailén García","","",NULL,"Job no mapeado: "Assistant Set Decoration" (Art)","Goyo","Assistant Set Decoration"
3678290,"Erika Vollers","","",NULL,"Job no mapeado: "Set Decoration" (Art)","Goyo","Set Decoration"
2277875,"Horacio Sereno","","",NULL,"Job no mapeado: "Assistant Set Decoration" (Art)","Goyo","Assistant Set Decoration"
4837508,"María Victoria Fernández","","",NULL,"Job no mapeado: "Assistant Costume Designer" (Costume & Make-Up)","Goyo","Assistant Costume Designer"
4733975,"Rita Calissano","","",NULL,"Job no mapeado: "Assistant Costume Designer" (Costume & Make-Up)","Goyo","Assistant Costume Designer"
4837512,"María Sol Ferrero","","",NULL,"Job no mapeado: "Assistant Makeup Artist" (Costume & Make-Up)","Goyo","Assistant Makeup Artist"
4837521,"Lucas Sanczyk","","",NULL,"Job no mapeado: "Digital Imaging Technician" (Camera)","Goyo","Digital Imaging Technician"
4837511,"Luciana Vernieri","","",NULL,"Job no mapeado: "Assistant Makeup Artist" (Costume & Make-Up)","Goyo","Assistant Makeup Artist"
4837521,"Lucas Sanczyk","","",NULL,"Job no mapeado: "Color Grading" (Editing)","Goyo","Color Grading"
4837515,"Constanza Montín","","",NULL,"Job no mapeado: "Assistant Makeup Artist" (Costume & Make-Up)","Goyo","Assistant Makeup Artist"
4837509,"Sol Castelli","","",NULL,"Job no mapeado: "Assistant Costume Designer" (Costume & Make-Up)","Goyo","Assistant Costume Designer"
4837513,"Ivana Bóveda Espinoza","","",NULL,"Job no mapeado: "Assistant Makeup Artist" (Costume & Make-Up)","Goyo","Assistant Makeup Artist"
4837510,"Soledad Horan","","",NULL,"Job no mapeado: "Assistant Makeup Artist" (Costume & Make-Up)","Goyo","Assistant Makeup Artist"
4837514,"Sonia Ojeda Martínez","","",NULL,"Job no mapeado: "Assistant Makeup Artist" (Costume & Make-Up)","Goyo","Assistant Makeup Artist"
4837539,"Morena Castrilli","","",NULL,"Job no mapeado: "Video Assist Operator" (Crew)","Goyo","Video Assist Operator"
2441072,"María Ángeles Vázquez","","",NULL,"Job no mapeado: "Assistant Makeup Artist" (Costume & Make-Up)","Goyo","Assistant Makeup Artist"
4657422,"Lucas Jacob","","",NULL,"Job no mapeado: "Assistant Hairstylist" (Costume & Make-Up)","Goyo","Assistant Hairstylist"
4837517,"Franco Nahuel Toledo","","",NULL,"Job no mapeado: "Assistant Hairstylist" (Costume & Make-Up)","Goyo","Assistant Hairstylist"
4837516,"Maximiliano Doria","","",NULL,"Job no mapeado: "Assistant Hairstylist" (Costume & Make-Up)","Goyo","Assistant Hairstylist"
2555118,"Sofia Covelli","","",NULL,"Job no mapeado: "Video Assist Operator" (Crew)","Goyo","Video Assist Operator"
4837547,"Romina Buci","","",NULL,"Job no mapeado: "Video Assist Operator" (Crew)","Goyo","Video Assist Operator"
2815373,"Maximiliano Moreyra","","",NULL,"Job no mapeado: "Gaffer" (Lighting)","Goyo","Gaffer"
4837548,"José Cafiero","","",NULL,"Job no mapeado: "Video Assist Operator" (Crew)","Goyo","Video Assist Operator"
4837546,"Ana Colato","","",NULL,"Job no mapeado: "Video Assist Operator" (Crew)","Goyo","Video Assist Operator"
1527389,"Lucas Meyer","","",NULL,"Job no mapeado: "Sound Mix Technician" (Sound)","Goyo","Sound Mix Technician"
4837550,"Federico Ezequiel Motta","","",NULL,"Job no mapeado: "Lighting Manager" (Lighting)","Goyo","Lighting Manager"
3395069,"Aylén López","","",NULL,"Job no mapeado: "Focus Puller" (Camera)","Goyo","Focus Puller"
4837540,"Natalia Verónica Martínez","","",NULL,"Job no mapeado: "Additional Camera" (Camera)","Goyo","Additional Camera"
3650491,"Ana Clara Carnicero","","",NULL,"Job no mapeado: "Third Assistant Camera" (Camera)","Goyo","Third Assistant Camera"
2707789,"Ivan Insausti","","",NULL,"Job no mapeado: "Drone Operator" (Crew)","Goyo","Drone Operator"
2463298,"Tomás Ramos","","",NULL,"Job no mapeado: "Sound Effects" (Sound)","Goyo","Sound Effects"
3946849,"María Emilia Oldrino","","",NULL,"Job no mapeado: "Focus Puller" (Camera)","Goyo","Focus Puller"
4061067,"Martín Eguibar","","",NULL,"Job no mapeado: "Lighting Coordinator" (Lighting)","Goyo","Lighting Coordinator"
3892957,"Alvaro Sanmillan","","",NULL,"Job no mapeado: "Grip" (Camera)","Goyo","Grip"
4837556,"Sergio Mendoza","","",NULL,"Job no mapeado: "Genetator Operator" (Lighting)","Goyo","Genetator Operator"
2907655,"Agustina Curci","","",NULL,"Job no mapeado: "Sound Assistant" (Sound)","Goyo","Sound Assistant"
4837554,"Emilio Javier Sánchez","","",NULL,"Job no mapeado: "Lighting Technician" (Lighting)","Goyo","Lighting Technician"
4837541,"Mariano Federico Laguzzi","","",NULL,"Job no mapeado: "Additional Camera" (Camera)","Goyo","Additional Camera"
4837543,"Cecilia Caeiro","","",NULL,"Job no mapeado: "Focus Puller" (Camera)","Goyo","Focus Puller"
4837561,"Santiago Triviño","","",NULL,"Job no mapeado: "Steadicam Operator" (Camera)","Goyo","Steadicam Operator"
4013898,"Juan Ignacio Díaz Farrell","","",NULL,"Job no mapeado: "Boom Operator" (Sound)","Goyo","Boom Operator"
2793040,"Mateo Mazzon","","",NULL,"Job no mapeado: "Assistant Camera" (Camera)","Goyo","Assistant Camera"
4837545,"Nicolás Toledo","","",NULL,"Job no mapeado: "Third Assistant Camera" (Camera)","Goyo","Third Assistant Camera"
4837551,"Agustín Maira Riadigos","","",NULL,"Job no mapeado: "Lighting Technician" (Lighting)","Goyo","Lighting Technician"
1811757,"Juan José Fernández","","",NULL,"Job no mapeado: "Key Grip" (Camera)","Goyo","Key Grip"
4837560,"Roberto Torres","","",NULL,"Job no mapeado: "Grip" (Camera)","Goyo","Grip"
2283505,"Miguel Valfré","","",NULL,"Job no mapeado: "Lighting Coordinator" (Lighting)","Goyo","Lighting Coordinator"
4837555,"Matías Lubowiecki","","",NULL,"Job no mapeado: "Lighting Technician" (Lighting)","Goyo","Lighting Technician"
3479055,"Luciana Arzich","","",NULL,"Job no mapeado: "Third Assistant Camera" (Camera)","Goyo","Third Assistant Camera"
3985370,"Jorge Alfredo Martinez","","",NULL,"Job no mapeado: "Lighting Technician" (Lighting)","Goyo","Lighting Technician"
4837553,"Stella Maris Arosa","","",NULL,"Job no mapeado: "Lighting Technician" (Lighting)","Goyo","Lighting Technician"
2302090,"Lucía Biscayart","","",NULL,"Job no mapeado: "Dialogue Editor" (Sound)","Goyo","Dialogue Editor"
1857235,"Juan Alejo Fernandez","","",NULL,"Job no mapeado: "Key Grip" (Camera)","Goyo","Key Grip"
4837559,"César González","","",NULL,"Job no mapeado: "Grip" (Camera)","Goyo","Grip"
4837562,"Juan Ignacio Temoche","","",NULL,"Job no mapeado: "Boom Operator" (Sound)","Goyo","Boom Operator"
2998326,"Juan Ignacio Giobio","","",NULL,"Job no mapeado: "Sound Assistant" (Sound)","Goyo","Sound Assistant"
2318125,"Vanina Cantó","","",NULL,"Job no mapeado: "Assistant Editor" (Editing)","Goyo","Assistant Editor"
4808816,"Luca Grisotto D'Amico","","",NULL,"Job no mapeado: "Production Assistant" (Production)","Goyo","Production Assistant"
4030640,"Delfina Imeroni","","",NULL,"Job no mapeado: "Production Assistant" (Production)","Goyo","Production Assistant"
4030639,"Malena Lerzo","","",NULL,"Job no mapeado: "Production Assistant" (Production)","Goyo","Production Assistant"
3233441,"Sergio Navarro","","",NULL,"Job no mapeado: "Grip" (Camera)","Goyo","Grip"
4896537,"Mario Sunjic","","",NULL,"Job no mapeado: "VFX Artist" (Visual Effects)","Goyo","VFX Artist"
2467947,"Nahuel R. Bisbano","","",NULL,"Job no mapeado: "VFX Artist" (Visual Effects)","Goyo","VFX Artist"
1831361,"Nikola Kent","Nikola","Kent",NULL,"Primer nombre "Nikola" no encontrado en base de datos","The Caregiver","cast"
3288375,"Mariana Frias","","",NULL,"Job no mapeado: "Story" (Writing)","The Caregiver","Story"
2880061,"Ariel Luque","","",NULL,"Job no mapeado: "Story" (Writing)","The Caregiver","Story"
1980756,"Inés Duacastella","","",NULL,"Job no mapeado: "Camera Operator" (Camera)","El Affaire Miu Miu","Camera Operator"
1706305,"Agustín Mendilaharzu","","",NULL,"Job no mapeado: "Additional Director of Photography" (Camera)","El Affaire Miu Miu","Additional Director of Photography"
1706305,"Agustín Mendilaharzu","","",NULL,"Job no mapeado: "Additional Camera" (Camera)","El Affaire Miu Miu","Additional Camera"
2630396,"Ana Roy","","",NULL,"Job no mapeado: "Assistant Camera" (Camera)","El Affaire Miu Miu","Assistant Camera"
2092172,"Camila Scarzello","","",NULL,"Job no mapeado: "Gaffer" (Lighting)","El Affaire Miu Miu","Gaffer"
4917650,"Sebastián Arpesella","","",NULL,"Job no mapeado: "Still Photographer" (Camera)","El Affaire Miu Miu","Still Photographer"
4917651,"Lorena Segovia","","",NULL,"Job no mapeado: "Assistant Costume Designer" (Costume & Make-Up)","El Affaire Miu Miu","Assistant Costume Designer"
4799454,"Lucía Rastelli","","",NULL,"Job no mapeado: "Makeup & Hair" (Costume & Make-Up)","El Affaire Miu Miu","Makeup & Hair"
2843476,"Sara Barugel","","",NULL,"Job no mapeado: "Assistant Set Decoration" (Art)","El Affaire Miu Miu","Assistant Set Decoration"
1821823,"Luciana Kohn","","",NULL,"Job no mapeado: "Set Decoration" (Art)","El Affaire Miu Miu","Set Decoration"
4917652,"Paula Rodríguez","","",NULL,"Job no mapeado: "Graphic Designer" (Art)","El Affaire Miu Miu","Graphic Designer"
4917653,"Darío Katzev","","",NULL,"Job no mapeado: "Graphic Designer" (Art)","El Affaire Miu Miu","Graphic Designer"
3513900,"Camila Albertocchi","","",NULL,"Job no mapeado: "Production Manager" (Production)","El Affaire Miu Miu","Production Manager"
3892973,"Marianela Mennelli","","",NULL,"Job no mapeado: "Production Assistant" (Production)","El Affaire Miu Miu","Production Assistant"
1687643,"Ezequiel Pierri","","",NULL,"Job no mapeado: "Assistant Director" (Directing)","El Affaire Miu Miu","Assistant Director"
2630393,"Tomás Guiñazú","","",NULL,"Job no mapeado: "First Assistant Director" (Directing)","El Affaire Miu Miu","First Assistant Director"
1293509,"Mariano Llinás","","",NULL,"Job no mapeado: "Additional Editor" (Editing)","El Affaire Miu Miu","Additional Editor"
3390025,"Ignacio Codino","","",NULL,"Job no mapeado: "Additional Editor" (Editing)","El Affaire Miu Miu","Additional Editor"
1980756,"Inés Duacastella","","",NULL,"Job no mapeado: "Color Grading" (Editing)","El Affaire Miu Miu","Color Grading"
1618439,"Federico Esquerro","","",NULL,"Job no mapeado: "Sound Post Production Coordinator" (Sound)","El Affaire Miu Miu","Sound Post Production Coordinator"
113376,"Esteban Golubicki","","",NULL,"Job no mapeado: "Sound Post Production Coordinator" (Sound)","El Affaire Miu Miu","Sound Post Production Coordinator"
2212002,"Nicolas Mannara","","",NULL,"Job no mapeado: "Foley Artist" (Sound)","El Affaire Miu Miu","Foley Artist"
4062367,"Carmen Lavidtman","","",NULL,"Job no mapeado: "Foley Recordist" (Sound)","El Affaire Miu Miu","Foley Recordist"
4917660,"Agustina Brizuela","","",NULL,"Job no mapeado: "Assistant Art Director" (Art)","El Affaire Miu Miu","Assistant Art Director"
4917661,"Lara Cappelli","","",NULL,"Job no mapeado: "Assistant Art Director" (Art)","El Affaire Miu Miu","Assistant Art Director"
4917662,"Simona Brizuela","","",NULL,"Job no mapeado: "Art Department Trainee" (Art)","El Affaire Miu Miu","Art Department Trainee"
4851763,"Victoria Reparaz","","",NULL,"Job no mapeado: "Props" (Art)","El Affaire Miu Miu","Props"
4917663,"Agustina Santivañez","","",NULL,"Job no mapeado: "Assistant Costume Designer" (Costume & Make-Up)","El Affaire Miu Miu","Assistant Costume Designer"
