tmdb_id,tmdb_title,tmdb_original_title,tmdb_year,tmdb_release_date,premiere_date,premiere_country,premiere_note,tmdb_overview,tmdb_popularity,tmdb_vote_average,tmdb_vote_count,status,local_id,local_title,local_year,match_reason
1170560,Barata by Katy Solem,Barata by Katy Solem,2023,2023-08-10,2023-08-10,PA,,,0.0286,0,0,missing,,,,No encontrada en CineNacional
1170556,Para ser mariposa primero hay que ser larva,Para ser mariposa primero hay que ser larva,2023,2023-08-10,2023-08-10,PA,,,0.0071,0,0,missing,,,,No encontrada en CineNacional
1163666,Reflexiones sobre un mundo nuevo,Reflexiones sobre un mundo nuevo,2023,2023-08-10,2023-08-10,AR,,Una reflexión audiovisual sobre los tiempos post pandemia.,0.0286,0,0,exists_by_tmdb,190493,Reflexiones sobre un mundo nuevo,2022,Match por tmdb_id
1158555,Invisibles,Invisibles,2023,2023-08-10,2023-08-10,AR,,"Cuatro microrrelatos corales de activistas antiespecistas ofrecen evidencia real y científica. Cambio climático, desforestación, extinción, uso de especies y proliferación de virus. El colapso está en",0.0357,0,0,exists_by_tmdb,190126,Invisibles,2023,Match por tmdb_id
1240901,The Idiarte Borda Ghost,The Idiarte Borda Ghost,2023,2023-08-08,2023-08-08,AR,,,0.0968,10,1,missing,,,,No encontrada en CineNacional
1165957,"Fly with Pacha, Into the Aerocene","Fly with Pacha, Into the Aerocene",2023,2023-08-05,2023-08-05,AR,,,0.8311,0,0,missing,,,,No encontrada en CineNacional
1162032,Rojas,Rojas,2023,2023-08-05,2023-08-05,CA,Fantasia Film Festival,,0.2067,0,0,missing,,,,No encontrada en CineNacional
1160957,Los Auténticos Decadentes | La Leyenda Continúa,Los Auténticos Decadentes | La Leyenda Continúa,2023,2023-08-05,2023-08-05,AR,STAR+ LIVE,,0.0614,0,0,missing,,,,No encontrada en CineNacional
1297941,El Documental de ALMA,El Documental de ALMA,2023,2023-08-03,2023-08-03,AR,,,0.2966,0,0,missing,,,,No encontrada en CineNacional
1183450,Lick Fire,Lick Fire,2023,2023-08-03,2023-08-03,AR,,,0.1044,0,0,missing,,,,No encontrada en CineNacional
1159775,Cuando Duerme Conmigo,Cuando Duerme Conmigo,2023,2023-08-03,2023-08-03,MX,,,1.1981,8,3,missing,,,,No encontrada en CineNacional
1159756,Cruzar el muro,Cruzar el muro,2023,2023-08-03,2023-08-03,AR,,"En Melchor Romero se encuentra el hospital neuropsiquiátrico Alejandro Korn, un gran espacio verde donde a primera vista no se ven las salas de encierro. La necesidad y la urgencia de registrar un lug",0.1291,0,0,exists_by_tmdb,190230,Cruzar el muro,2023,Match por tmdb_id
928718,Manto de gemas,Manto de gemas,2023,2023-08-03,2022-02-12,DE,Berlin International Film Festival,"Isabel se muda a una vieja mansión que perteneció a su familia. Cuando la hermana de Marta, compañera de trabajo de Isabel, desaparece sin dejar rastro, la jefa de policía Roberta empieza a investigar",5.7832,6.4,7,exists_by_tmdb,161343,Manto de gemas,2022,Match por tmdb_id
890338,Fragmentada,Fragmentada,2023,2023-08-03,2023-08-03,AR,CineTren Distribution,"Irina es una policía impulsiva y madre soltera, que no está en el mejor momento de su profesión. Como si esto fuera poco, recibe una llamada que le anuncia que su madre está gravemente enferma y debe ",0.4513,7,13,exists_by_tmdb,189950,Fragmentada,2023,Match por tmdb_id
1282137,Conmover,Conmover,2023,2023-08-02,2023-08-02,AR,,,0.1103,0,0,missing,,,,No encontrada en CineNacional
1184833,99% Lucha,99% Lucha,2023,2023-08-01,2023-08-01,AR,,,0.2545,10,1,missing,,,,No encontrada en CineNacional
1406005,And Tonight Too,And Tonight Too,2023,2023-07-31,2023-07-31,AR,,,0.1367,0,0,missing,,,,No encontrada en CineNacional
1260836,La sombra de la Cordura,La sombra de la Cordura,2023,2023-07-31,2023-07-31,AR,,"Extraños y lejanos sonidos empujan al protagonista a una lenta y tortuosa danza con su lado mas oscuro.  A lo largo de los 11 minutos del cortometraje, se explora la noche del protagonista y como este",0.502,0,0,missing,,,,No encontrada en CineNacional
1265238,Otra piel,Otra piel,2023,2023-07-28,2023-07-28,AR,Proyección privada ENERC,"Franco, un adolescente que ha vivido toda su infancia ocultando su verdadera naturaleza, desafía la sobreprotección familiar al conocer a Valeria, su nueva vecina. A lo largo del verano, ambos desarro",0.0527,10,1,missing,,,,No encontrada en CineNacional
1188330,La Calle de los Títeres,La Calle de los Títeres,2023,2023-07-28,2023-07-28,AR,,"Retrato de la cultura y el arte como reflejo de la sociedad que la posee en contexto del trabajo de los titiriteros, cómo el deterioro de esta habla de nosotros: la sociedad que olvida.",0.1488,0,0,missing,,,,No encontrada en CineNacional
1151790,Príncipe,Príncipe,2023,2023-07-28,2023-07-28,AR,,Ludovico lidia con el duelo por la muerte de su padre mientras hace todo lo posible para consolar a su deprimida madre.,0.326,0,0,missing,,,,No encontrada en CineNacional
1235217,Tras las grietas,Tras las grietas,2023,2023-07-27,2023-07-27,AR,,"En el pequeño y tranquilo barrio porteño de Parque Chas, una casa discreta oculta una historia que entrelaza pasado con presente. Marcela, actual dueña de la casa, nos relata los eventos extraños, sin",0.1021,0,0,missing,,,,No encontrada en CineNacional
1211744,Ser vampiro: tras los pasos de drácula,Ser vampiro: tras los pasos de drácula,2023,2023-07-27,2023-07-27,AR,,,0.0631,0,0,missing,,,,No encontrada en CineNacional
1156894,Reformadores,Reformadores,2023,2023-07-27,2023-07-27,AR,,"Documental sobre la comunidad protestante luterana de la Iglesia Evangélica del Río de la Plata en la región metropolitana de Buenos Aires, que da cuenta de cómo persiste el gen reformador de Lutero e",0.0785,0,0,exists_by_tmdb,190073,Reformadores,2022,Match por tmdb_id
1152574,El campo en mí,El campo en mí,2023,2023-07-27,2023-07-27,AR,,"Luba y Tamara, abuela y nieta, son las protagonistas de este divertido, tierno y triste documental donde vemos cómo el linaje nos marca y forma parte de nuestro ser y hacer. Somos nuestra historia y ",0.1262,0,0,exists_by_title,194720,El campo en mí,2024,Match por título (100%)
1152569,Ofrenda,Ofrenda,2023,2023-07-27,2023-07-27,AR,,,0.4488,0,0,missing,,,,No encontrada en CineNacional
1152566,Solo queda esperar,Solo queda esperar,2023,2023-07-27,2023-07-27,AR,,,0.2296,0,0,missing,,,,No encontrada en CineNacional
1152564,Recursos inhumanos,Recursos inhumanos,2023,2023-07-27,2023-07-27,AR,,,0.2096,0,0,possible_match,193535,Recursos Humanos,2023,Posible match (89%)
1152561,Expediente: Marta,Expediente: Marta,2023,2023-07-27,2023-07-27,AR,,,0.0379,0,0,missing,,,,No encontrada en CineNacional
1152555,Lo que nunca dije,Lo que nunca dije,2023,2023-07-27,2023-07-27,AR,,,0.0719,0,0,missing,,,,No encontrada en CineNacional
1152550,Cazadores de Monstruos: Algo con garras,Cazadores de Monstruos: Algo con garras,2023,2023-07-27,2023-07-27,AR,,,0.0416,0,0,missing,,,,No encontrada en CineNacional
1068385,Doble discurso,Doble discurso,2023,2023-07-27,2023-08-04,AR,Amazon Prime Video,"El Griego es un asesor de imagen de políticos, genio de la persuasión pero muy poco atractivo. Ricardo Prat, un candidato carismático pero intelectualmente limitado, lo contrata como última opción cua",0.1586,7.6,17,exists_by_tmdb,190218,Doble discurso,2023,Match por tmdb_id
954857,Detrás de los Objetos,Detrás de los Objetos,2023,2023-07-27,2023-07-27,AR,Dento del marco del Festival Internacional de Cine de la UBA,,0.2441,10,1,missing,,,,No encontrada en CineNacional
663036,Alma,Alma,2023,2023-07-27,2023-07-27,AR,,"Alma es sordomuda de nacimiento. Junto con su hermana y amigos lleva adelante el negocio familiar, un hostal en la Patagonia argentina donde una de sus principales atracciones es llevar a los turistas",0.7998,0,0,exists_by_tmdb,190022,Alma,2023,Match por tmdb_id
1225792,Funes,Funes,2023,2023-07-26,2023-07-26,AR,,Ana encuentra una foto con Funes y comienza a recordar su historia juntos. Desde que Ana le preguntó la hora en la parada del colectivo se fueron enamorando. Hasta que Funes le confiesa que sufre una ,0.1321,10,1,missing,,,,No encontrada en CineNacional
1152543,Cuando nos convertimos en río,Cuando nos convertimos en río,2023,2023-07-26,2023-07-26,AR,,,0.0823,0,0,missing,,,,No encontrada en CineNacional
1152540,Techo de cristal,Techo de cristal,2023,2023-07-26,2023-07-26,AR,,,0.314,0,0,missing,,,,No encontrada en CineNacional
1152538,Etérea,Etérea,2023,2023-07-26,2023-07-26,AR,,,0.0806,0,0,missing,,,,No encontrada en CineNacional
1152536,5' de Lucidez,5' de Lucidez,2023,2023-07-26,2023-07-26,AR,,,0.3776,0,0,missing,,,,No encontrada en CineNacional
1152143,Todos los días ser yo,Todos los días ser yo,2023,2023-07-26,2023-07-26,AR,,,0.1702,0,0,missing,,,,No encontrada en CineNacional
1188328,Bersa 9 mm,Bersa 9 mm,2023,2023-07-25,2023-07-25,AR,,"Mara corre por la ruta. Al llegar a una garita es asaltada por Gabriel y Mara le dispara accidentalmente con un arma de policía. Ricardo pasa por el lugar buscando a Mara, pero ellos logran esconderse",0.0404,0,0,missing,,,,No encontrada en CineNacional
1152135,Una noche más,Una noche más,2023,2023-07-25,2023-07-25,AR,,,0.1162,0,0,missing,,,,No encontrada en CineNacional
1152126,Donde terminan las cosas,Donde terminan las cosas,2023,2023-07-25,2023-07-25,AR,,,0.0429,0,0,missing,,,,No encontrada en CineNacional
1152123,La pantalla que sangra: Breve historia de la censura cinematográfica en Argentina,La pantalla que sangra: Breve historia de la censura cinematográfica en Argentina,2023,2023-07-25,2023-07-25,AR,,,0.0404,0,0,missing,,,,No encontrada en CineNacional
1152116,sans corpus,sans corpus,2023,2023-07-25,2023-07-25,AR,,,0.0143,0,0,missing,,,,No encontrada en CineNacional
1152105,Volví Vivo,Volví Vivo,2023,2023-07-25,2023-07-25,AR,,,0.0651,5.2,6,missing,,,,No encontrada en CineNacional
1152101,Máscaras,Máscaras,2023,2023-07-25,2023-07-25,AR,,,0.1295,0,0,missing,,,,No encontrada en CineNacional
1152089,"En el fluir del agua, desaparezco","En el fluir del agua, desaparezco",2023,2023-07-25,2023-07-25,AR,,,0.1991,0,0,missing,,,,No encontrada en CineNacional
1151814,No hay línea de tiempo,No hay línea de tiempo,2023,2023-07-25,2023-07-25,AR,,,0.3873,0,0,missing,,,,No encontrada en CineNacional
1151800,Jauría,Jauría,2023,2023-07-25,2023-07-25,AR,,,0.0261,0,0,missing,,,,No encontrada en CineNacional
1306468,Sumus Maris,Sumus Maris,2023,2023-07-24,2023-07-24,AR,,,0.0648,0,0,missing,,,,No encontrada en CineNacional
1361708,Falso Sport,Falso Sport,2023,2023-07-23,2023-07-23,MX,,,0.0776,10,1,missing,,,,No encontrada en CineNacional
1226396,Hard Cumpromise,Hard Cumpromise,2023,2023-07-23,2023-07-23,DE,,,0,0,0,missing,,,,No encontrada en CineNacional
1210899,Afuera es peligroso,Afuera es peligroso,2023,2023-07-23,2023-07-23,AR,,,0.2627,0,0,missing,,,,No encontrada en CineNacional
1158611,"Hecha la apuesta, hecha la trampa","Hecha la apuesta, hecha la trampa",2023,2023-07-23,2023-07-23,AR,Short film from Festival,"Cinco personas muy diferentes entre sí se encuentran jugando al póquer, cuando uno de ellos decide dar su jugada y acabar con la partida, trayéndose consecuencias fatales para sí mismo.",0.1652,10,1,missing,,,,No encontrada en CineNacional
1101443,El Dance Off,El Dance Off,2023,2023-07-21,2023-07-21,US,Outfest LA Film Festival,,0.2786,0,0,missing,,,,No encontrada en CineNacional
1374545,Every Face Is A Shape That Looks At Us,Every Face Is A Shape That Looks At Us,2023,2023-07-20,2023-07-20,AR,,,0.0429,0,0,missing,,,,No encontrada en CineNacional
1370933,Daddy's Boy Whore 70,Daddy's Boy Whore 70,2023,2023-07-20,2023-07-20,US,,,0,0,0,missing,,,,No encontrada en CineNacional
1206827,Mujeres Resilientes,Mujeres Resilientes,2023,2023-07-20,2023-11-19,BR,XXI Festival de Cinema de Marília ,,0.0214,0,0,missing,,,,No encontrada en CineNacional
1154331,Las Cosas Internacionales,Las Cosas Internacionales,2023,2023-07-20,2023-07-20,AR,,"Una habitación, una estación prendida fuego, una flor que se vuelve a encontrar, una persona que es imaginación y el tiempo incierto.  Todas las cosas del mundo entran en la palabra mochila. Todas las",0.05,0,0,missing,,,,No encontrada en CineNacional
1154155,"El Fortín, más allá de la frontera","El Fortín, más allá de la frontera",2023,2023-07-20,2023-07-20,AR,,"Es un documental atravesado por la identidad, la memoria y lo humano, en donde los propios habitantes del pueblo dan vida a las figuras históricas que formaron parte del conflicto bélico que derivó en",0.1278,0,0,exists_by_tmdb,189998,"El fortín, más allá de la frontera",2019,Match por tmdb_id
1142717,La Banderita presenta: Lo que pasó,La Banderita presenta: Lo que pasó,2023,2023-07-20,2023-07-20,AR,,,0.1014,0,0,missing,,,,No encontrada en CineNacional
1114139,La mujer de vidrio,La mujer de vidrio,2023,2023-07-20,2023-04-22,AR,Festival Internacional de Cine del Fin del Mundo,"Laura es una joven que vive atemorizada en un pequeño pueblo al sur de la provincia de Córdoba. Una mañana recibe la información de que Hernán, su expareja que la había atacado violentamente, volverá ",1.0291,4,2,exists_by_tmdb,190006,La mujer de vidrio,2023,Match por tmdb_id
1164716,Will Cum True,Will Cum True,2023,2023-07-19,2023-07-19,US,,,0,0,0,missing,,,,No encontrada en CineNacional
1051674,Freno & Reversa,Freno & Reversa,2023,2023-07-19,2023-07-19,US,SWIFF (Student World Impact Film Festival),"En un viaje nocturno, la relación entre madre e hija se verá puesta a prueba.",0.2397,0,0,missing,,,,No encontrada en CineNacional
1304829,Elogio a los fantasmas,Elogio a los fantasmas,2023,2023-07-18,2023-07-18,MX,,"La búsqueda del fantasma de su madre, quien se suicidó en la misma casa donde él vive ahora. El fracaso reiterado da lugar a nuevos encuentros: un gato intruso, una maleza rebelde, la relectura de los",0.0715,0,0,missing,,,,No encontrada en CineNacional
1198566,El replicante,El replicante,2023,2023-07-18,2023-07-18,AR,,,0.0143,0,0,missing,,,,No encontrada en CineNacional
1198561,He-She-Devil,He-She-Devil,2023,2023-07-18,2023-07-18,AR,,,0.0357,0,0,missing,,,,No encontrada en CineNacional
1207596,Daddy Stretch My Hole,Daddy Stretch My Hole,2023,2023-07-16,2023-07-16,US,,,0,0,0,missing,,,,No encontrada en CineNacional
