tmdb_id,full_name,first_name,last_name,gender,reason,movie_title,role
5829067,"Joss Ledesma","Joss","Ledesma",NULL,"Primer nombre "Joss" no encontrado en base de datos","Memorias fragmentadas","Sound"
2305711,"Emiliano Cativa","","",NULL,"Job no mapeado: "Camera Operator" (Camera)","Mil días, mil noches","Camera Operator"
5829125,"Juan Antonio Álvarez Mujica","","",NULL,"Job no mapeado: "Camera Operator" (Camera)","Sombras y luces, luces y sombras","Camera Operator"
2722540,"Agustina Puricelli","","",NULL,"Job no mapeado: "Camera Operator" (Camera)","En la oscuridad","Camera Operator"
5829095,"Jorge Doncel","","",NULL,"Job no mapeado: "Development Manager" (Production)","En la oscuridad","Development Manager"
5829098,"Walter Ponce","","",NULL,"Job no mapeado: "Digital Compositor" (Visual Effects)","En la oscuridad","Digital Compositor"
5829099,"José Melnik","","",NULL,"Job no mapeado: "Fix Animator" (Visual Effects)","En la oscuridad","Fix Animator"
5829101,"Freya Goméz Bosch","","",NULL,"Job no mapeado: "Graphic Designer" (Art)","En la oscuridad","Graphic Designer"
4689501,"Roco Saenz","Roco","Saenz",NULL,"Primer nombre "Roco" no encontrado en base de datos","Res Extensa","cast"
3742620,"Franco Sintoff","","",NULL,"Job no mapeado: "Supervising Producer" (Production)","Res Extensa","Supervising Producer"
5814686,"Agustina Dalmasso Lopez","","",NULL,"Job no mapeado: "Assistant Director" (Directing)","Res Extensa","Assistant Director"
4676871,"Micaela Mazziotti","","",NULL,"Job no mapeado: "Second Assistant Director" (Directing)","Res Extensa","Second Assistant Director"
5832717,"Luca Buldrini","","",NULL,"Job no mapeado: "Production Assistant" (Production)","Res Extensa","Production Assistant"
5832718,"Julian Calichio","","",NULL,"Job no mapeado: "Focus Puller" (Camera)","Res Extensa","Focus Puller"
5814684,"Jimena González","","",NULL,"Job no mapeado: "Assistant Camera" (Camera)","Res Extensa","Assistant Camera"
5215074,"Dolores Garay","","",NULL,"Job no mapeado: "Gaffer" (Lighting)","Res Extensa","Gaffer"
5117712,"Manuel Ojeda","","",NULL,"Job no mapeado: "Electrician" (Lighting)","Res Extensa","Electrician"
4704279,"Mariano Webb","","",NULL,"Job no mapeado: "Electrician" (Lighting)","Res Extensa","Electrician"
5628708,"Clara Obarrio","","",NULL,"Job no mapeado: "Electrician" (Lighting)","Res Extensa","Electrician"
5832719,"Agostina Pintarelli","","",NULL,"Job no mapeado: "Electrician" (Lighting)","Res Extensa","Electrician"
5832721,"Mariano Razetto","","",NULL,"Job no mapeado: "Key Grip" (Camera)","Res Extensa","Key Grip"
5832723,"Gabriel Gomez","","",NULL,"Job no mapeado: "Grip" (Camera)","Res Extensa","Grip"
5832724,"Martina Franciosi","","",NULL,"Job no mapeado: "Art Department Assistant" (Art)","Res Extensa","Art Department Assistant"
5832725,"Zoe Abril Escalante","","",NULL,"Job no mapeado: "Art Department Assistant" (Art)","Res Extensa","Art Department Assistant"
5832727,"Carlos Arce","","",NULL,"Job no mapeado: "Props" (Art)","Res Extensa","Props"
5832728,"Edgar Leonel Villaverde","","",NULL,"Job no mapeado: "Makeup & Hair" (Costume & Make-Up)","Res Extensa","Makeup & Hair"
5832729,"Malena Llop","","",NULL,"Job no mapeado: "Makeup & Hair" (Costume & Make-Up)","Res Extensa","Makeup & Hair"
5832729,"Malena Llop","","",NULL,"Job no mapeado: "Visual Effects" (Visual Effects)","Res Extensa","Visual Effects"
5832834,"Santiago Luca","","",NULL,"Job no mapeado: "Special Effects" (Crew)","Res Extensa","Special Effects"
5832835,"Belier Arts Studio","","",NULL,"Job no mapeado: "VFX Artist" (Visual Effects)","Res Extensa","VFX Artist"
5832836,"Sofia Perez Rodriguez","","",NULL,"Job no mapeado: "VFX Artist" (Visual Effects)","Res Extensa","VFX Artist"
5832837,"Federico Kalwill","","",NULL,"Job no mapeado: "VFX Artist" (Visual Effects)","Res Extensa","VFX Artist"
5832838,"Indajaus","","",NULL,"Job no mapeado: "VFX Artist" (Visual Effects)","Res Extensa","VFX Artist"
5832842,"Gabo Arguello","","",NULL,"Job no mapeado: "Colorist" (Editing)","Res Extensa","Colorist"
5832847,"Christian Silvosa","","",NULL,"Job no mapeado: "Compositor" (Crew)","Res Extensa","Compositor"
5832708,"Alfie Vazquez","Alfie","Vazquez",NULL,"Primer nombre "Alfie" no encontrado en base de datos","Res Extensa","Writer"
3673657,"Mariquena Villagra","Mariquena","Villagra",NULL,"Primer nombre "Mariquena" no encontrado en base de datos","Res Extensa","Art Direction"
5832714,"Oiga Musica","Oiga","Musica",NULL,"Primer nombre "Oiga" no encontrado en base de datos","Res Extensa","Music"
5738341,"Ani Mestre","Ani","Mestre",NULL,"Primer nombre "Ani" no encontrado en base de datos","En honor a Pepe Biondi","cast"
3373106,"Golo","Golo","",NULL,"Nombre único no encontrado en base de datos","En honor a Pepe Biondi","cast"
5738347,"Juan Gagliano","","",NULL,"Job no mapeado: "Graphic Designer" (Art)","En honor a Pepe Biondi","Graphic Designer"
2472550,"Luciano Nacci","","",NULL,"Job no mapeado: "Assistant Director" (Directing)","Retrato de un pianista","Assistant Director"
2472550,"Luciano Nacci","","",NULL,"Job no mapeado: "Camera Operator" (Camera)","Retrato de un pianista","Camera Operator"
5450376,"Flope Velozo","","",NULL,"Job no mapeado: "Camera Operator" (Camera)","Retrato de un pianista","Camera Operator"
3496311,"Luciano Romano","","",NULL,"Job no mapeado: "Camera Operator" (Camera)","Retrato de un pianista","Camera Operator"
5738385,"Santiago Fernández Grassi","","",NULL,"Job no mapeado: "Camera Operator" (Camera)","Retrato de un pianista","Camera Operator"
2534625,"Valeria Tucci","","",NULL,"Job no mapeado: "Development Manager" (Production)","Retrato de un pianista","Development Manager"
5738193,"Cristina Guzmán","","",NULL,"Job no mapeado: "Assistant Director" (Directing)","Sin ley","Assistant Director"
5738112,"Ludmila Russo","","",NULL,"Job no mapeado: "Assistant Director" (Directing)","Póngale la firma","Assistant Director"
2456403,"Silvina Roccisano","","",NULL,"Job no mapeado: "Makeup & Hair" (Costume & Make-Up)","Póngale la firma","Makeup & Hair"
5738120,"Estefanía Medina","","",NULL,"Job no mapeado: "Makeup & Hair" (Costume & Make-Up)","Póngale la firma","Makeup & Hair"
5025932,"Ales Pol","Ales","Pol",NULL,"Primer nombre "Ales" no encontrado en base de datos","Sacha Guitarra, los misterios del monte","cast"
1196166,"Eduardo Poli","","",NULL,"Job no mapeado: "Characters" (Writing)","Sacha Guitarra, los misterios del monte","Characters"
5738408,"Willy Aguirre","","",NULL,"Job no mapeado: "Assistant Director" (Directing)","Sacha Guitarra, los misterios del monte","Assistant Director"
5738410,"Pablo Nahuel Aguirre","","",NULL,"Job no mapeado: "Assistant Production Manager" (Production)","Sacha Guitarra, los misterios del monte","Assistant Production Manager"
2276115,"Iván Masliah","","",NULL,"Job no mapeado: "Assistant Director" (Directing)","Martín vuelve","Assistant Director"
1322541,"Jacqueline Bourguignon","","",NULL,"Job no mapeado: "Makeup & Hair" (Costume & Make-Up)","Martín vuelve","Makeup & Hair"
5738158,"Walter Smith","","",NULL,"Job no mapeado: "Assistant Director" (Directing)","Salón rojo","Assistant Director"
5738167,"La Creme Swing Band","La","Creme Swing Band",NULL,"Primer nombre "La" no encontrado en base de datos","Salón rojo","Music"
2010534,"Paulo Pécora","","",NULL,"Job no mapeado: "Assistant Director" (Directing)","Ocre","Assistant Director"
2010534,"Paulo Pécora","","",NULL,"Job no mapeado: "Assistant Production Coordinator" (Production)","Ocre","Assistant Production Coordinator"
4928344,"DN Bianco","DN","Bianco",NULL,"Primer nombre "DN" no encontrado en base de datos","Ocre","Director of Photography"
5738358,"Ely DD","Ely","DD",NULL,"Primer nombre "Ely" no encontrado en base de datos","Esto es la boca vs. El mundo Plushterciopelo","Music"
5738359,"Rash CIP","Rash","CIP",NULL,"Primer nombre "Rash" no encontrado en base de datos","Esto es la boca vs. El mundo Plushterciopelo","Music"
5738093,"Itzel Luna","","",NULL,"Job no mapeado: "Assistant Production Coordinator" (Production)","Olivia y las sombras","Assistant Production Coordinator"
5738095,"Marita Morante","","",NULL,"Job no mapeado: "Makeup & Hair" (Costume & Make-Up)","Olivia y las sombras","Makeup & Hair"
5825759,"Facundo Maceira","","",NULL,"Job no mapeado: "Colorist" (Editing)","SED","Colorist"
5825760,"Fernando Alegre","","",NULL,"Job no mapeado: "Visual Effects" (Visual Effects)","SED","Visual Effects"
5825760,"Fernando Alegre","","",NULL,"Job no mapeado: "Makeup & Hair" (Costume & Make-Up)","SED","Makeup & Hair"
