tmdb_id,full_name,first_name,last_name,gender,reason,movie_title,role
5834590,"Melisa Saso","","",NULL,"Job no mapeado: "Storyboard Artist" (Art)","Los días de las grietas","Storyboard Artist"
5834591,"Kicke Vial","","",NULL,"Job no mapeado: "Animation" (Visual Effects)","Los días de las grietas","Animation"
5834593,"Camila Longo","","",NULL,"Job no mapeado: "Makeup & Hair" (Costume & Make-Up)","Los días de las grietas","Makeup & Hair"
5834596,"Lis Carden","","",NULL,"Job no mapeado: "Props" (Art)","Los días de las grietas","Props"
3973531,"Franco Ricardi","","",NULL,"Job no mapeado: "Assistant Director of Photography" (Art)","Los días de las grietas","Assistant Director of Photography"
5834591,"Kicke Vial","Kicke","Vial",NULL,"Primer nombre "Kicke" no encontrado en base de datos","Los días de las grietas","Writer"
5834602,"Tomy Vial","Tomy","Vial",NULL,"Primer nombre "Tomy" no encontrado en base de datos","Los días de las grietas","Sound"
2305641,"Natalia González Steblak","","",NULL,"Job no mapeado: "Assistant Director" (Directing)","Jamás me iré","Assistant Director"
4896533,"Franco Berreta","","",NULL,"Job no mapeado: "Assistant Camera" (Camera)","Jamás me iré","Assistant Camera"
5815834,"Joaquín Croci","","",NULL,"Job no mapeado: "Gaffer" (Lighting)","Jamás me iré","Gaffer"
5815837,"Alejandro Laureano","","",NULL,"Job no mapeado: "Art Department Assistant" (Art)","Jamás me iré","Art Department Assistant"
5815841,"Florencia Moyano","","",NULL,"Job no mapeado: "Makeup & Hair" (Costume & Make-Up)","Jamás me iré","Makeup & Hair"
4061097,"Luna Vacca Copello","","",NULL,"Job no mapeado: "Visual Effects" (Visual Effects)","Jamás me iré","Visual Effects"
4406298,"Lucía Lago","","",NULL,"Job no mapeado: "Visual Effects Assistant Editor" (Visual Effects)","Jamás me iré","Visual Effects Assistant Editor"
5815845,"Melina Barreal","","",NULL,"Job no mapeado: "Assistant Sound Designer" (Sound)","Jamás me iré","Assistant Sound Designer"
4806824,"Daniela Medina","","",NULL,"Job no mapeado: "Colorist" (Editing)","Jamás me iré","Colorist"
5834939,"Valeria Cantaluppi","","",NULL,"Job no mapeado: "Graphic Designer" (Art)","Serafín","Graphic Designer"
5827108,"Luna Rodríguez Korenman","","",NULL,"Job no mapeado: "Assistant Director" (Directing)","You are not alone","Assistant Director"
5827118,"Toe Z. Williams","","",NULL,"Job no mapeado: "Color Grading" (Editing)","You are not alone","Color Grading"
5827125,"Leroy Rotman","","",NULL,"Job no mapeado: "Sound Recordist" (Sound)","You are not alone","Sound Recordist"
5827126,"Diego Otero","","",NULL,"Job no mapeado: "Sound Mix Technician" (Sound)","You are not alone","Sound Mix Technician"
5827128,"Meien Williams","","",NULL,"Job no mapeado: "Sound Mix Technician" (Sound)","You are not alone","Sound Mix Technician"
5827108,"Luna Rodríguez Korenman","","",NULL,"Job no mapeado: "Idea" (Writing)","You are not alone","Idea"
5827048,"Belén Angel Hernández Puig","","",NULL,"Job no mapeado: "Idea" (Writing)","You are not alone","Idea"
5827090,"Margarita Valencia","","",NULL,"Job no mapeado: "Idea" (Writing)","You are not alone","Idea"
5827120,"Velen Sosa Larrain","Velen","Sosa Larrain",NULL,"Primer nombre "Velen" no encontrado en base de datos","You are not alone","Production Design"
5827112,"Fucsia Barros","Fucsia","Barros",NULL,"Primer nombre "Fucsia" no encontrado en base de datos","You are not alone","Producer"
5834794,"Amini Naldi","Amini","Naldi",NULL,"Primer nombre "Amini" no encontrado en base de datos","Hermana","cast"
5834797,"Rosie Robilotta","Rosie","Robilotta",NULL,"Primer nombre "Rosie" no encontrado en base de datos","Hermana","cast"
5834798,"Janet Arrunategui Flores","","",NULL,"Job no mapeado: "Assistant Director" (Directing)","Hermana","Assistant Director"
5834807,"Maite Alak","","",NULL,"Job no mapeado: "Assistant Director" (Directing)","Hermana","Assistant Director"
5834809,"Augusto Fernández","","",NULL,"Job no mapeado: "Assistant Camera" (Camera)","Hermana","Assistant Camera"
5266896,"Francesco Antelo","","",NULL,"Job no mapeado: "Assistant Director" (Directing)","El extraño","Assistant Director"
4413274,"Francisco Bottarini","","",NULL,"Job no mapeado: "Camera Operator" (Camera)","El extraño","Camera Operator"
4909038,"Tomás Etchandy","","",NULL,"Job no mapeado: "Assistant Camera" (Camera)","El extraño","Assistant Camera"
4496144,"Lara Scherneski","","",NULL,"Job no mapeado: "Assistant Art Director" (Art)","El extraño","Assistant Art Director"
5834978,"Sofia Ferreira","","",NULL,"Job no mapeado: "Makeup & Hair" (Costume & Make-Up)","El extraño","Makeup & Hair"
5834979,"Patricio Gherardi","","",NULL,"Job no mapeado: "Makeup & Hair" (Costume & Make-Up)","El extraño","Makeup & Hair"
5834994,"Panza de goma","Panza","de goma",NULL,"Primer nombre "Panza" no encontrado en base de datos","Penumbra","cast"
5835001,"Agostina Caballero","","",NULL,"Job no mapeado: "Assistant Director" (Directing)","Penumbra","Assistant Director"
5834992,"Camila Arroyo","","",NULL,"Job no mapeado: "Sound Assistant" (Sound)","Penumbra","Sound Assistant"
5835000,"Franco Martín","","",NULL,"Job no mapeado: "Makeup & Hair" (Costume & Make-Up)","Penumbra","Makeup & Hair"
5835000,"Franco Martín","","",NULL,"Job no mapeado: "Visual Effects" (Visual Effects)","Penumbra","Visual Effects"
5834993,"Luján Medina","","",NULL,"Job no mapeado: "Costumer" (Costume & Make-Up)","Penumbra","Costumer"
5703032,"Camila Aquino","","",NULL,"Job no mapeado: "Costumer" (Costume & Make-Up)","Penumbra","Costumer"
5835015,"Guillermo Centurión","","",NULL,"Job no mapeado: "Costumer" (Costume & Make-Up)","Penumbra","Costumer"
5703032,"Camila Aquino","","",NULL,"Job no mapeado: "Makeup & Hair" (Costume & Make-Up)","Penumbra","Makeup & Hair"
5703032,"Camila Aquino","","",NULL,"Job no mapeado: "Visual Effects" (Visual Effects)","Penumbra","Visual Effects"
5835015,"Guillermo Centurión","","",NULL,"Job no mapeado: "Makeup & Hair" (Costume & Make-Up)","Penumbra","Makeup & Hair"
5835015,"Guillermo Centurión","","",NULL,"Job no mapeado: "Visual Effects" (Visual Effects)","Penumbra","Visual Effects"
5835024,"Iván Caballero","","",NULL,"Job no mapeado: "VFX Artist" (Visual Effects)","Penumbra","VFX Artist"
5835004,"Nicolás Cuevas","","",NULL,"Job no mapeado: "Colorist" (Editing)","Penumbra","Colorist"
5835006,"Loana Silvera Martin","Loana","Silvera Martin",NULL,"Primer nombre "Loana" no encontrado en base de datos","Penumbra","Sound"
5818956,"Liber Andrés Franco","Liber","Andrés Franco",NULL,"Primer nombre "Liber" no encontrado en base de datos","Alicia en el Río de la Plata","cast"
5818959,"Contanza Agüero","Contanza","Agüero",NULL,"Primer nombre "Contanza" no encontrado en base de datos","Alicia en el Río de la Plata","cast"
5818960,"Pablo Fermani","","",NULL,"Job no mapeado: "Choreographer" (Crew)","Alicia en el Río de la Plata","Choreographer"
5832939,"Ezequiel Lopez","","",NULL,"Job no mapeado: "Camera Operator" (Camera)","El pirquinero","Camera Operator"
2728724,"Diego Aguirre","","",NULL,"Job no mapeado: "Color Grading" (Editing)","El pirquinero","Color Grading"
2728724,"Diego Aguirre","","",NULL,"Job no mapeado: "VFX Editor" (Visual Effects)","El pirquinero","VFX Editor"
2728724,"Diego Aguirre","","",NULL,"Job no mapeado: "Camera Operator" (Camera)","El pirquinero","Camera Operator"
3284588,"Tomás Rodríguez","","",NULL,"Job no mapeado: "Drone Operator" (Crew)","El pirquinero","Drone Operator"
5832941,"Juan Pablo Caramellino","","",NULL,"Job no mapeado: "Foley" (Sound)","El pirquinero","Foley"
5832947,"Sock Raffo","","",NULL,"Job no mapeado: "Underwater Camera" (Camera)","El pirquinero","Underwater Camera"
5832948,"Estebán Pifarré","","",NULL,"Job no mapeado: "Underwater Camera" (Camera)","El pirquinero","Underwater Camera"
5832949,"Cin Onix","","",NULL,"Job no mapeado: "Prop Maker" (Crew)","El pirquinero","Prop Maker"
5832947,"Sock Raffo","","",NULL,"Job no mapeado: "Prop Maker" (Crew)","El pirquinero","Prop Maker"
5832944,"Marilin Mali","Marilin","Mali",NULL,"Primer nombre "Marilin" no encontrado en base de datos","El pirquinero","Makeup Artist"
5834765,"Geronimo Rossi","Geronimo","Rossi",NULL,"Primer nombre "Geronimo" no encontrado en base de datos","Río seco","cast"
5834769,"Roman Massacese","","",NULL,"Job no mapeado: "Colorist" (Editing)","Río seco","Colorist"
5834777,"Fernando A. Silvestri","","",NULL,"Job no mapeado: "Action Director" (Directing)","Río seco","Action Director"
5834778,"Masrcos Paillalef","","",NULL,"Job no mapeado: "Assistant Camera" (Camera)","Río seco","Assistant Camera"
5834779,"Diego Velazquez","","",NULL,"Job no mapeado: "Drone Pilot" (Camera)","Río seco","Drone Pilot"
4923341,"Belén Cabrera","","",NULL,"Job no mapeado: "Assistant Director" (Directing)","Sacrificium","Assistant Director"
5034810,"Santiago Bernal","","",NULL,"Job no mapeado: "Continuity" (Directing)","Sacrificium","Continuity"
5829639,"Martina Valente","","",NULL,"Job no mapeado: "Electrician" (Lighting)","Sacrificium","Electrician"
4923363,"Evaristo Cuenca","","",NULL,"Job no mapeado: "Gaffer" (Lighting)","Sacrificium","Gaffer"
4923350,"Agustín Lizarazu","","",NULL,"Job no mapeado: "Production Supervisor" (Production)","Sacrificium","Production Supervisor"
5829649,"Valentín Palomino","","",NULL,"Job no mapeado: "Production Intern" (Crew)","Sacrificium","Production Intern"
5829663,"Morella Stazi","","",NULL,"Job no mapeado: "Art Department Assistant" (Art)","Sacrificium","Art Department Assistant"
5829668,"Agustina Acuña","","",NULL,"Job no mapeado: "Art Department Assistant" (Art)","Sacrificium","Art Department Assistant"
5829672,"Miranda Heizenknecht","","",NULL,"Job no mapeado: "Art Department Assistant" (Art)","Sacrificium","Art Department Assistant"
5829675,"Karime Oviedo","","",NULL,"Job no mapeado: "Makeup & Hair" (Costume & Make-Up)","Sacrificium","Makeup & Hair"
4823071,"Lucio Marino","","",NULL,"Job no mapeado: "Camera Operator" (Camera)","Sacrificium","Camera Operator"
5829681,"Juan Pablo Ghio","","",NULL,"Job no mapeado: "Score Engineer" (Crew)","Sacrificium","Score Engineer"
4823072,"Oriana Garcia","","",NULL,"Job no mapeado: "Colorist" (Editing)","Sacrificium","Colorist"
2439938,"Pablo Galarza","","",NULL,"Job no mapeado: "Cinematography" (Crew)","300 cartas","Cinematography"
5856766,"Biloba","Biloba","",NULL,"Nombre único no encontrado en base de datos","Ensayo de una Observacion","cast"
5105393,"Lara Sánchez González","","",NULL,"Job no mapeado: "Camera Operator" (Camera)","Ensayo de una Observacion","Camera Operator"
5558213,"Lucio Setton","","",NULL,"Job no mapeado: "Assistant Camera" (Camera)","Ensayo de una Observacion","Assistant Camera"
5558217,"Valentina Ramirez Sepulbeda","","",NULL,"Job no mapeado: "Sound Director" (Sound)","Ensayo de una Observacion","Sound Director"
5558215,"Luciana Maresca","","",NULL,"Job no mapeado: "Assistant Director" (Directing)","Ensayo de una Observacion","Assistant Director"
5853353,"Martina Zoe Gómez","","",NULL,"Job no mapeado: "Script" (Crew)","Relatos Colectivos","Script"
5100993,"Sebastian Candurra","","",NULL,"Job no mapeado: "Script" (Crew)","Relatos Colectivos","Script"
5853358,"Paulo Eduardo Costa","","",NULL,"Job no mapeado: "Sound Director" (Sound)","Relatos Colectivos","Sound Director"
5853361,"Brenda Valera","","",NULL,"Job no mapeado: "Assistant Director" (Directing)","Relatos Colectivos","Assistant Director"
5853364,"Carolina Horminoguez","","",NULL,"Job no mapeado: "Action Director" (Directing)","Relatos Colectivos","Action Director"
5100995,"Tatiana Schejtman","","",NULL,"Job no mapeado: "Camera Operator" (Camera)","Relatos Colectivos","Camera Operator"
5100995,"Tatiana Schejtman","","",NULL,"Job no mapeado: "Production Assistant" (Production)","Relatos Colectivos","Production Assistant"
5747487,"Atiana Ramoa","Atiana","Ramoa",NULL,"Primer nombre "Atiana" no encontrado en base de datos","Noches Reptiles","cast"
5343055,"Jeronimo Reinhold","","",NULL,"Job no mapeado: "Assistant Director" (Directing)","Noches Reptiles","Assistant Director"
5154629,"Pio Ignacio Martinez Ortiz","","",NULL,"Job no mapeado: "Assistant Director" (Directing)","Noches Reptiles","Assistant Director"
5061482,"Julia De Dios","","",NULL,"Job no mapeado: "Production Coordinator" (Production)","Noches Reptiles","Production Coordinator"
3588729,"Santiago Bárcena","","",NULL,"Job no mapeado: "Production Assistant" (Production)","Noches Reptiles","Production Assistant"
4682616,"Fiorella Guccione","","",NULL,"Job no mapeado: "Author" (Writing)","Noches Reptiles","Author"
5343055,"Jeronimo Reinhold","Jeronimo","Reinhold",NULL,"Primer nombre "Jeronimo" no encontrado en base de datos","Noches Reptiles","Producer"
5697127,"Amy Gutierrez Zapico","","",NULL,"Job no mapeado: "Art Designer" (Art)","CARDIGAN","Art Designer"
4524512,"Axel Ibarra","","",NULL,"Job no mapeado: "Post-Production Manager" (Crew)","CARDIGAN","Post-Production Manager"
5697124,"Lucia Ruocco","","",NULL,"Job no mapeado: "Art Designer" (Art)","CARDIGAN","Art Designer"
5697120,"Tiziana Martinez","","",NULL,"Job no mapeado: "Art Designer" (Art)","CARDIGAN","Art Designer"
5697126,"Emanuel Zalazar","","",NULL,"Job no mapeado: "Choreographer" (Crew)","CARDIGAN","Choreographer"
4524512,"Axel Ibarra","","",NULL,"Job no mapeado: "Animation" (Visual Effects)","CARDIGAN","Animation"
5697127,"Amy Gutierrez Zapico","","",NULL,"Job no mapeado: "Animation" (Visual Effects)","CARDIGAN","Animation"
5697126,"Emanuel Zalazar","","",NULL,"Job no mapeado: "Animation" (Visual Effects)","CARDIGAN","Animation"
5697120,"Tiziana Martinez","","",NULL,"Job no mapeado: "Animation" (Visual Effects)","CARDIGAN","Animation"
5697126,"Emanuel Zalazar","","",NULL,"Job no mapeado: "Animation Director" (Visual Effects)","CARDIGAN","Animation Director"
5697127,"Amy Gutierrez Zapico","","",NULL,"Job no mapeado: "Concept Artist" (Art)","CARDIGAN","Concept Artist"
5697127,"Amy Gutierrez Zapico","","",NULL,"Job no mapeado: "Animation Supervisor" (Visual Effects)","CARDIGAN","Animation Supervisor"
5848564,"Ione Toccalino","Ione","Toccalino",NULL,"Primer nombre "Ione" no encontrado en base de datos","El vuelo del moscardón","cast"
2639955,"Eduardo Rosa","","",NULL,"Job no mapeado: "Production Director" (Production)","El vuelo del moscardón","Production Director"
5848568,"Maria Magdalena Rey","","",NULL,"Job no mapeado: "Production Coordinator" (Production)","El vuelo del moscardón","Production Coordinator"
5848569,"Tamara Martinengo","","",NULL,"Job no mapeado: "Producer's Assistant" (Production)","El vuelo del moscardón","Producer's Assistant"
5848573,"Héctor Hiriart","","",NULL,"Job no mapeado: "Gaffer" (Lighting)","El vuelo del moscardón","Gaffer"
5848574,"Nicolás Michel","","",NULL,"Job no mapeado: "Electrician" (Lighting)","El vuelo del moscardón","Electrician"
5848575,"María Lucía Saibene","","",NULL,"Job no mapeado: "Electrician" (Lighting)","El vuelo del moscardón","Electrician"
5848576,"Renzo Tubio","","",NULL,"Job no mapeado: "Electrician" (Lighting)","El vuelo del moscardón","Electrician"
4706537,"Sebastián Guttman","","",NULL,"Job no mapeado: "Camera Operator" (Camera)","El vuelo del moscardón","Camera Operator"
4094828,"Mauro Vekselman","","",NULL,"Job no mapeado: "Assistant Camera" (Camera)","El vuelo del moscardón","Assistant Camera"
4700442,"Leandro Bordakevich","","",NULL,"Job no mapeado: "Assistant Camera" (Camera)","El vuelo del moscardón","Assistant Camera"
5848591,"Rodrigo Mangini","","",NULL,"Job no mapeado: "Assistant Camera" (Camera)","El vuelo del moscardón","Assistant Camera"
3892949,"Manuel Galindez","","",NULL,"Job no mapeado: "Assistant Camera" (Camera)","El vuelo del moscardón","Assistant Camera"
3510139,"Lucía Rivera López","","",NULL,"Job no mapeado: "Assistant Director" (Directing)","El vuelo del moscardón","Assistant Director"
5848603,"Ariane Arias Duval","","",NULL,"Job no mapeado: "Assistant Art Director" (Art)","El vuelo del moscardón","Assistant Art Director"
5848606,"Isabella Piazza Pesse","","",NULL,"Job no mapeado: "Art Department Assistant" (Art)","El vuelo del moscardón","Art Department Assistant"
5848609,"Verónica Alejandra Rodríguez","","",NULL,"Job no mapeado: "Costumer" (Costume & Make-Up)","El vuelo del moscardón","Costumer"
4296129,"Nahuel Lombardo","","",NULL,"Job no mapeado: "Sound Editor" (Sound)","El vuelo del moscardón","Sound Editor"
5848622,"Nicolás Benaghi","","",NULL,"Job no mapeado: "Sound Editor" (Sound)","El vuelo del moscardón","Sound Editor"
3238485,"Ignacio Viano","","",NULL,"Job no mapeado: "Sound Editor" (Sound)","El vuelo del moscardón","Sound Editor"
3723641,"Joel Nacud","","",NULL,"Job no mapeado: "Sound Editor" (Sound)","El vuelo del moscardón","Sound Editor"
3796115,"Francisco Polosecki","","",NULL,"Job no mapeado: "Sound Editor" (Sound)","El vuelo del moscardón","Sound Editor"
5848627,"Lucas Pablo Kremar","","",NULL,"Job no mapeado: "Sound Editor" (Sound)","El vuelo del moscardón","Sound Editor"
4706537,"Sebastián Guttman","","",NULL,"Job no mapeado: "Colorist" (Editing)","El vuelo del moscardón","Colorist"
5848628,"Gonzalo N. Tello","","",NULL,"Job no mapeado: "VFX Artist" (Visual Effects)","El vuelo del moscardón","VFX Artist"
5848598,"Camila Marturano","","",NULL,"Job no mapeado: "VFX Editor" (Visual Effects)","El vuelo del moscardón","VFX Editor"
5848630,"Diego J. Barrios","","",NULL,"Job no mapeado: "VFX Editor" (Visual Effects)","El vuelo del moscardón","VFX Editor"
5400282,"Maximiano Díaz Galera","Maximiano","Díaz Galera",NULL,"Primer nombre "Maximiano" no encontrado en base de datos","atenas, argentina","cast"
5449128,"Maxima Sayavedra","Maxima","Sayavedra",NULL,"Primer nombre "Maxima" no encontrado en base de datos","Tres jóvenes, un niño y una vaca","cast"
4009495,"Juan Manuel Martinez","","",NULL,"Job no mapeado: "Camera Operator" (Camera)","Una fecha en el almanaque","Camera Operator"
4009487,"Sol Bugarin","","",NULL,"Job no mapeado: "Camera Operator" (Camera)","Una fecha en el almanaque","Camera Operator"
4009487,"Sol Bugarin","","",NULL,"Job no mapeado: "Production Coordinator" (Production)","Una fecha en el almanaque","Production Coordinator"
4874374,"Florencia Ayelen Fernandez","","",NULL,"Job no mapeado: "Assistant Director" (Directing)","Una fecha en el almanaque","Assistant Director"
5130376,"Salma Valentina Acuña Mendoza","","",NULL,"Job no mapeado: "Art Designer" (Art)","Una fecha en el almanaque","Art Designer"
5130377,"Noelia Arduino","","",NULL,"Job no mapeado: "Gaffer" (Lighting)","Una fecha en el almanaque","Gaffer"
5093927,"Florencia Cantoni","","",NULL,"Job no mapeado: "Camera Operator" (Camera)","La Peste","Camera Operator"
5093931,"Agustín Díaz","","",NULL,"Job no mapeado: "Assistant Director" (Directing)","La Peste","Assistant Director"
5093923,"Nicolas Becerra","","",NULL,"Job no mapeado: "Colorist" (Editing)","La Peste","Colorist"
5099341,"Ana Ortiz","","",NULL,"Job no mapeado: "Makeup Effects" (Crew)","La Peste","Makeup Effects"
5093923,"Nicolas Becerra","","",NULL,"Job no mapeado: "Costume Designer" (Costume & Make-Up)","La Peste","Costume Designer"
5093941,"Leonardo Becerra","","",NULL,"Job no mapeado: "Gaffer" (Lighting)","La Peste","Gaffer"
5093943,"Hernán Fontanini","","",NULL,"Job no mapeado: "Gaffer" (Lighting)","La Peste","Gaffer"
5100462,"Desirée González","","",NULL,"Job no mapeado: "Still Photographer" (Camera)","La Peste","Still Photographer"
5175420,"Germán Creo","","",NULL,"Job no mapeado: "Script" (Crew)","La Sube","Script"
5175431,"Kevin Cazas","","",NULL,"Job no mapeado: "Electrician" (Lighting)","La Sube","Electrician"
5175432,"Alan Lutricuso","","",NULL,"Job no mapeado: "Camera Operator" (Camera)","La Sube","Camera Operator"
5175432,"Alan Lutricuso","","",NULL,"Job no mapeado: "Colorist" (Editing)","La Sube","Colorist"
5175435,"Milena Arias","","",NULL,"Job no mapeado: "Focus Puller" (Camera)","La Sube","Focus Puller"
5175443,"Morena Fernandez","","",NULL,"Job no mapeado: "Art Department Assistant" (Art)","La Sube","Art Department Assistant"
5175447,"Marco Angulo","","",NULL,"Job no mapeado: "Assistant Director" (Directing)","La Sube","Assistant Director"
5175448,"Daniela Villegas Morales","","",NULL,"Job no mapeado: "Sound Editor" (Sound)","La Sube","Sound Editor"
5175452,"Jerónimo Quadrellii Fernandez","","",NULL,"Job no mapeado: "Gaffer" (Lighting)","La Sube","Gaffer"
5074938,"Sebastián Berto","","",NULL,"Job no mapeado: "Electrician" (Lighting)","La Sube","Electrician"
5101108,"Stefany Duque","Stefany","Duque",NULL,"Primer nombre "Stefany" no encontrado en base de datos","REM","cast"
5101122,"Benjamín Cayetano Mancini","","",NULL,"Job no mapeado: "Assistant Director" (Directing)","REM","Assistant Director"
5101122,"Benjamín Cayetano Mancini","","",NULL,"Job no mapeado: "Animation" (Visual Effects)","REM","Animation"
4987162,"Tomás Piñeiro","","",NULL,"Job no mapeado: "Assistant Director of Photography" (Art)","REM","Assistant Director of Photography"
5101132,"Juana Fullone","","",NULL,"Job no mapeado: "Action Director" (Directing)","REM","Action Director"
4987168,"Angie Gatto","","",NULL,"Job no mapeado: "Assistant Art Director" (Art)","REM","Assistant Art Director"
5101133,"Sofía Corral","","",NULL,"Job no mapeado: "Animation" (Visual Effects)","REM","Animation"
5101109,"Diego Kalika","","",NULL,"Job no mapeado: "Sound Assistant" (Sound)","REM","Sound Assistant"
4312074,"Victoria Crespi","","",NULL,"Job no mapeado: "Sound Director" (Sound)","Instinto Primario","Sound Director"
5421427,"Luz Gutierrez","","",NULL,"Job no mapeado: "Co-Editor" (Editing)","Instinto Primario","Co-Editor"
4682815,"Renata Bringiotti","","",NULL,"Job no mapeado: "Co-Editor" (Editing)","Instinto Primario","Co-Editor"
4309238,"GIO","","",NULL,"Job no mapeado: "Casting Director" (Production)","Instinto Primario","Casting Director"
4402128,"Valentín Areco","","",NULL,"Job no mapeado: "Assistant Director" (Directing)","Instinto Primario","Assistant Director"
4682815,"Renata Bringiotti","","",NULL,"Job no mapeado: "Continuity" (Directing)","Instinto Primario","Continuity"
4819037,"Camila Rojas","","",NULL,"Job no mapeado: "Production Assistant" (Production)","Instinto Primario","Production Assistant"
4627847,"Camila Ruiz Diaz","","",NULL,"Job no mapeado: "Production Assistant" (Production)","Instinto Primario","Production Assistant"
5421441,"Sebastián Hernandez","","",NULL,"Job no mapeado: "Production Assistant" (Production)","Instinto Primario","Production Assistant"
5421444,"Mora Maldonado","","",NULL,"Job no mapeado: "Art Department Assistant" (Art)","Instinto Primario","Art Department Assistant"
4015749,"Leticia Buchín","","",NULL,"Job no mapeado: "Art Department Assistant" (Art)","Instinto Primario","Art Department Assistant"
5421449,"Carolina Muñoz","","",NULL,"Job no mapeado: "Art Department Assistant" (Art)","Instinto Primario","Art Department Assistant"
5421450,"Sebastián Hernandez","","",NULL,"Job no mapeado: "Art Department Assistant" (Art)","Instinto Primario","Art Department Assistant"
3270320,"Lorenzo Junyent","","",NULL,"Job no mapeado: "Title Illustration" (Art)","Instinto Primario","Title Illustration"
5421455,"Eliana Gawer","","",NULL,"Job no mapeado: "Makeup & Hair" (Costume & Make-Up)","Instinto Primario","Makeup & Hair"
5421457,"Margarita Grassino","","",NULL,"Job no mapeado: "Dresser" (Costume & Make-Up)","Instinto Primario","Dresser"
5421459,"Mauro Cosenza","","",NULL,"Job no mapeado: "Dresser" (Costume & Make-Up)","Instinto Primario","Dresser"
5421460,"Luz Cavana","","",NULL,"Job no mapeado: "Graphic Designer" (Art)","Instinto Primario","Graphic Designer"
4460096,"Camila Carnota","","",NULL,"Job no mapeado: "Camera Operator" (Camera)","Instinto Primario","Camera Operator"
4648712,"Lisandro Ricardo Luques","","",NULL,"Job no mapeado: "Focus Puller" (Camera)","Instinto Primario","Focus Puller"
4432675,"Azul Catalán","","",NULL,"Job no mapeado: "Gaffer" (Lighting)","Instinto Primario","Gaffer"
5421427,"Luz Gutierrez","","",NULL,"Job no mapeado: "Data Management Technician" (Production)","Instinto Primario","Data Management Technician"
4432667,"Ana Maldonado","","",NULL,"Job no mapeado: "Electrician" (Lighting)","Instinto Primario","Electrician"
3940831,"Esteban Santamarina","","",NULL,"Job no mapeado: "Electrician" (Lighting)","Instinto Primario","Electrician"
5421474,"Germán Coca","","",NULL,"Job no mapeado: "Electrician" (Lighting)","Instinto Primario","Electrician"
3811083,"Ivan Castro","","",NULL,"Job no mapeado: "Electrician" (Lighting)","Instinto Primario","Electrician"
5014572,"Aylen Hermoso","","",NULL,"Job no mapeado: "Electrician" (Lighting)","Instinto Primario","Electrician"
5421480,"Fernando Pissola","","",NULL,"Job no mapeado: "Electrician" (Lighting)","Instinto Primario","Electrician"
5269901,"Astor Bresciano","","",NULL,"Job no mapeado: "Sound Recordist" (Sound)","Instinto Primario","Sound Recordist"
4796173,"Ignacio Ascúe","","",NULL,"Job no mapeado: "Color Grading" (Editing)","Instinto Primario","Color Grading"
5421427,"Luz Gutierrez","","",NULL,"Job no mapeado: "Title Designer" (Art)","Instinto Primario","Title Designer"
5440691,"Manuel Pulpeiro","","",NULL,"Job no mapeado: "Electrician" (Lighting)","Instinto Primario","Electrician"
5394631,"Sol Reynaga","","",NULL,"Job no mapeado: "Sound Director" (Sound)","Chismecito","Sound Director"
5163120,"Agustina Mansutti","","",NULL,"Job no mapeado: "Graphic Designer" (Art)","Chismecito","Graphic Designer"
5394644,"Malena Velo","","",NULL,"Job no mapeado: "Makeup & Hair Assistant" (Costume & Make-Up)","Chismecito","Makeup & Hair Assistant"
5163120,"Agustina Mansutti","","",NULL,"Job no mapeado: "Still Photographer" (Camera)","Chismecito","Still Photographer"
5394629,"Paz Díaz Rey","","",NULL,"Job no mapeado: "Still Photographer" (Camera)","Chismecito","Still Photographer"
5394625,"Serena Delía","","",NULL,"Job no mapeado: "Casting" (Production)","Chismecito","Casting"
5394632,"Gianpiero Murga","Gianpiero","Murga",NULL,"Primer nombre "Gianpiero" no encontrado en base de datos","Chismecito","Producer"
5067746,"Demian Bello","Demian","Bello",NULL,"Primer nombre "Demian" no encontrado en base de datos","Como pez en el agua","cast"
5448914,"Agustina Cotorás","","",NULL,"Job no mapeado: "Assistant Director" (Directing)","Como pez en el agua","Assistant Director"
5448919,"Camila Belén Caballero","","",NULL,"Job no mapeado: "Animation" (Visual Effects)","Como pez en el agua","Animation"
5448931,"María Eugenia Cugliandolo","","",NULL,"Job no mapeado: "Sound Director" (Sound)","Como pez en el agua","Sound Director"
5448889,"Irene Freixas","","",NULL,"Job no mapeado: "Script" (Crew)","Como pez en el agua","Script"
5448937,"Rocío Montes","","",NULL,"Job no mapeado: "Script" (Crew)","Como pez en el agua","Script"
5448915,"Valentina Legasa","","",NULL,"Job no mapeado: "Camera Operator" (Camera)","Como pez en el agua","Camera Operator"
4333711,"Germán Lopez","","",NULL,"Job no mapeado: "Music Score Producer" (Sound)","Intraterrestres","Music Score Producer"
4333711,"Germán Lopez","","",NULL,"Job no mapeado: "Theme Song Performance" (Sound)","Intraterrestres","Theme Song Performance"
5124092,"Santiago Azzolina","","",NULL,"Job no mapeado: "Camera Operator" (Camera)","Intraterrestres","Camera Operator"
5439398,"Soleil Acevedo","","",NULL,"Job no mapeado: "Costume Designer" (Costume & Make-Up)","Intraterrestres","Costume Designer"
3678316,"Flo Nutopia","","",NULL,"Job no mapeado: "Costume Assistant" (Costume & Make-Up)","Intraterrestres","Costume Assistant"
5439399,"Lautaro Requena","","",NULL,"Job no mapeado: "Gaffer" (Lighting)","Intraterrestres","Gaffer"
