tmdb_id,tmdb_title,tmdb_original_title,tmdb_year,tmdb_release_date,premiere_date,premiere_country,premiere_note,tmdb_overview,tmdb_popularity,tmdb_vote_average,tmdb_vote_count,status,local_id,local_title,local_year,match_reason
1428747,Souvenir,Souvenir,2025,2025-10-31,2024-11-28,AR,Muestra cortometrajes ENERC,"Un cangrejo busca un nuevo hogar en una restinga llena de caracoles, hasta que finalmente encuentra al perfecto. Pero una gran ola los separa y la caracola termina en una playa, donde es recogida para",0.07,0,0,missing,,,,No encontrada en CineNacional
1413347,Tres tiempos,Tres tiempos,2025,2025-10-31,2025-10-31,UA,Molodist Kyiv International Film Festival,"En la Patagonia Argentina, en 1980, rodeada de fantasmas del pasado vive Emma, bailarina, junto a su nieta Alicia, a quien forma en la danza. La visita repentina de su hija Bárbara de una clínica psiq",1.7341,0,0,exists_by_tmdb,197016,Tres tiempos,2025,Match por tmdb_id
1182204,Nico,Nico,2025,2025-10-31,2025-10-31,BR,MorceGO Vermelho Film Festival ,,0.1245,0,0,missing,,,,No encontrada en CineNacional
1611369,Dias Antes de The Forever Sociales,Dias Antes de The Forever Sociales,2025,2025-10-30,2025-10-30,AR,,,0.0193,0,0,missing,,,,No encontrada en CineNacional
1576711,"Rita, lado B","Rita, lado B",2025,2025-10-30,2025-10-30,AR,,"Un viaje por los ancestros, los dolores, las risas y los amores de Rita Segato. Un encuentro con el corazón de una de las pensadoras más importantes de la contemporaneidad, una suerte de “Rock star”, ",0.0352,0,0,missing,,,,No encontrada en CineNacional
862739,La virgen de la tosquera,La virgen de la tosquera,2025,2025-10-30,2025-01-27,US,Sundance Film Festival	,"Un verano caluroso, a inicios del nuevo milenio. Natalia, Mariela y Josefina, inseparables amigas desde la secundaria, se enamoran perdidamente de Diego. El idilio se interrumpe cuando Diego conoce a ",0.4395,9,1,exists_by_tmdb,194764,La virgen de la tosquera,2025,Match por tmdb_id
1571223,El sueño de Grisel,El sueño de Grisel,2025,2025-10-29,2025-10-29,AR,,"Grisel rememora su juventud a través de la experiencia transformadora de haber participado en una película Argentina independiente en los años 70, basada en el cuento de Cortázar ""Final del juego"".  D",0.0214,10,1,missing,,,,No encontrada en CineNacional
1462591,Hot Line,Hot Line,2025,2025-10-28,2025-10-28,ES,Curtas Festival do Imaxinario,"Buenos Aires, fines de los 80. Malena lleva una doble vida: de noche, es bailarina en un cabaret; de día, contesta llamadas para una línea erótica telefónica. La ciudad está amenazada por una serie de",0.398,0,0,missing,,,,No encontrada en CineNacional
1574199,No podía quedarme en casa sin hacer nada,No podía quedarme en casa sin hacer nada,2025,2025-10-27,2025-10-27,MX,Festival Internacional de Cine de Orizaba (FICO) 2025,,0.0071,0,0,missing,,,,No encontrada en CineNacional
1564100,Six Candies,Six Candies,2025,2025-10-27,2025-10-27,US,,,0.0978,0,0,missing,,,,No encontrada en CineNacional
1545900,Clerambault,Clérambault,2025,2025-10-26,2025-10-26,AR,,"Natalia, una vecina recién mudada, solo quería pedir una escalera prestada. Pero su encuentro con el hombre del departamento contiguo la arrastra a una cena cada vez más inquietante. Lo que comienza c",0.0143,0,0,missing,,,,No encontrada en CineNacional
1452119,Do Rocks Dream of Flying ?,Do Rocks Dream of Flying ?,2025,2025-10-25,2025-10-25,CZ,Ji.hlava,,0.9202,0,0,missing,,,,No encontrada en CineNacional
1291618,El Hombre Flotante,El Hombre Flotante,2025,2025-10-25,2025-10-25,AR,,"Tras ser abandonado por su esposa, un pianista carente de responsabilidad afectiva ve su vida derrumbarse cuando una rara enfermedad degenerativa comienza a quitarle, uno a uno, todos sus sentidos y p",0.0818,0,0,missing,,,,No encontrada en CineNacional
1180909,Damp,Humedad,2025,2025-10-25,2024-10-05,ES,SITGES Festival Internacional de Cine Fantástico de Cataluña,"Una noche comienzan a suceder cosas extrañas en la casa; el agua y la humedad van tomando el control e invadiendo el lugar, lo que obliga a Napo a enfrentar un enemigo invisible y sus propios miedos i",0.3892,0,0,missing,,,,No encontrada en CineNacional
1568709,OJO AL ROJO,OJO AL ROJO,2025,2025-10-24,2025-10-24,AR,,"Un chico obsesionado con las apuestas en línea se hunde cada vez más en la necesidad de ganar. Entre pantallas, notificaciones y deudas, su cuerpo empieza a ser parte del juego. En un intento desesper",0.1302,0,0,missing,,,,No encontrada en CineNacional
1567888,Entre cuatro paredes,Entre cuatro paredes,2025,2025-10-24,2025-10-24,AR,,"Miguel y Ana visitan un departamento para alquilar, pero cuando la agente inmobiliaria desaparece y descubren que no pueden salir, la pareja queda atrapada entre cuatro paredes. Mientras intentan esca",0,0,0,missing,,,,No encontrada en CineNacional
1567778,Muerte Re-Escrita,Muerte Re-Escrita,2025,2025-10-24,2025-10-24,AR,,,0.0239,0,0,missing,,,,No encontrada en CineNacional
1572725,Imagine Dragons: Hipódromo de San Isidro 2025,Imagine Dragons: Hipódromo de San Isidro 2025,2025,2025-10-23,2025-10-23,AR,Flow 605,,0.7919,0,0,missing,,,,No encontrada en CineNacional
1568242,POST POP,POST POP,2025,2025-10-23,2025-10-23,AR,,POST POP El primer disco de la super banda pop Homogenica.,0.0214,0,0,missing,,,,No encontrada en CineNacional
1568165,Lo que el Diablo sembró,What Satan sowed,2025,2025-10-23,2025-10-23,AR,,"En un mundo distópico, dos hermanos luchan para sobrevivir, después de que la humanidad presumiblemente sufrió una invasión. Sin embargo, el terror no proviene solo de afuera, sino también desde dentr",0.0071,0,0,missing,,,,No encontrada en CineNacional
1567830,POST POP,POST POP,2025,2025-10-23,2025-10-23,AR,,POST POP  Primer disco de la super banda pop Homogenica.,0.0552,0,0,missing,,,,No encontrada en CineNacional
1374789,Los renacidos,Los renacidos,2025,2025-10-23,2025-06-16,CN,,Dos hermanos enemistados y un oscuro negocio: ayudar a personas a fingir su propia muerte para luego cruzarlos a través de la frontera. Una operación que pondrá en peligro la vida de sus protagonistas,0.0994,2,1,exists_by_tmdb,196933,Los renacidos,2025,Match por tmdb_id
1107798,Tesis sobre una domesticación,Tesis sobre una domesticación,2025,2025-10-23,2024-10-18,US,Chicago International Film Festival,"Prestigiosa, adinerada y recién casada, una actriz travesti decide adoptar un hijo. Con la utopía familiar, el sueño parece completo. Esta tesis construye una nueva narrativa que incluye el goce, el g",0.4891,6.7,3,exists_by_tmdb,10321,Tesis sobre una domesticación,2024,Match por tmdb_id
1326204,Lilith: La Muñeca de las Pesadillas,Lilith: La Muñeca de las Pesadillas,2025,2025-10-22,2025-10-22,AR,,,0.0991,4,1,missing,,,,No encontrada en CineNacional
1567187,Memoria de una Madre,Memoria de una Madre,2025,2025-10-21,2025-09-27,GB,Dead Northern Horror Film Festival,"Un matrimonio adopta a Genaro, el niño al llegar a su nuevo hogar conoce a sus hermanos Nuria y Samuel. Con el correr de los días, Genaro sospecha que su nueva familia sufre un asedio paranormal que l",3.1846,0,0,missing,,,,No encontrada en CineNacional
1562037,Noches Reptiles,Reptile Nights,2025,2025-10-21,2025-10-21,ES,Estreno mundial en el Festival de Jovenes Realizadores de Malaga,"Luciana recibe en su casa a Carolina y a Paola por separado en dos noches distintas.  Junto a Carolina comienzan a recordar su amistad antigua con Paola, la cual aún afecta a Luciana. Al mismo tiempo,",0.0721,0,0,missing,,,,No encontrada en CineNacional
1559299,"Sacha Guitarra, los misterios del monte","Sacha Guitarra, los misterios del monte",2025,2025-10-21,2025-10-21,AR,Festival Inusual de Buenos Aires,"Elpidio Herrera, profesor de física y matemática, músico, compositor y luthier, fue el padre de un misterio: la Sacha Guitarra. Un instrumento mágico cuya alegría y llanto une al monte y a la Salamanc",0.2015,0,0,missing,,,,No encontrada en CineNacional
1559246,Olivia y las sombras,Olivia y las sombras,2025,2025-10-21,2025-10-21,AR,Festival Inusual de Buenos Aires,,0.0168,0,0,missing,,,,No encontrada en CineNacional
1583524,El patio del fondo,El patio del fondo,2025,2025-10-20,2025-10-20,AR,Festival Inusual de Buenos Aires,,0,0,0,missing,,,,No encontrada en CineNacional
1567222,My boyfriend's family,La familia de mi novio,2025,2025-10-20,2025-10-20,AR,,"Lucas invita a su novia, Camila, a comer a su hogar, para que pueda conocer a su familia. Durante el almuerzo, las interacciones entre los miembros de la familia se vuelven cada vez mas extrañas. Pron",0.0868,0,0,missing,,,,No encontrada en CineNacional
1559291,Retrato de un pianista,Retrato de un pianista,2025,2025-10-20,2025-10-20,AR,Festival Inusual de Buenos Aires,,0.2954,0,0,missing,,,,No encontrada en CineNacional
1559287,"Marcelo Peralta, un espíritu libre","Marcelo Peralta, un espíritu libre",2025,2025-10-18,2025-10-18,AR,Festival Inusual de Buenos Aires,,0.0071,0,0,missing,,,,No encontrada en CineNacional
1559249,Póngale la firma,Póngale la firma,2025,2025-10-18,2025-10-18,AR,Festival Inusual de Buenos Aires,,0.2396,0,0,missing,,,,No encontrada en CineNacional
1317641,Ya no te amo (pero me seguís volando la cabeza),Ya no te amo (pero me seguís volando la cabeza),2025,2025-10-18,2025-10-18,ES,,"En un futuro no muy lejano, donde todo se ha desmoronado por completo en el caos, el Ministerio de Crisis Intergalácticas insta a los ciudadanos a abandonar la Tierra antes de que lo inevitable ocurra",0.1141,0,0,missing,,,,No encontrada en CineNacional
1565344,Parking,Parking,2025,2025-10-17,2025-10-17,CO,,"Mateo, un criminal bajo arresto domiciliario, inicia su primer día de trabajo en el turno nocturno de un estacionamiento con la intención de fugarse. Sin embargo, su plan se ve alterado cuando aparece",0.8066,3.25,5,exists_by_tmdb,196977,Parking,2025,Match por tmdb_id
1564946,97 109 111 114,97 109 111 114,2025,2025-10-17,2025-10-17,AR,,"Un adolescente aislado de la sociedad que busca el cariño humano por medio de un chatbot, mostrando su día a día y la forma que está destruido socialmente y una situación imprevista que quizás cambie ",0.0723,0,0,missing,,,,No encontrada en CineNacional
1564117,Antes del litio,Antes del litio,2025,2025-10-17,2025-10-17,ES,Cine Invisible Film Festival,"Este documental da la palabra a las comunidades originarias situadas a la cuenca de la laguna de Guayatayoc, territorio licitado por el gobierno de la Provincia de Jujuy -Argentina-, a empresas transn",0.0071,0,0,missing,,,,No encontrada en CineNacional
1554544,La noche está marchándose ya,La noche está marchándose ya,2025,2025-10-17,2025-10-17,CL,Valdivia Film Festival ,"PELU es un treintañero que a duras penas sobrevive con su salario de proyectorista de un cineclub municipal. Tras perder su trabajo, acepta quedarse como sereno nocturno y, por una serie de giros desa",1.8429,0,0,missing,,,,No encontrada en CineNacional
1580399,Trial,Trial,2025,2025-10-16,2025-10-16,AR,,,0.3295,0,0,missing,,,,No encontrada en CineNacional
1558242,EN OTR4 VIDA ME CONOCÍ??,EN OTR4 VIDA ME CONOCÍ??,2025,2025-10-16,2025-10-16,AR,,,2.5617,0,0,missing,,,,No encontrada en CineNacional
1497235,Mikilo,Mikilo,2025,2025-10-16,2025-10-16,CO,,"Durante la calurosa y solitaria siesta riojana, un niño juega con su pelota. En una patada fuerte la pierde. Su madre le advierte que no salga a buscarla, pero él insiste. Caminando entre los yuyos, s",0.0461,0,0,missing,,,,No encontrada en CineNacional
1425752,El Retorno,El Retorno,2025,2025-10-16,2025-10-16,AR,,"Un erudito sacerdote del Vaticano debe investigar un inesperado ""milagro"": Su hermano Abel ha salido de un coma irreversible jurando ser Jesucristo reencarnado.",0.5302,0,0,exists_by_tmdb,196916,El retorno,2025,Match por tmdb_id
1559265,Teniente Linyera,Teniente Linyera,2025,2025-10-15,2025-10-15,AR,Festival Inusual de Buenos Aires,,0.1461,0,0,missing,,,,No encontrada en CineNacional
1559234,Martín vuelve,Martín vuelve,2025,2025-10-15,2025-10-15,AR,Festival Inusual de Buenos Aires,,0.1351,0,0,missing,,,,No encontrada en CineNacional
1559220,El eterno camino del retorno,El eterno camino del retorno,2025,2025-10-15,2025-10-15,AR,Festival Inusual de Buenos Aires,,0.0261,0,0,missing,,,,No encontrada en CineNacional
1534530,El Susurro,El Susurro,2025,2025-10-15,2025-10-15,ES,Sitges Film Festival,Lucía y Adrián huyen de su padre violento a una mansión. Descubren una red de snuff y una maldición familiar.,0.2762,0,0,exists_by_tmdb,197026,El susurro,2025,Match por tmdb_id
1368016,Ángeles,Ángeles,2025,2025-10-15,2025-10-15,MX,,"Ángeles, una niña de catorce años, dulce y furiosa, vende golosinas en la calle junto con su pequeña hermana. David, de cincuenta y tantos, trabaja en un estacionamiento. Ambos conversan y toman el fr",0.1833,0,0,missing,,,,No encontrada en CineNacional
1292650,El Informe,El Informe,2025,2025-10-15,2025-10-15,AR,,"Moretti y Vargas son dos detectives infiltrados en una banda criminal. Su compañero está desaparecido, y la posibilidad de que uno de ellos sea el culpable genera una inquietante reunión en busca de r",0.2113,0,0,missing,,,,No encontrada en CineNacional
1589314,Una silla llamada Maura,Una silla llamada Maura,2025,2025-10-14,2025-10-14,AR,,"Maura, atrapada en la forma de una silla, reclama su cuerpo entre danza y rabia para dejar atrás la madera y volverse a nombrar humana.",0.3791,0,0,missing,,,,No encontrada en CineNacional
1570116,"Perla, Perla","Perla, Perla",2025,2025-10-14,2025-10-14,AR,,Perla despierta desorientada y confundida después de una noche llena de diversión desmesurada y salvajismo en la que su comportamiento estuvo fuera de control. Ya incapaz de continuar con su día tranq,0,0,0,missing,,,,No encontrada en CineNacional
1562721,Blanco,Blanco,2025,2025-10-14,2025-10-14,AR,,Axel recibe una llamada que cambia su noche.,0.0806,0,0,exists_by_title,7894,Blanco,0,Match por título (100%)
1559273,De Troya a Malvinas,De Troya a Malvinas,2025,2025-10-14,2025-10-14,AR,Festival Inusual de Buenos Aires,,0.0739,0,0,missing,,,,No encontrada en CineNacional
1559276,"Disitango, un abrazo feminista","Disitango, un abrazo feminista",2025,2025-10-13,2025-10-13,AR,Festival Inusual de Buenos Aires,,3.8822,0,0,missing,,,,No encontrada en CineNacional
1583517,I-Real,I-Real,2025,2025-10-12,2025-10-12,AR,Festival Inusual de Buenos Aires,,0.148,0,0,missing,,,,No encontrada en CineNacional
1583514,SED,SED,2025,2025-10-12,2025-10-12,AR,Festival Inusual de Buenos Aires,,0.0071,0,0,missing,,,,No encontrada en CineNacional
1560643,Complacientes Anónimos,Complacientes Anónimos,2025,2025-10-12,2025-10-12,UY,,,0.0903,0,0,missing,,,,No encontrada en CineNacional
1559224,La obra inconclusa,La obra inconclusa,2025,2025-10-12,2025-10-12,AR,Festival Inusual de Buenos Aires,,0,0,0,missing,,,,No encontrada en CineNacional
1567678,"Mitra, apaga la luz para poder ver","Mitra, apaga la luz para poder ver",2025,2025-10-11,2025-10-11,AR,Festival Internacional de Mar del Plata,,2.5058,0,0,missing,,,,No encontrada en CineNacional
1559281,Esto es la boca vs. El mundo Plushterciopelo,Esto es la boca vs. El mundo Plushterciopelo,2025,2025-10-11,2025-10-11,AR,Festival Inusual de Buenos Aires,,0.0193,0,0,missing,,,,No encontrada en CineNacional
1559278,En honor a Pepe Biondi,En honor a Pepe Biondi,2025,2025-10-11,2025-10-11,AR,Festival Inusual de Buenos Aires,,0.5636,0,0,missing,,,,No encontrada en CineNacional
1559255,Salón rojo,Salón rojo,2025,2025-10-11,2025-10-11,AR,Festival Inusual de Buenos Aires,,0.1102,0,0,missing,,,,No encontrada en CineNacional
1193950,Encantador,Encantador,2025,2025-10-11,2025-10-11,US,Screamfest Horror Film Festival,"Tomás es un chico encantador. Sin embargo, Tomás esconde en su casa unas muñecas con las que se relaciona de manera extraña, al igual que con su madre; una mujer sumamente dependiente de él. El orden ",0.4283,0,0,missing,,,,No encontrada en CineNacional
1559243,Ocre,Ocre,2025,2025-10-10,2025-10-10,AR,Festival Inusual de Buenos AIres,,0.0336,0,0,missing,,,,No encontrada en CineNacional
1556473,Desolación,Desolación,2025,2025-10-10,2025-10-10,AR,Festival de Cine Merlo Sangriento,,0.0071,0,0,missing,,,,No encontrada en CineNacional
1555197,El Acechador Nocturno,El Acechador Nocturno,2025,2025-10-10,2025-10-10,AR,Festival de Cine Merlo Sangriento,"¿Quedarte a estudiar hasta tarde? Mala idea. ¿Estar solo en un campus gigante? Mucho peor. En la quietud de la noche universitaria, una presencia se mueve entre las sombras, y no todos verán el amanec",0.1074,0,0,missing,,,,No encontrada en CineNacional
1551334,3000 kilómetros en bicicleta,3000 kilómetros en bicicleta,2025,2025-10-10,2025-10-10,PL,,"Iñaki Mazza es un campeón olímpico de BMX que se retira a sus veinte años, en crisis con el mundo del deporte y consigo mismo. Pero cuando su compañerx Abyss empieza a enviarle mensajes de amor en for",0.3367,0,0,missing,,,,No encontrada en CineNacional
1255674,Vieja loca,Vieja loca,2025,2025-10-10,2025-09-21,US,Fantastic Fest,"Pedro recibe un mensaje desesperado de una exnovia pidiéndole que cuide de su senil madre, Alicia. Lo que parece una misión sencilla pronto se convierte en su peor pesadilla. Pedro necesita escapar; p",0.4755,6,3,exists_by_tmdb,197000,Vieja loca,2024,Match por tmdb_id
1572248,Gula,Gula,2025,2025-10-09,2025-10-09,AR,,"Azul, una joven impulsiva y apasionada, conoce a Nicolás, un chico despreocupado, pero en su búsqueda por una conexión profunda los límites entre el amor y el deseo se desdibujan...",0.0071,0,0,missing,,,,No encontrada en CineNacional
1559239,Morirás al alba,Morirás al alba,2025,2025-10-09,2025-10-09,AR,Festival Inusual de Buenos Aires,,0.0071,0,0,missing,,,,No encontrada en CineNacional
1559213,Cuarto oscuro,Cuarto oscuro,2025,2025-10-09,2025-10-09,AR,Festival Inusual de Buenos Aires,,0.042,0,0,missing,,,,No encontrada en CineNacional
1558934,The Teddy Bear,El oso de peluche,2025,2025-10-09,2025-10-09,AR,,"En un pequeño pueblo, un policía acude a la casa de un profesor amigo para hacerle preguntas acerca de la repentina desaparición de una alumna suya, quien había sido responsable de un accidente automo",0.2591,0,0,missing,,,,No encontrada en CineNacional
1558658,Kokoro,Kokoro,2025,2025-10-09,2025-10-09,AR,,,0.0621,0,0,missing,,,,No encontrada en CineNacional
1516348,La Muerte sin Tiempo de Emilio Blanco,La Muerte sin Tiempo de Emilio Blanco,2025,2025-10-09,2025-10-09,AR,,,0.0168,0,0,missing,,,,No encontrada en CineNacional
1379659,La noche sin mí,La noche sin mí,2025,2025-10-09,2025-04-11,AR,BAFICI,"Eva se percibe diferente. Un hecho inesperado la transforma. Su universo femenino es puesto en tensión, sosteniendo lo insostenible en la estructura familiar. Desde esta noche, para ella todo será dis",14.4744,8,3,exists_by_title,196918,La noche sin mí,2025,Match por título (100%)
1261249,Nada de Flores,Nada de Flores,2025,2025-10-09,2025-10-09,AR,,"Desde su infancia, Alan ha compartido un estrecho vínculo con Cristian y Candela, unidos por su pasión por Boca Juniors. En su búsqueda del éxito personal, Alan se enfrenta al desafío de comprender el",0.1802,0,0,missing,,,,No encontrada en CineNacional
1193849,Lágrimas de fuego,Lágrimas de fuego,2025,2025-10-09,2024-11-29,AR,Festival Internacional de Cine de Mar Del Plata,"Luego de pasar cuatro años internada en una clínica psiquiátrica y con una fuerte fobia al fuego, Laura es dada de alta. Sin embargo, una perimetral le impide ver a su hija Sofía, con quien desea fuer",1.1336,0,0,exists_by_tmdb,196925,Lágrimas de fuego,2024,Match por tmdb_id
1583532,Delator,Delator,2025,2025-10-08,2025-10-08,AR,Festival Inusual de Buenos Aires,,0.1372,0,0,missing,,,,No encontrada en CineNacional
1452536,Palomita,Palomita,2025,2025-10-08,2025-10-08,BR,Ibero-American Animation Film Festival,,0.3861,0,0,missing,,,,No encontrada en CineNacional
1559260,Sin ley,Sin ley,2025,2025-10-07,2025-10-07,AR,Festival Inusual de Buenos Aires,,0.2533,0,0,missing,,,,No encontrada en CineNacional
1558749,&&,&&,2025,2025-10-07,2025-10-07,AR,,,0.2119,0,0,missing,,,,No encontrada en CineNacional
1557356,Mayorista,Mayorista,2025,2025-10-06,2025-10-06,AR,,,0.0495,0,0,missing,,,,No encontrada en CineNacional
1544625,A todas las sombras de nuestra marea,A todas las sombras de nuestra marea,2025,2025-10-06,2025-10-06,AR,FICUBA,,0.5796,0,0,missing,,,,No encontrada en CineNacional
1544616,24 limones,24 limones,2025,2025-10-06,2025-10-06,AR,FICUBA ,,0.0071,0,0,missing,,,,No encontrada en CineNacional
1297343,Las historias que nos contaron de chicos,Las historias que nos contaron de chicos,2025,2025-10-06,2025-10-06,AR,,,0.4337,0,0,missing,,,,No encontrada en CineNacional
1544664,Ya no soy mí,Ya no soy mí,2025,2025-10-05,2025-10-05,AR,FICUBA,,0.0168,0,0,missing,,,,No encontrada en CineNacional
1544657,Todos mis demonios,Todos mis demonios,2025,2025-10-05,2025-10-05,AR,FICUBA,,0.0214,0,0,missing,,,,No encontrada en CineNacional
1554937,No cambié las cosas de lugar,No cambié las cosas de lugar,2025,2025-10-04,2025-10-04,MX,,,0.0071,0,0,missing,,,,No encontrada en CineNacional
1542370,The Big Athlete,The Big Athlete,2025,2025-10-04,2025-10-04,UA,Linoleum Contemporary Animation and Media Art Festival ,,0,0,0,missing,,,,No encontrada en CineNacional
1527072,El Amigo de Cleopatra,El Amigo de Cleopatra,2025,2025-10-04,2025-10-04,AR,FICPBA,"Desde que Jorge entra al departamento de Julia, y la ve vestida de Cleopatra, sus esperanzas de tener un día normal se pierden por completo. Sumidos en una atmósfera de extrañeza, ambos deberán trabaj",0.1845,0,0,missing,,,,No encontrada en CineNacional
1571839,RESIDENTE DE UNA MEMORIA,RESIDENTE DE UNA MEMORIA,2025,2025-10-03,2025-10-03,AR,,,0,0,0,missing,,,,No encontrada en CineNacional
1563254,La Herencia,La Herencia,2025,2025-10-03,2025-10-13,AR,BAFILMA,,0.097,0,0,missing,,,,No encontrada en CineNacional
1561058,No abras los ojos y tendrás mi piel,No abras los ojos y tendrás mi piel,2025,2025-10-03,2025-10-03,AR,,"De la antigua China a un laboratorio de genética en Buenos Aires, la película propone un viaje sensorial por prácticas ancestrales: desde la cría del gusano bombyx mori hasta la obtención de seda nati",0.2423,0,0,missing,,,,No encontrada en CineNacional
1557186,Almost Forgotten,Almost Forgotten,2025,2025-10-03,2025-10-03,AR,Festival Horror en Banfield ,"Un grupo de personas aparentemente inconexas se encuentran encerradas en Buenos Aires. Mientras intenta resolver el misterio, una joven se da cuenta de que, debido a las acciones de su familia, ella p",0.1834,0,0,missing,,,,No encontrada en CineNacional
1557170,Trópico,Trópico,2025,2025-10-03,2025-10-03,AR,14° Festival Latinoamericano de Cortometrajes CORTOPOLIS 2025,,0.2134,0,0,missing,,,,No encontrada en CineNacional
1555346,El Último Viaje,El Último Viaje,2025,2025-10-03,2025-10-03,AR,,"Hugo, un pastor de llamas trashumante de la Puna argentina, se ve forzado a abandonar su forma de vida ancestral tras la aparición de mineras en la zona del Triángulo del litio donde habita. El protag",0.1077,0,0,missing,,,,No encontrada en CineNacional
1544650,La Cara de mi Madre,La Cara de mi Madre,2025,2025-10-03,2025-10-03,AR,FICUBA,"En Madrid, una joven argentina atraviesa la extraña frontera entre el deseo, la soledad y el miedo al futuro. Una salida cualquiera se convierte en un abismo: un encuentro fortuito, un bar de poesía",0.103,0,0,missing,,,,No encontrada en CineNacional
1544578,Nexxxxo,Nexxxxo,2025,2025-10-03,2025-10-03,AR,FICUBA,,0.1493,0,0,missing,,,,No encontrada en CineNacional
1544565,Como cada domingo,Como cada domingo,2025,2025-10-03,2025-10-03,AR,FICUBA,,0,0,0,missing,,,,No encontrada en CineNacional
1544549,El día que me quieras: El viaje de Gardel,El día que me quieras: El viaje de Gardel,2025,2025-10-03,2025-10-03,AR,FICUBA,,0.4114,0,0,missing,,,,No encontrada en CineNacional
1544528,Trabajo para César,Trabajo para César,2025,2025-10-03,2025-10-03,AR,FICUBA,,0.1347,0,0,missing,,,,No encontrada en CineNacional
1544519,La mujer del fuego,La mujer del fuego,2025,2025-10-03,2025-10-03,AR,FICUBA,,0.3025,0,0,missing,,,,No encontrada en CineNacional
1544161,Luminarias,Luminarias,2025,2025-10-03,2025-10-03,AR,FICUBA,"La instalación de un sistema avanzado de fibra óptica en la ciudad provoca que un pueblo entero tenga brutales cortes de luz. Amadeo, un traductor que recibe un trabajo sobre el ludismo, se obsesiona ",0.1483,0,0,missing,,,,No encontrada en CineNacional
1486792,Un cuarto azul,Un cuarto azul,2025,2025-10-03,2025-10-03,AR,FICUBA,,0.105,0,0,missing,,,,No encontrada en CineNacional
1339367,Un cabo suelto,Un cabo suelto,2025,2025-10-03,2025-09-03,IT,Venice Film Festival,"Santiago, un cabo de la policía argentina, cruza la frontera hacia Uruguay huyendo de otros agentes policiales que lo andan buscando. Valiéndose de su uniforme, va inspeccionando puestos de comida reg",5.1055,7,1,missing,,,,No encontrada en CineNacional
1292315,Parecido a un asesinato,Parecido a un asesinato,2025,2025-10-03,2025-09-22,ES,San Sebastián International Film Festival,"Eva vive un momento feliz, con una nueva pareja, Nazario, escritor de éxito, y su hija, Alicia, una adolescente con la que espera congeniar; por fin tiene una familia que le permitirá olvidar el pasad",0.2974,10,1,missing,,,,No encontrada en CineNacional
1212880,El sueño de Emma,El sueño de Emma,2025,2025-10-03,2023-11-30,PL,Alekino Film Festival,"Emma (16) y su papá Marcos (48) viven en una casa humilde en el Delta del Tigre, una zona de ríos cercana a Buenos Aires. Emma está ensayando una obra de Shakespeare en el colegio y sueña con viajar a",7.2712,0,0,exists_by_tmdb,196487,El sueño de Emma,2022,Match por tmdb_id
1567970,Ecos del Fuego,Ecos del Fuego,2025,2025-10-02,2025-10-02,AR,,El film propone adentrarse en los devastadores incendios forestales de interfase que asolaron la Comarca Andina del Paralelo 42° durante los primeros meses de 2021. A través de testimonios de poblador,0.1292,0,0,missing,,,,No encontrada en CineNacional
1556271,Pequeños ojos,Pequeños ojos,2025,2025-10-02,2025-10-02,AR,,,0.0702,0,0,missing,,,,No encontrada en CineNacional
1553778,"López, el hombre que desapareció dos veces","López, el hombre que desapareció dos veces",2025,2025-10-02,2025-10-02,AR,,"Jorge Julio López, sobreviviente de la dictadura y testigo clave contra el represor Miguel Etchecolatz, desapareció por segunda vez el 18 de septiembre de 2006. A través de la mirada de su hijo Ruben,",0.8785,8,1,exists_by_title,196920,"López, el hombre que desapareció dos veces",2025,Match por título (100%)
1544646,Pulso,Pulso,2025,2025-10-02,2025-10-02,AR,FICUBA,"Santino y Luna emprenden un viaje a la costa argentina con la esperanza de recomponer su relación. La noticia de una oportunidad laboral para Luna, que la llevaría lejos del país, abre una herida que ",0.0681,0,0,missing,,,,No encontrada en CineNacional
1544641,La muerte no es un lugar (al que se puede volver),La muerte no es un lugar (al que se puede volver),2025,2025-10-02,2025-10-02,AR,FICUBA,,0,0,0,missing,,,,No encontrada en CineNacional
1544638,Búsqueda Fungi,Búsqueda Fungi,2025,2025-10-02,2025-10-02,AR,FICUBA,,0,0,0,missing,,,,No encontrada en CineNacional
1544631,"Otecito, el osito del tecito","Otecito, el osito del tecito",2025,2025-10-02,2025-10-02,AR,FICUBA ,,0.0509,0,0,missing,,,,No encontrada en CineNacional
1192642,Desde adentro,Desde adentro,2025,2025-10-02,2024-11-22,DE,Obscura Filmabend,Sofía es una ex corredora profesional que acaba trabajando como mula para un cartel de drogas. Cuando ella y su mejor amiga son emboscadas por dos policías corruptos que quieren matarlos y tomar las d,1.7285,0,0,exists_by_tmdb,196909,Desde adentro,2024,Match por tmdb_id
1563554,Maldito mosquito,Maldito mosquito,2025,2025-10-01,2025-10-01,AR,,"En una ciudad golpeada por una epidemia de dengue, la científica Roberta Fazio es obligada junto a su compañera a manipular las cifras de contagios.",0.0954,0,0,missing,,,,No encontrada en CineNacional
1563552,Radiactados de Moronbyl,Radiactados de Moronbyl,2025,2025-10-01,2025-10-01,AR,,Dos investigadores siguen el rastro de un científico loco que experimenta con personas.,0,0,0,missing,,,,No encontrada en CineNacional
1563360,Volar,Volar,2025,2025-10-01,2025-10-01,AR,,"Un hombre saca a pasear y sacar fotos por un parque, y queda flechado al ver a una muchacha...",0,0,0,missing,,,,No encontrada en CineNacional
